#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8838    -3.77685    -3.77731 2.75324e-05
        8839    -3.77693    -3.77731 2.75293e-05
        8840    -3.77672    -3.77731 2.75263e-05
        8841    -3.77666    -3.77731 2.75232e-05
        8842    -3.77675    -3.77731 2.75202e-05
        8843      -3.777    -3.77731 2.75171e-05
        8844    -3.77695    -3.77731  2.7514e-05
        8845     -3.7769    -3.77731  2.7511e-05
        8846    -3.77656    -3.77731  2.7508e-05
        8847    -3.77667    -3.77731  2.7505e-05
        8848    -3.77664    -3.77731  2.7502e-05
        8849    -3.77676    -3.77731 2.74989e-05
        8850    -3.77735    -3.77731 2.74958e-05
        8851    -3.77733    -3.77731 2.74927e-05
        8852    -3.77747    -3.77731 2.74896e-05
        8853    -3.77762    -3.77731 2.74865e-05
        8854    -3.77777    -3.77731 2.74835e-05
        8855    -3.77763    -3.77731 2.74804e-05
        8856    -3.77779    -3.77731 2.74773e-05
        8857    -3.77796    -3.77731 2.74743e-05
        8858    -3.77799    -3.77731 2.74713e-05
        8859    -3.77802    -3.77731 2.74684e-05
        8860    -3.77821    -3.77731 2.74654e-05
        8861    -3.77825    -3.77731 2.74625e-05
        8862     -3.7783    -3.77731 2.74597e-05
        8863    -3.77836    -3.77731 2.74568e-05
        8864    -3.77827    -3.77731 2.74539e-05
        8865    -3.77818    -3.77731  2.7451e-05
        8866    -3.77795    -3.77731  2.7448e-05
        8867    -3.77818    -3.77731 2.74451e-05
        8868    -3.77841    -3.77731 2.74423e-05
        8869    -3.77865    -3.77732 2.74396e-05
        8870    -3.77859    -3.77732 2.74369e-05
        8871    -3.77853    -3.77732 2.74341e-05
        8872    -3.77848    -3.77732 2.74313e-05
        8873    -3.77873    -3.77732 2.74287e-05
        8874    -3.77883    -3.77732 2.74262e-05
        8875    -3.77908    -3.77732 2.74238e-05
        8876    -3.77903    -3.77732 2.74214e-05
        8877    -3.77898    -3.77732 2.74189e-05
        8878    -3.77879    -3.77732 2.74163e-05
        8879    -3.77859    -3.77732 2.74136e-05
        8880    -3.77899    -3.77732 2.74112e-05
        8881    -3.77925    -3.77732  2.7409e-05
        8882     -3.7795    -3.77732  2.7407e-05
        8883    -3.77929    -3.77732 2.74048e-05
        8884    -3.77954    -3.77732 2.74029e-05
        8885    -3.77963    -3.77732  2.7401e-05
        8886    -3.77957    -3.77732 2.73991e-05
        8887    -3.77996    -3.77732 2.73976e-05
        8888    -3.77974    -3.77732 2.73959e-05
        8889    -3.77997    -3.77732 2.73945e-05
        8890    -3.77975    -3.77732 2.73927e-05
        8891    -3.77982    -3.77732 2.73911e-05
        8892    -3.77988    -3.77732 2.73895e-05
        8893    -3.77994    -3.77732  2.7388e-05
        8894    -3.78045    -3.77732 2.73872e-05
        8895    -3.78051    -3.77732 2.73865e-05
        8896    -3.78025    -3.77732 2.73854e-05
        8897    -3.78029    -3.77732 2.73844e-05
        8898    -3.78033    -3.77732 2.73834e-05
        8899    -3.78051    -3.77732 2.73826e-05
        8900    -3.78084    -3.77732 2.73824e-05
        8901    -3.78087    -3.77732 2.73822e-05
        8902    -3.78058    -3.77732 2.73816e-05
        8903    -3.78045    -3.77732 2.73808e-05
        8904    -3.78016    -3.77732 2.73796e-05
        8905    -3.78001    -3.77732 2.73781e-05
        8906    -3.78002    -3.77732 2.73767e-05
        8907    -3.78017    -3.77733 2.73755e-05
        8908    -3.78017    -3.77733 2.73743e-05
        8909    -3.78001    -3.77733 2.73729e-05
        8910    -3.78015    -3.77733 2.73717e-05
        8911    -3.78029    -3.77733 2.73706e-05
        8912    -3.78058    -3.77733   2.737e-05
        8913    -3.78041    -3.77733 2.73691e-05
        8914    -3.78039    -3.77733 2.73682e-05
        8915    -3.78038    -3.77733 2.73672e-05
        8916    -3.78035    -3.77733 2.73663e-05
        8917    -3.78048    -3.77733 2.73655e-05
        8918    -3.78076    -3.77733 2.73651e-05
        8919    -3.78074    -3.77733 2.73647e-05
        8920    -3.78071    -3.77733 2.73643e-05
        8921    -3.78069    -3.77733 2.73638e-05
        8922    -3.78036    -3.77733 2.73629e-05
        8923    -3.77988    -3.77733 2.73613e-05
        8924    -3.77986    -3.77733 2.73597e-05
        8925    -3.77998    -3.77733 2.73583e-05
        8926     -3.7795    -3.77733 2.73563e-05
        8927    -3.77963    -3.77733 2.73544e-05
        8928    -3.77945    -3.77733 2.73524e-05
        8929    -3.77897    -3.77733 2.73499e-05
        8930     -3.7791    -3.77733 2.73476e-05
        8931    -3.77938    -3.77733 2.73455e-05
        8932     -3.7792    -3.77733 2.73432e-05
        8933    -3.77903    -3.77733 2.73408e-05
        8934    -3.77901    -3.77733 2.73384e-05
        8935    -3.77868    -3.77733 2.73358e-05
        8936    -3.77866    -3.77733 2.73331e-05
        8937    -3.77864    -3.77733 2.73304e-05
        8938    -3.77862    -3.77733 2.73278e-05
        8939     -3.7786    -3.77733 2.73251e-05
        8940    -3.77873    -3.77733 2.73225e-05
        8941    -3.77856    -3.77733 2.73197e-05
        8942    -3.77839    -3.77733 2.73169e-05
        8943    -3.77822    -3.77733 2.73141e-05
        8944     -3.7785    -3.77733 2.73113e-05
        8945    -3.77849    -3.77733 2.73086e-05
        8946    -3.77847    -3.77733 2.73058e-05
        8947     -3.7783    -3.77733  2.7303e-05
        8948    -3.77828    -3.77734 2.73001e-05
        8949    -3.77812    -3.77734 2.72972e-05
        8950     -3.7781    -3.77734 2.72943e-05
        8951    -3.77778    -3.77734 2.72913e-05
        8952    -3.77777    -3.77734 2.72883e-05
        8953    -3.77791    -3.77734 2.72853e-05
        8954    -3.77759    -3.77734 2.72823e-05
        8955    -3.77758    -3.77734 2.72793e-05
        8956    -3.77741    -3.77734 2.72762e-05
        8957     -3.7774    -3.77734 2.72732e-05
        8958    -3.77708    -3.77734 2.72701e-05
        8959    -3.77722    -3.77734 2.72671e-05
        8960    -3.77675    -3.77734 2.72641e-05
        8961    -3.77674    -3.77734 2.72612e-05
        8962    -3.77673    -3.77734 2.72582e-05
        8963    -3.77672    -3.77734 2.72553e-05
        8964     -3.7767    -3.77734 2.72523e-05
        8965    -3.77639    -3.77733 2.72495e-05
        8966    -3.77638    -3.77733 2.72466e-05
        8967    -3.77667    -3.77733 2.72437e-05
        8968     -3.7765    -3.77733 2.72408e-05
        8969    -3.77664    -3.77733 2.72379e-05
        8970    -3.77678    -3.77733 2.72349e-05
        8971    -3.77677    -3.77733  2.7232e-05
        8972    -3.77676    -3.77733  2.7229e-05
        8973     -3.7766    -3.77733 2.72261e-05
        8974    -3.77674    -3.77733 2.72231e-05
        8975    -3.77673    -3.77733 2.72202e-05
        8976    -3.77718    -3.77733 2.72172e-05
        8977    -3.77717    -3.77733 2.72141e-05
        8978    -3.77731    -3.77733 2.72111e-05
        8979    -3.77731    -3.77733 2.72081e-05
        8980     -3.7776    -3.77733 2.72051e-05
        8981    -3.77774    -3.77733 2.72021e-05
        8982    -3.77743    -3.77733  2.7199e-05
        8983    -3.77713    -3.77733  2.7196e-05
        8984    -3.77727    -3.77733  2.7193e-05
        8985    -3.77711    -3.77733   2.719e-05
        8986    -3.77711    -3.77733  2.7187e-05
        8987    -3.77725    -3.77733 2.71839e-05
        8988     -3.7774    -3.77733 2.71809e-05
        8989    -3.77724    -3.77733 2.71779e-05
        8990    -3.77739    -3.77733 2.71749e-05
        8991    -3.77753    -3.77733 2.71719e-05
        8992    -3.77723    -3.77733 2.71688e-05
        8993    -3.77707    -3.77733 2.71658e-05
        8994    -3.77692    -3.77733 2.71629e-05
        8995    -3.77737    -3.77733 2.71598e-05
        8996    -3.77767    -3.77733 2.71568e-05
        8997    -3.77752    -3.77733 2.71538e-05
        8998    -3.77782    -3.77733 2.71509e-05
        8999    -3.77781    -3.77733 2.71479e-05
        9000    -3.77781    -3.77733 2.71449e-05
        9001    -3.77781    -3.77733  2.7142e-05
        9002    -3.77796    -3.77733 2.71391e-05
        9003    -3.77811    -3.77733 2.71362e-05
        9004    -3.77857    -3.77733 2.71335e-05
        9005    -3.77826    -3.77733 2.71307e-05
        9006    -3.77826    -3.77733 2.71279e-05
        9007    -3.77811    -3.77733  2.7125e-05
        9008    -3.77796    -3.77734 2.71221e-05
        9009    -3.77797    -3.77734 2.71192e-05
        9010    -3.77797    -3.77734 2.71162e-05
        9011    -3.77797    -3.77734 2.71133e-05
        9012    -3.77782    -3.77734 2.71104e-05
        9013    -3.77753    -3.77734 2.71074e-05
        9014    -3.77738    -3.77734 2.71044e-05
        9015    -3.77708    -3.77734 2.71014e-05
        9016    -3.77709    -3.77734 2.70984e-05
        9017    -3.77709    -3.77734 2.70954e-05
        9018    -3.77695    -3.77734 2.70924e-05
        9019    -3.77696    -3.77734 2.70894e-05
        9020    -3.77696    -3.77734 2.70865e-05
        9021    -3.77743    -3.77734 2.70835e-05
        9022    -3.77728    -3.77734 2.70805e-05
        9023     -3.7776    -3.77734 2.70775e-05
        9024    -3.77745    -3.77734 2.70745e-05
        9025    -3.77747    -3.77734 2.70715e-05
        9026    -3.77702    -3.77734 2.70685e-05
        9027    -3.77704    -3.77734 2.70655e-05
        9028    -3.77675    -3.77734 2.70626e-05
        9029    -3.77691    -3.77734 2.70597e-05
        9030    -3.77647    -3.77733 2.70568e-05
        9031    -3.77619    -3.77733 2.70541e-05
        9032     -3.7762    -3.77733 2.70514e-05
        9033    -3.77637    -3.77733 2.70486e-05
        9034    -3.77653    -3.77733 2.70458e-05
        9035    -3.77655    -3.77733 2.70429e-05
        9036    -3.77642    -3.77733 2.70401e-05
        9037    -3.77674    -3.77733 2.70372e-05
        9038    -3.77676    -3.77733 2.70343e-05
        9039    -3.77678    -3.77733 2.70314e-05
        9040    -3.77665    -3.77733 2.70285e-05
        9041    -3.77652    -3.77733 2.70257e-05
        9042    -3.77639    -3.77733 2.70229e-05
        9043    -3.77672    -3.77733   2.702e-05
        9044    -3.77644    -3.77733 2.70172e-05
        9045    -3.77586    -3.77733 2.70147e-05
        9046    -3.77574    -3.77733 2.70123e-05
        9047    -3.77546    -3.77733 2.70101e-05
        9048    -3.77549    -3.77733 2.70078e-05
        9049    -3.77567    -3.77733 2.70055e-05
        9050    -3.77585    -3.77733  2.7003e-05
        9051    -3.77588    -3.77733 2.70005e-05
        9052    -3.77621    -3.77733 2.69978e-05
        9053    -3.77655    -3.77733 2.69949e-05
        9054    -3.77643    -3.77733 2.69921e-05
        9055    -3.77646    -3.77733 2.69893e-05
        9056    -3.77664    -3.77733 2.69865e-05
        9057    -3.77668    -3.77733 2.69836e-05
        9058    -3.77671    -3.77733 2.69807e-05
        9059     -3.7769    -3.77733 2.69778e-05
        9060    -3.77678    -3.77733 2.69748e-05
        9061    -3.77697    -3.77733 2.69719e-05
        9062    -3.77715    -3.77733 2.69689e-05
        9063    -3.77734    -3.77733  2.6966e-05
        9064    -3.77722    -3.77733  2.6963e-05
        9065    -3.77726    -3.77733   2.696e-05
        9066    -3.77729    -3.77733  2.6957e-05
        9067    -3.77718    -3.77733 2.69541e-05
        9068    -3.77721    -3.77733 2.69511e-05
        9069    -3.77725    -3.77733 2.69481e-05
        9070    -3.77743    -3.77733 2.69452e-05
        9071    -3.77762    -3.77733 2.69422e-05
        9072     -3.7775    -3.77733 2.69392e-05
        9073    -3.77753    -3.77733 2.69363e-05
        9074    -3.77772    -3.77733 2.69333e-05
        9075    -3.77775    -3.77733 2.69304e-05
        9076    -3.77763    -3.77733 2.69275e-05
        9077    -3.77766    -3.77733 2.69245e-05
        9078    -3.77768    -3.77733 2.69216e-05
        9079    -3.77771    -3.77733 2.69187e-05
        9080    -3.77804    -3.77733 2.69158e-05
        9081    -3.77806    -3.77733  2.6913e-05
        9082    -3.77808    -3.77733 2.69101e-05
        9083    -3.77825    -3.77733 2.69074e-05
        9084    -3.77827    -3.77733 2.69046e-05
        9085    -3.77814    -3.77733 2.69018e-05
        9086      -3.778    -3.77733 2.68989e-05
        9087    -3.77786    -3.77733  2.6896e-05
        9088    -3.77802    -3.77733 2.68932e-05
        9089    -3.77833    -3.77733 2.68904e-05
        9090    -3.77818    -3.77733 2.68876e-05
        9091    -3.77788    -3.77733 2.68847e-05
        9092    -3.77788    -3.77733 2.68819e-05
        9093    -3.77818    -3.77733 2.68791e-05
        9094    -3.77772    -3.77733 2.68761e-05
        9095    -3.77802    -3.77733 2.68733e-05
        9096    -3.77801    -3.77733 2.68704e-05
        9097     -3.7777    -3.77733 2.68675e-05
        9098    -3.77753    -3.77733 2.68646e-05
        9099    -3.77766    -3.77733 2.68616e-05
        9100    -3.77734    -3.77733 2.68587e-05
        9101    -3.77717    -3.77733 2.68557e-05
        9102     -3.7773    -3.77733 2.68528e-05
        9103    -3.77727    -3.77733 2.68498e-05
        9104    -3.77724    -3.77733 2.68469e-05
        9105    -3.77751    -3.77733  2.6844e-05
        9106    -3.77763    -3.77733  2.6841e-05
        9107    -3.77744    -3.77733 2.68381e-05
        9108    -3.77786    -3.77733 2.68352e-05
        9109    -3.77797    -3.77733 2.68323e-05
        9110    -3.77823    -3.77733 2.68296e-05
        9111    -3.77804    -3.77733 2.68267e-05
        9112    -3.77815    -3.77733  2.6824e-05
        9113    -3.77795    -3.77733 2.68211e-05
        9114    -3.77791    -3.77733 2.68182e-05
        9115    -3.77741    -3.77733 2.68153e-05
        9116    -3.77736    -3.77733 2.68123e-05
        9117    -3.77746    -3.77733 2.68094e-05
        9118    -3.77756    -3.77733 2.68065e-05
        9119    -3.77766    -3.77733 2.68036e-05
        9120    -3.77806    -3.77733 2.68007e-05
        9121    -3.77801    -3.77733 2.67979e-05
        9122    -3.77781    -3.77733  2.6795e-05
        9123    -3.77761    -3.77733 2.67921e-05
        9124    -3.77771    -3.77733 2.67892e-05
        9125    -3.77721    -3.77733 2.67863e-05
        9126    -3.77731    -3.77733 2.67833e-05
        9127    -3.77741    -3.77733 2.67804e-05
        9128    -3.77751    -3.77733 2.67775e-05
        9129    -3.77731    -3.77733 2.67745e-05
        9130    -3.77741    -3.77733 2.67716e-05
        9131    -3.77721    -3.77733 2.67687e-05
        9132    -3.77701    -3.77733 2.67658e-05
        9133    -3.77696    -3.77733 2.67629e-05
        9134    -3.77677    -3.77733   2.676e-05
        9135    -3.77687    -3.77733 2.67571e-05
        9136    -3.77668    -3.77733 2.67543e-05
        9137    -3.77664    -3.77733 2.67515e-05
        9138     -3.7766    -3.77733 2.67487e-05
        9139    -3.77671    -3.77733 2.67458e-05
        9140    -3.77652    -3.77733 2.67431e-05
        9141    -3.77664    -3.77733 2.67402e-05
        9142    -3.77645    -3.77733 2.67375e-05
        9143    -3.77642    -3.77733 2.67348e-05
        9144    -3.77639    -3.77733  2.6732e-05
        9145    -3.77666    -3.77733 2.67292e-05
        9146    -3.77663    -3.77733 2.67264e-05
        9147    -3.77676    -3.77733 2.67235e-05
        9148    -3.77658    -3.77733 2.67208e-05
        9149    -3.77656    -3.77733  2.6718e-05
        9150    -3.77624    -3.77733 2.67153e-05
        9151    -3.77607    -3.77733 2.67128e-05
        9152    -3.77575    -3.77733 2.67104e-05
        9153    -3.77588    -3.77733 2.67079e-05
        9154    -3.77647    -3.77733 2.67052e-05
        9155    -3.77631    -3.77733 2.67025e-05
        9156    -3.77615    -3.77733 2.66999e-05
        9157    -3.77614    -3.77733 2.66973e-05
        9158    -3.77614    -3.77733 2.66947e-05
        9159    -3.77598    -3.77733 2.66922e-05
        9160    -3.77643    -3.77733 2.66895e-05
        9161    -3.77628    -3.77733 2.66868e-05
        9162    -3.77613    -3.77733 2.66842e-05
        9163    -3.77598    -3.77733 2.66817e-05
        9164    -3.77538    -3.77733 2.66797e-05
        9165    -3.77538    -3.77733 2.66776e-05
        9166    -3.77493    -3.77733  2.6676e-05
        9167    -3.77509    -3.77733 2.66742e-05
        9168     -3.7751    -3.77733 2.66724e-05
        9169    -3.77571    -3.77733   2.667e-05
        9170    -3.77572    -3.77733 2.66677e-05
        9171    -3.77588    -3.77733 2.66653e-05
        9172    -3.77604    -3.77733 2.66627e-05
        9173    -3.77605    -3.77733 2.66602e-05
        9174    -3.77606    -3.77733 2.66576e-05
        9175    -3.77638    -3.77733 2.66549e-05
        9176    -3.77654    -3.77733 2.66522e-05
        9177    -3.77655    -3.77733 2.66494e-05
        9178    -3.77671    -3.77733 2.66466e-05
        9179    -3.77642    -3.77733 2.66439e-05
        9180    -3.77628    -3.77733 2.66412e-05
        9181    -3.77659    -3.77733 2.66384e-05
        9182     -3.7766    -3.77733 2.66357e-05
        9183     -3.7766    -3.77733 2.66329e-05
        9184    -3.77661    -3.77733 2.66301e-05
        9185    -3.77646    -3.77733 2.66274e-05
        9186    -3.77647    -3.77733 2.66246e-05
        9187    -3.77617    -3.77733  2.6622e-05
        9188    -3.77617    -3.77733 2.66194e-05
        9189    -3.77648    -3.77733 2.66167e-05
        9190    -3.77648    -3.77733 2.66139e-05
        9191    -3.77663    -3.77733 2.66112e-05
        9192    -3.77647    -3.77733 2.66084e-05
        9193    -3.77647    -3.77733 2.66057e-05
        9194    -3.77616    -3.77733 2.66031e-05
        9195    -3.77631    -3.77733 2.66004e-05
        9196    -3.77615    -3.77733 2.65979e-05
        9197    -3.77615    -3.77733 2.65953e-05
        9198    -3.77644    -3.77733 2.65926e-05
        9199    -3.77643    -3.77733 2.65898e-05
        9200    -3.77657    -3.77733 2.65871e-05
        9201    -3.77656    -3.77733 2.65843e-05
        9202    -3.77655    -3.77733 2.65816e-05
        9203    -3.77669    -3.77733 2.65788e-05
        9204    -3.77668    -3.77733  2.6576e-05
        9205    -3.77666    -3.77733 2.65732e-05
        9206    -3.77635    -3.77733 2.65705e-05
        9207    -3.77664    -3.77733 2.65677e-05
        9208    -3.77678    -3.77733 2.65649e-05
        9209    -3.77692    -3.77733 2.65621e-05
        9210    -3.77691    -3.77733 2.65592e-05
        9211    -3.77705    -3.77733 2.65564e-05
        9212    -3.77688    -3.77733 2.65535e-05
        9213    -3.77687    -3.77733 2.65507e-05
        9214    -3.77656    -3.77733 2.65479e-05
        9215    -3.77671    -3.77733 2.65451e-05
        9216     -3.7767    -3.77733 2.65423e-05
        9217    -3.77655    -3.77733 2.65396e-05
        9218    -3.77669    -3.77733 2.65368e-05
        9219    -3.77669    -3.77733  2.6534e-05
        9220    -3.77669    -3.77733 2.65312e-05
        9221    -3.77639    -3.77733 2.65285e-05
        9222     -3.7764    -3.77732 2.65258e-05
        9223    -3.77656    -3.77732 2.65231e-05
        9224    -3.77656    -3.77732 2.65204e-05
        9225    -3.77642    -3.77732 2.65177e-05
        9226    -3.77674    -3.77732 2.65149e-05
        9227    -3.77661    -3.77732 2.65121e-05
        9228    -3.77662    -3.77732 2.65093e-05
        9229    -3.77665    -3.77732 2.65066e-05
        9230    -3.77682    -3.77732 2.65037e-05
        9231    -3.77669    -3.77732  2.6501e-05
        9232    -3.77672    -3.77732 2.64982e-05
        9233     -3.7769    -3.77732 2.64953e-05
        9234    -3.77663    -3.77732 2.64926e-05
        9235    -3.77622    -3.77732   2.649e-05
        9236     -3.7761    -3.77732 2.64874e-05
        9237    -3.77614    -3.77732 2.64849e-05
        9238    -3.77634    -3.77732 2.64822e-05
        9239    -3.77623    -3.77732 2.64796e-05
        9240    -3.77673    -3.77732 2.64768e-05
        9241    -3.77678    -3.77732  2.6474e-05
        9242    -3.77683    -3.77732 2.64712e-05
        9243    -3.77673    -3.77732 2.64685e-05
        9244    -3.77678    -3.77732 2.64657e-05
        9245    -3.77668    -3.77732 2.64629e-05
        9246    -3.77689    -3.77732 2.64601e-05
        9247    -3.77695    -3.77732 2.64572e-05
        9248    -3.77671    -3.77732 2.64545e-05
        9249    -3.77677    -3.77732 2.64517e-05
        9250    -3.77652    -3.77732 2.64489e-05
        9251    -3.77659    -3.77732 2.64462e-05
        9252     -3.7768    -3.77732 2.64434e-05
        9253    -3.77656    -3.77732 2.64407e-05
        9254    -3.77677    -3.77732 2.64379e-05
        9255    -3.77683    -3.77732 2.64351e-05
        9256    -3.77644    -3.77732 2.64324e-05
        9257    -3.77635    -3.77732 2.64297e-05
        9258    -3.77642    -3.77732 2.64271e-05
        9259    -3.77663    -3.77732 2.64243e-05
        9260    -3.77669    -3.77732 2.64216e-05
        9261    -3.77674    -3.77732 2.64188e-05
        9262    -3.77665    -3.77732  2.6416e-05
        9263    -3.77686    -3.77732 2.64132e-05
        9264    -3.77676    -3.77732 2.64104e-05
        9265    -3.77681    -3.77732 2.64077e-05
        9266    -3.77717    -3.77732 2.64048e-05
        9267    -3.77707    -3.77732  2.6402e-05
        9268    -3.77711    -3.77732 2.63991e-05
        9269    -3.77716    -3.77732 2.63963e-05
        9270    -3.77705    -3.77732 2.63935e-05
        9271    -3.77739    -3.77732 2.63906e-05
        9272    -3.77819    -3.77732 2.63879e-05
        9273    -3.77838    -3.77732 2.63853e-05
        9274    -3.77841    -3.77732 2.63827e-05
        9275    -3.77844    -3.77732 2.63802e-05
        9276    -3.77847    -3.77732 2.63776e-05
        9277    -3.77834    -3.77732  2.6375e-05
        9278    -3.77851    -3.77732 2.63725e-05
        9279    -3.77838    -3.77732 2.63699e-05
        9280    -3.77854    -3.77732 2.63674e-05
        9281     -3.7784    -3.77732 2.63648e-05
        9282    -3.77841    -3.77732 2.63622e-05
        9283    -3.77841    -3.77732 2.63596e-05
        9284    -3.77842    -3.77732  2.6357e-05
        9285    -3.77841    -3.77732 2.63545e-05
        9286    -3.77841    -3.77732 2.63519e-05
        9287     -3.7784    -3.77732 2.63493e-05
        9288    -3.77838    -3.77732 2.63467e-05
        9289    -3.77822    -3.77732 2.63441e-05
        9290    -3.77835    -3.77732 2.63414e-05
        9291    -3.77848    -3.77732 2.63389e-05
        9292     -3.7783    -3.77732 2.63363e-05
        9293    -3.77827    -3.77732 2.63336e-05
        9294    -3.77824    -3.77732  2.6331e-05
        9295    -3.77805    -3.77732 2.63283e-05
        9296    -3.77816    -3.77732 2.63256e-05
        9297    -3.77796    -3.77732 2.63229e-05
        9298    -3.77761    -3.77732   2.632e-05
        9299    -3.77726    -3.77732 2.63172e-05
        9300    -3.77691    -3.77732 2.63144e-05
        9301    -3.77685    -3.77732 2.63116e-05
        9302    -3.77694    -3.77732 2.63088e-05
        9303    -3.77688    -3.77732 2.63061e-05
        9304    -3.77682    -3.77732 2.63033e-05
        9305     -3.7769    -3.77732 2.63005e-05
        9306    -3.77713    -3.77732 2.62977e-05
        9307    -3.77706    -3.77732 2.62949e-05
        9308    -3.77713    -3.77732 2.62921e-05
        9309    -3.77721    -3.77732 2.62892e-05
        9310    -3.77712    -3.77732 2.62864e-05
        9311    -3.77719    -3.77732 2.62836e-05
        9312    -3.77696    -3.77732 2.62808e-05
        9313    -3.77702    -3.77732  2.6278e-05
        9314    -3.77724    -3.77732 2.62752e-05
        9315      -3.777    -3.77732 2.62724e-05
        9316    -3.77691    -3.77732 2.62696e-05
        9317    -3.77681    -3.77732 2.62668e-05
        9318    -3.77672    -3.77732 2.62641e-05
        9319    -3.77662    -3.77732 2.62614e-05
        9320    -3.77652    -3.77732 2.62587e-05
        9321    -3.77658    -3.77732  2.6256e-05
        9322    -3.77633    -3.77732 2.62534e-05
        9323    -3.77638    -3.77732 2.62508e-05
        9324    -3.77582    -3.77732 2.62485e-05
        9325    -3.77542    -3.77732 2.62465e-05
        9326    -3.77532    -3.77732 2.62445e-05
        9327    -3.77446    -3.77732 2.62435e-05
        9328    -3.77435    -3.77732 2.62426e-05
        9329    -3.77425    -3.77732 2.62419e-05
        9330    -3.77399    -3.77732 2.62415e-05
        9331    -3.77373    -3.77732 2.62415e-05
        9332    -3.77348    -3.77732 2.62419e-05
        9333    -3.77352    -3.77732 2.62423e-05
        9334    -3.77387    -3.77732 2.62421e-05
        9335    -3.77391    -3.77732 2.62418e-05
        9336     -3.7738    -3.77732 2.62417e-05
        9337      -3.774    -3.77732 2.62413e-05
        9338    -3.77374    -3.77732 2.62413e-05
        9339    -3.77348    -3.77732 2.62417e-05
        9340    -3.77337    -3.77732 2.62423e-05
        9341    -3.77356    -3.77732 2.62426e-05
        9342    -3.77345    -3.77732  2.6243e-05
        9343    -3.77304    -3.77732 2.62442e-05
        9344    -3.77293    -3.77732 2.62456e-05
        9345    -3.77283    -3.77732 2.62472e-05
        9346    -3.77272    -3.77731  2.6249e-05
        9347    -3.77231    -3.77731 2.62516e-05
        9348    -3.77251    -3.77731 2.62538e-05
        9349     -3.7721    -3.77731 2.62569e-05
        9350    -3.77169    -3.77731  2.6261e-05
        9351    -3.77144    -3.77731 2.62657e-05
        9352    -3.77134    -3.77731 2.62707e-05
        9353    -3.77139    -3.77731 2.62755e-05
        9354    -3.77144    -3.77731 2.62802e-05
        9355    -3.77149    -3.77731 2.62847e-05
        9356     -3.7711    -3.77731 2.62903e-05
        9357    -3.77056    -3.77731 2.62974e-05
        9358    -3.77032    -3.77731 2.63052e-05
        9359    -3.77039    -3.77731 2.63128e-05
        9360    -3.77016    -3.77731  2.6321e-05
        9361    -3.77008    -3.77731 2.63295e-05
        9362    -3.77032     -3.7773 2.63373e-05
        9363    -3.77026     -3.7773 2.63452e-05
        9364    -3.77005     -3.7773 2.63538e-05
        9365    -3.76985     -3.7773  2.6363e-05
        9366    -3.76966     -3.7773 2.63728e-05
        9367    -3.76993     -3.7773 2.63817e-05
        9368    -3.77006     -3.7773 2.63903e-05
        9369     -3.7702     -3.7773 2.63983e-05
        9370    -3.76989     -3.7773 2.64074e-05
        9371    -3.76975     -3.7773 2.64168e-05
        9372    -3.76977     -3.7773 2.64262e-05
        9373    -3.76995     -3.7773  2.6435e-05
        9374    -3.76999    -3.77729 2.64437e-05
        9375     -3.7702    -3.77729 2.64517e-05
        9376    -3.77028    -3.77729 2.64594e-05
        9377    -3.77036    -3.77729 2.64669e-05
        9378    -3.77016    -3.77729  2.6475e-05
        9379    -3.77012    -3.77729 2.64833e-05
        9380    -3.77025    -3.77729 2.64911e-05
        9381    -3.76994    -3.77729 2.64998e-05
        9382     -3.7701    -3.77729 2.65081e-05
        9383    -3.77057    -3.77729  2.6515e-05
        9384    -3.77075    -3.77729 2.65213e-05
        9385     -3.7714    -3.77729 2.65259e-05
        9386    -3.77161    -3.77729 2.65299e-05
        9387    -3.77168    -3.77729 2.65338e-05
        9388    -3.77161    -3.77728 2.65379e-05
        9389      -3.772    -3.77728  2.6541e-05
        9390    -3.77255    -3.77728  2.6543e-05
        9391    -3.77266    -3.77728 2.65447e-05
        9392    -3.77277    -3.77728 2.65462e-05
        9393    -3.77304    -3.77728 2.65473e-05
        9394    -3.77331    -3.77728 2.65478e-05
        9395    -3.77328    -3.77728 2.65484e-05
        9396    -3.77356    -3.77728 2.65485e-05
        9397    -3.77368    -3.77728 2.65485e-05
        9398    -3.77396    -3.77728  2.6548e-05
        9399    -3.77423    -3.77728 2.65471e-05
        9400    -3.77449    -3.77728  2.6546e-05
        9401    -3.77506    -3.77728 2.65442e-05
        9402    -3.77547    -3.77728 2.65421e-05
        9403    -3.77587    -3.77728 2.65397e-05
        9404    -3.77626    -3.77728 2.65371e-05
        9405    -3.77649    -3.77728 2.65344e-05
        9406    -3.77672    -3.77728 2.65316e-05
        9407    -3.77693    -3.77728 2.65288e-05
        9408    -3.77699    -3.77728  2.6526e-05
        9409    -3.77718    -3.77728 2.65232e-05
        9410    -3.77737    -3.77728 2.65204e-05
        9411    -3.77739    -3.77728 2.65176e-05
        9412    -3.77741    -3.77728 2.65148e-05
        9413    -3.77741    -3.77728  2.6512e-05
        9414    -3.77771    -3.77728 2.65092e-05
        9415    -3.77784    -3.77728 2.65064e-05
        9416    -3.77797    -3.77728 2.65037e-05
        9417    -3.77793    -3.77728  2.6501e-05
        9418    -3.77803    -3.77728 2.64983e-05
        9419    -3.77828    -3.77728 2.64957e-05
