#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        8651    -5.49241    -5.45702 0.000859686
        8652    -5.49251    -5.45702 0.000859597
        8653    -5.49305    -5.45703 0.000859507
        8654    -5.49327    -5.45703 0.000859418
        8655    -5.49377    -5.45704 0.000859329
        8656    -5.49409    -5.45704 0.000859241
        8657    -5.49455    -5.45705 0.000859152
        8658    -5.49529    -5.45705 0.000859065
        8659    -5.49555    -5.45705 0.000858977
        8660    -5.49579    -5.45706 0.000858889
        8661    -5.49585    -5.45706 0.000858802
        8662    -5.49604    -5.45707 0.000858715
        8663    -5.49621    -5.45707 0.000858627
        8664    -5.49635    -5.45708  0.00085854
        8665    -5.49647    -5.45708 0.000858453
        8666    -5.49641    -5.45709 0.000858366
        8667    -5.49663    -5.45709 0.000858279
        8668    -5.49682     -5.4571 0.000858192
        8669    -5.49638     -5.4571 0.000858105
        8670    -5.49652     -5.4571 0.000858018
        8671    -5.49634    -5.45711 0.000857931
        8672    -5.49644    -5.45711 0.000857844
        8673    -5.49666    -5.45712 0.000857758
        8674    -5.49655    -5.45712 0.000857671
        8675    -5.49628    -5.45713 0.000857584
        8676    -5.49567    -5.45713 0.000857496
        8677     -5.4955    -5.45714 0.000857409
        8678    -5.49531    -5.45714 0.000857321
        8679    -5.49479    -5.45714 0.000857234
        8680    -5.49425    -5.45715 0.000857146
        8681      -5.494    -5.45715 0.000857057
        8682    -5.49358    -5.45716 0.000856969
        8683    -5.49329    -5.45716  0.00085688
        8684    -5.49283    -5.45717 0.000856791
        8685    -5.49251    -5.45717 0.000856703
        8686    -5.49218    -5.45717 0.000856613
        8687    -5.49168    -5.45718 0.000856524
        8688    -5.49147    -5.45718 0.000856434
        8689     -5.4911    -5.45719 0.000856345
        8690    -5.49103    -5.45719 0.000856255
        8691    -5.49095    -5.45719 0.000856165
        8692    -5.49026     -5.4572 0.000856075
        8693    -5.48986     -5.4572 0.000855985
        8694    -5.48932     -5.4572 0.000855895
        8695    -5.48877    -5.45721 0.000855804
        8696    -5.48837    -5.45721 0.000855713
        8697    -5.48798    -5.45722 0.000855622
        8698    -5.48758    -5.45722 0.000855531
        8699     -5.4875    -5.45722 0.000855439
        8700    -5.48742    -5.45723 0.000855348
        8701    -5.48705    -5.45723 0.000855257
        8702    -5.48654    -5.45723 0.000855165
        8703    -5.48604    -5.45724 0.000855073
        8704    -5.48555    -5.45724 0.000854981
        8705    -5.48538    -5.45724 0.000854889
        8706    -5.48508    -5.45725 0.000854797
        8707    -5.48479    -5.45725 0.000854704
        8708    -5.48467    -5.45725 0.000854612
        8709    -5.48396    -5.45726 0.000854519
        8710    -5.48373    -5.45726 0.000854427
        8711    -5.48368    -5.45726 0.000854334
        8712    -5.48349    -5.45726 0.000854241
        8713    -5.48333    -5.45727 0.000854149
        8714    -5.48319    -5.45727 0.000854056
        8715    -5.48308    -5.45727 0.000853963
        8716     -5.4833    -5.45728  0.00085387
        8717    -5.48355    -5.45728 0.000853777
        8718    -5.48367    -5.45728 0.000853685
        8719    -5.48383    -5.45729 0.000853592
        8720    -5.48401    -5.45729   0.0008535
        8721    -5.48407    -5.45729 0.000853408
        8722    -5.48401    -5.45729 0.000853315
        8723    -5.48413     -5.4573 0.000853223
        8724    -5.48398     -5.4573 0.000853131
        8725    -5.48401     -5.4573 0.000853038
        8726    -5.48392    -5.45731 0.000852946
        8727    -5.48401    -5.45731 0.000852854
        8728    -5.48442    -5.45731 0.000852762
        8729    -5.48487    -5.45732  0.00085267
        8730     -5.4855    -5.45732 0.000852578
        8731      -5.486    -5.45732 0.000852487
        8732    -5.48623    -5.45733 0.000852396
        8733    -5.48678    -5.45733 0.000852305
        8734    -5.48706    -5.45733 0.000852214
        8735    -5.48706    -5.45734 0.000852123
        8736    -5.48754    -5.45734 0.000852033
        8737    -5.48833    -5.45734 0.000851943
        8738      -5.489    -5.45735 0.000851853
        8739    -5.48953    -5.45735 0.000851763
        8740    -5.49008    -5.45735 0.000851674
        8741    -5.49065    -5.45736 0.000851585
        8742    -5.49108    -5.45736 0.000851497
        8743    -5.49197    -5.45737 0.000851408
        8744    -5.49257    -5.45737 0.000851321
        8745    -5.49302    -5.45737 0.000851233
        8746    -5.49378    -5.45738 0.000851146
        8747     -5.4944    -5.45738 0.000851059
        8748    -5.49487    -5.45739 0.000850973
        8749    -5.49534    -5.45739 0.000850886
        8750    -5.49611     -5.4574 0.000850801
        8751    -5.49703     -5.4574 0.000850715
        8752    -5.49779     -5.4574 0.000850631
        8753    -5.49809    -5.45741 0.000850546
        8754    -5.49839    -5.45741 0.000850462
        8755    -5.49943    -5.45742 0.000850378
        8756    -5.50001    -5.45742 0.000850295
        8757    -5.50072    -5.45743 0.000850212
        8758    -5.50127    -5.45743  0.00085013
        8759    -5.50181    -5.45744 0.000850048
        8760    -5.50248    -5.45744 0.000849967
        8761    -5.50298    -5.45745 0.000849886
        8762    -5.50347    -5.45745 0.000849805
        8763    -5.50378    -5.45746 0.000849724
        8764    -5.50422    -5.45746 0.000849644
        8765    -5.50464    -5.45747 0.000849564
        8766    -5.50474    -5.45748 0.000849484
        8767    -5.50527    -5.45748 0.000849405
        8768    -5.50593    -5.45749 0.000849326
        8769    -5.50596    -5.45749 0.000849247
        8770    -5.50627     -5.4575 0.000849169
        8771    -5.50702     -5.4575  0.00084909
        8772    -5.50745    -5.45751 0.000849013
        8773     -5.5077    -5.45751 0.000848935
        8774    -5.50778    -5.45752 0.000848858
        8775    -5.50829    -5.45753 0.000848781
        8776    -5.50849    -5.45753 0.000848704
        8777    -5.50867    -5.45754 0.000848627
        8778    -5.50867    -5.45754 0.000848551
        8779    -5.50897    -5.45755 0.000848474
        8780     -5.5091    -5.45756 0.000848398
        8781    -5.50877    -5.45756 0.000848321
        8782    -5.50902    -5.45757 0.000848245
        8783    -5.50897    -5.45757 0.000848169
        8784     -5.5089    -5.45758 0.000848092
        8785    -5.50913    -5.45758 0.000848016
        8786    -5.50921    -5.45759  0.00084794
        8787    -5.50913     -5.4576 0.000847863
        8788    -5.50934     -5.4576 0.000847787
        8789     -5.5094    -5.45761 0.000847711
        8790    -5.50931    -5.45761 0.000847635
        8791    -5.50952    -5.45762  0.00084756
        8792    -5.50958    -5.45763 0.000847484
        8793    -5.50948    -5.45763 0.000847408
        8794    -5.50939    -5.45764 0.000847332
        8795    -5.50944    -5.45764 0.000847256
        8796    -5.50934    -5.45765  0.00084718
        8797     -5.5094    -5.45766 0.000847104
        8798    -5.50945    -5.45766 0.000847028
        8799    -5.50935    -5.45767 0.000846953
        8800    -5.50954    -5.45767 0.000846877
        8801    -5.50958    -5.45768 0.000846801
        8802    -5.51007    -5.45768 0.000846726
        8803    -5.50995    -5.45769 0.000846651
        8804    -5.50982     -5.4577 0.000846575
        8805    -5.50983     -5.4577   0.0008465
        8806    -5.50982    -5.45771 0.000846424
        8807    -5.50965    -5.45771 0.000846349
        8808    -5.50991    -5.45772 0.000846273
        8809       -5.51    -5.45773 0.000846198
        8810    -5.50992    -5.45773 0.000846123
        8811    -5.50966    -5.45774 0.000846047
        8812    -5.50982    -5.45774 0.000845972
        8813    -5.50949    -5.45775 0.000845896
        8814    -5.50914    -5.45776  0.00084582
        8815    -5.50889    -5.45776 0.000845744
        8816     -5.5086    -5.45777 0.000845668
        8817    -5.50826    -5.45777 0.000845591
        8818    -5.50788    -5.45778 0.000845515
        8819    -5.50745    -5.45778 0.000845438
        8820    -5.50726    -5.45779  0.00084536
        8821    -5.50627     -5.4578 0.000845282
        8822    -5.50581     -5.4578 0.000845204
        8823    -5.50455    -5.45781 0.000845125
        8824    -5.50367    -5.45781 0.000845045
        8825    -5.50288    -5.45782 0.000844965
        8826    -5.50156    -5.45782 0.000844884
        8827    -5.50049    -5.45783 0.000844802
        8828    -5.49949    -5.45783 0.000844719
        8829    -5.49812    -5.45784 0.000844636
        8830    -5.49698    -5.45784 0.000844552
        8831    -5.49577    -5.45784 0.000844467
        8832    -5.49448    -5.45785 0.000844382
        8833    -5.49358    -5.45785 0.000844296
        8834    -5.49185    -5.45786 0.000844209
        8835     -5.4902    -5.45786 0.000844121
        8836    -5.48893    -5.45786 0.000844033
        8837    -5.48699    -5.45787 0.000843944
        8838    -5.48543    -5.45787 0.000843854
        8839    -5.48381    -5.45787 0.000843764
        8840    -5.48183    -5.45788 0.000843673
        8841    -5.47994    -5.45788 0.000843581
        8842    -5.47814    -5.45788 0.000843489
        8843    -5.47644    -5.45788 0.000843396
        8844    -5.47438    -5.45788 0.000843303
        8845    -5.47228    -5.45789 0.000843209
        8846    -5.46984    -5.45789 0.000843115
        8847    -5.46781    -5.45789  0.00084302
        8848     -5.4656    -5.45789 0.000842925
        8849    -5.46351    -5.45789  0.00084283
        8850    -5.46186    -5.45789 0.000842735
        8851    -5.45958    -5.45789  0.00084264
        8852    -5.45745    -5.45789 0.000842545
        8853    -5.45531    -5.45789  0.00084245
        8854    -5.45317    -5.45789 0.000842355
        8855    -5.45074    -5.45789  0.00084226
        8856    -5.44862    -5.45789 0.000842166
        8857    -5.44653    -5.45789 0.000842071
        8858    -5.44431    -5.45788 0.000841978
        8859    -5.44212    -5.45788 0.000841885
        8860    -5.44012    -5.45788 0.000841792
        8861    -5.43801    -5.45788   0.0008417
        8862    -5.43596    -5.45788 0.000841609
        8863    -5.43396    -5.45787 0.000841518
        8864    -5.43187    -5.45787 0.000841428
        8865    -5.42985    -5.45787 0.000841339
        8866    -5.42775    -5.45786 0.000841251
        8867    -5.42618    -5.45786 0.000841164
        8868     -5.4247    -5.45786 0.000841077
        8869    -5.42329    -5.45785 0.000840991
        8870    -5.42168    -5.45785 0.000840907
        8871    -5.42016    -5.45784 0.000840822
        8872    -5.41873    -5.45784 0.000840739
        8873    -5.41771    -5.45784 0.000840657
        8874    -5.41664    -5.45783 0.000840575
        8875    -5.41581    -5.45783 0.000840493
        8876    -5.41479    -5.45782 0.000840413
        8877    -5.41388    -5.45782 0.000840333
        8878    -5.41291    -5.45781 0.000840253
        8879    -5.41205    -5.45781 0.000840174
        8880     -5.4119     -5.4578 0.000840096
        8881     -5.4117     -5.4578 0.000840017
        8882     -5.4116    -5.45779 0.000839939
        8883    -5.41114    -5.45779  0.00083986
        8884    -5.41123    -5.45778 0.000839782
        8885    -5.41127    -5.45778 0.000839704
        8886    -5.41124    -5.45777 0.000839626
        8887    -5.41175    -5.45776 0.000839547
        8888    -5.41175    -5.45776 0.000839469
        8889    -5.41227    -5.45775  0.00083939
        8890    -5.41242    -5.45775 0.000839311
        8891    -5.41294    -5.45774 0.000839232
        8892    -5.41352    -5.45774 0.000839152
        8893    -5.41416    -5.45773 0.000839072
        8894    -5.41532    -5.45773 0.000838991
        8895    -5.41607    -5.45772  0.00083891
        8896    -5.41657    -5.45772 0.000838829
        8897    -5.41741    -5.45772 0.000838747
        8898    -5.41829    -5.45771 0.000838664
        8899    -5.41935    -5.45771 0.000838581
        8900    -5.42058     -5.4577 0.000838497
        8901    -5.42155     -5.4577 0.000838413
        8902    -5.42222    -5.45769 0.000838328
        8903    -5.42307    -5.45769 0.000838243
        8904    -5.42377    -5.45769 0.000838157
        8905    -5.42463    -5.45768 0.000838071
        8906    -5.42565    -5.45768 0.000837985
        8907    -5.42681    -5.45768 0.000837898
        8908    -5.42783    -5.45767 0.000837811
        8909    -5.42868    -5.45767 0.000837723
        8910    -5.42983    -5.45767 0.000837635
        8911    -5.43097    -5.45766 0.000837546
        8912    -5.43224    -5.45766 0.000837457
        8913    -5.43305    -5.45766 0.000837368
        8914    -5.43399    -5.45766 0.000837278
        8915    -5.43491    -5.45765 0.000837188
        8916     -5.4358    -5.45765 0.000837098
        8917    -5.43683    -5.45765 0.000837007
        8918    -5.43799    -5.45765 0.000836916
        8919    -5.43882    -5.45764 0.000836825
        8920    -5.43962    -5.45764 0.000836733
        8921     -5.4404    -5.45764 0.000836642
        8922    -5.44085    -5.45764  0.00083655
        8923    -5.44113    -5.45764 0.000836459
        8924    -5.44183    -5.45763 0.000836367
        8925    -5.44266    -5.45763 0.000836275
        8926    -5.44286    -5.45763 0.000836183
        8927    -5.44364    -5.45763  0.00083609
        8928    -5.44409    -5.45763 0.000835998
        8929    -5.44421    -5.45763 0.000835906
        8930    -5.44491    -5.45762 0.000835813
        8931    -5.44574    -5.45762 0.000835721
        8932    -5.44609    -5.45762 0.000835628
        8933    -5.44642    -5.45762 0.000835536
        8934    -5.44688    -5.45762 0.000835443
        8935    -5.44701    -5.45762  0.00083535
        8936    -5.44742    -5.45762 0.000835258
        8937    -5.44781    -5.45762 0.000835165
        8938    -5.44818    -5.45762 0.000835072
        8939    -5.44853    -5.45761 0.000834979
        8940    -5.44901    -5.45761 0.000834887
        8941    -5.44917    -5.45761 0.000834794
        8942    -5.44931    -5.45761 0.000834701
        8943    -5.44943    -5.45761 0.000834608
        8944    -5.44999    -5.45761 0.000834515
        8945    -5.45023    -5.45761 0.000834422
        8946    -5.45045    -5.45761 0.000834329
        8947    -5.45051    -5.45761 0.000834237
        8948     -5.4507    -5.45761 0.000834144
        8949    -5.45072    -5.45761 0.000834051
        8950    -5.45087     -5.4576 0.000833958
        8951    -5.45071     -5.4576 0.000833865
        8952    -5.45084     -5.4576 0.000833772
        8953    -5.45111     -5.4576 0.000833679
        8954     -5.4509     -5.4576 0.000833587
        8955    -5.45099     -5.4576 0.000833494
        8956    -5.45091     -5.4576 0.000833401
        8957    -5.45097     -5.4576 0.000833309
        8958    -5.45071     -5.4576 0.000833216
        8959    -5.45089     -5.4576 0.000833123
        8960    -5.45046     -5.4576 0.000833031
        8961    -5.45046     -5.4576 0.000832938
        8962    -5.45045     -5.4576 0.000832845
        8963    -5.45043     -5.4576 0.000832753
        8964     -5.4504    -5.45759  0.00083266
        8965    -5.45005    -5.45759 0.000832568
        8966       -5.45    -5.45759 0.000832476
        8967    -5.45023    -5.45759 0.000832383
        8968       -5.45    -5.45759 0.000832291
        8969    -5.45006    -5.45759 0.000832198
        8970    -5.45011    -5.45759 0.000832106
        8971       -5.45    -5.45759 0.000832014
        8972    -5.44988    -5.45759 0.000831921
        8973     -5.4496    -5.45759 0.000831829
        8974     -5.4496    -5.45759 0.000831737
        8975    -5.44945    -5.45758 0.000831645
        8976    -5.44975    -5.45758 0.000831553
        8977    -5.44958    -5.45758  0.00083146
        8978    -5.44955    -5.45758 0.000831368
        8979    -5.44937    -5.45758 0.000831276
        8980    -5.44948    -5.45758 0.000831184
        8981    -5.44943    -5.45758 0.000831092
        8982    -5.44892    -5.45758    0.000831
        8983    -5.44841    -5.45758 0.000830908
        8984    -5.44834    -5.45758 0.000830816
        8985    -5.44796    -5.45758 0.000830725
        8986    -5.44773    -5.45757 0.000830633
        8987    -5.44764    -5.45757 0.000830541
        8988    -5.44755    -5.45757 0.000830449
        8989    -5.44715    -5.45757 0.000830358
        8990    -5.44705    -5.45757 0.000830266
        8991    -5.44694    -5.45757 0.000830175
        8992    -5.44638    -5.45757 0.000830083
        8993    -5.44596    -5.45757 0.000829992
        8994    -5.44554    -5.45756 0.000829901
        8995    -5.44572    -5.45756  0.00082981
        8996    -5.44575    -5.45756 0.000829719
        8997    -5.44532    -5.45756 0.000829627
        8998    -5.44535    -5.45756 0.000829536
        8999    -5.44507    -5.45756 0.000829445
        9000    -5.44479    -5.45756 0.000829354
        9001    -5.44451    -5.45756 0.000829263
        9002    -5.44437    -5.45755 0.000829173
        9003    -5.44424    -5.45755 0.000829082
        9004    -5.44441    -5.45755 0.000828991
        9005    -5.44383    -5.45755   0.0008289
        9006    -5.44354    -5.45755  0.00082881
        9007    -5.44311    -5.45755 0.000828719
        9008    -5.44268    -5.45754 0.000828629
        9009     -5.4424    -5.45754 0.000828539
        9010    -5.44213    -5.45754 0.000828449
        9011    -5.44186    -5.45754 0.000828358
        9012    -5.44144    -5.45754 0.000828268
        9013    -5.44087    -5.45754 0.000828179
        9014    -5.44046    -5.45753 0.000828089
        9015     -5.4399    -5.45753 0.000827999
        9016    -5.43965    -5.45753  0.00082791
        9017    -5.43941    -5.45753 0.000827821
        9018    -5.43902    -5.45753 0.000827731
        9019     -5.4388    -5.45752 0.000827642
        9020    -5.43857    -5.45752 0.000827553
        9021    -5.43881    -5.45752 0.000827464
        9022    -5.43846    -5.45752 0.000827375
        9023    -5.43857    -5.45752 0.000827286
        9024    -5.43823    -5.45751 0.000827197
        9025    -5.43806    -5.45751 0.000827108
        9026    -5.43744    -5.45751 0.000827019
        9027    -5.43729    -5.45751 0.000826931
        9028    -5.43686     -5.4575 0.000826842
        9029    -5.43688     -5.4575 0.000826754
        9030    -5.43632     -5.4575 0.000826666
        9031    -5.43593     -5.4575 0.000826578
        9032    -5.43585    -5.45749  0.00082649
        9033    -5.43594    -5.45749 0.000826402
        9034    -5.43604    -5.45749 0.000826313
        9035    -5.43601    -5.45749 0.000826225
        9036    -5.43585    -5.45749 0.000826137
        9037    -5.43616    -5.45748 0.000826049
        9038    -5.43619    -5.45748 0.000825961
        9039    -5.43624    -5.45748 0.000825873
        9040    -5.43616    -5.45748 0.000825785
        9041     -5.4361    -5.45747 0.000825697
        9042    -5.43606    -5.45747  0.00082561
        9043     -5.4365    -5.45747 0.000825521
        9044    -5.43637    -5.45747 0.000825433
        9045    -5.43595    -5.45746 0.000825346
        9046    -5.43602    -5.45746 0.000825258
        9047    -5.43596    -5.45746  0.00082517
        9048    -5.43623    -5.45746 0.000825082
        9049    -5.43668    -5.45745 0.000824994
        9050    -5.43716    -5.45745 0.000824906
        9051    -5.43752    -5.45745 0.000824818
        9052    -5.43821    -5.45745 0.000824729
        9053    -5.43893    -5.45745 0.000824641
        9054    -5.43924    -5.45744 0.000824552
        9055    -5.43972    -5.45744 0.000824464
        9056    -5.44039    -5.45744 0.000824375
        9057    -5.44094    -5.45744 0.000824286
        9058    -5.44153    -5.45744 0.000824197
        9059     -5.4423    -5.45743 0.000824107
        9060     -5.4428    -5.45743 0.000824018
        9061    -5.44364    -5.45743 0.000823928
        9062    -5.44452    -5.45743 0.000823839
        9063    -5.44543    -5.45743 0.000823749
        9064    -5.44608    -5.45743 0.000823659
        9065    -5.44691    -5.45743 0.000823569
        9066    -5.44778    -5.45743 0.000823479
        9067    -5.44853    -5.45742 0.000823388
        9068    -5.44946    -5.45742 0.000823298
        9069    -5.45044    -5.45742 0.000823208
        9070    -5.45159    -5.45742 0.000823117
        9071    -5.45279    -5.45742 0.000823027
        9072    -5.45371    -5.45742 0.000822936
        9073    -5.45482    -5.45742 0.000822845
        9074    -5.45611    -5.45742 0.000822755
        9075    -5.45728    -5.45742 0.000822664
        9076    -5.45833    -5.45742 0.000822573
        9077    -5.45955    -5.45742 0.000822483
        9078    -5.46081    -5.45742 0.000822392
        9079    -5.46209    -5.45742 0.000822302
        9080     -5.4637    -5.45742 0.000822212
        9081    -5.46503    -5.45742 0.000822121
        9082    -5.46638    -5.45742 0.000822032
        9083    -5.46791    -5.45743 0.000821942
        9084    -5.46929    -5.45743 0.000821852
        9085    -5.47055    -5.45743 0.000821763
        9086    -5.47182    -5.45743 0.000821674
        9087     -5.4731    -5.45743 0.000821586
        9088    -5.47469    -5.45743 0.000821497
        9089    -5.47644    -5.45744  0.00082141
        9090    -5.47774    -5.45744 0.000821322
        9091    -5.47889    -5.45744 0.000821235
        9092    -5.48034    -5.45744 0.000821149
        9093     -5.4821    -5.45745 0.000821063
        9094    -5.48309    -5.45745 0.000820978
        9095    -5.48483    -5.45745 0.000820893
        9096    -5.48626    -5.45745 0.000820809
        9097    -5.48737    -5.45746 0.000820725
        9098    -5.48862    -5.45746 0.000820642
        9099    -5.49016    -5.45746  0.00082056
        9100    -5.49123    -5.45747 0.000820478
        9101    -5.49242    -5.45747 0.000820397
        9102    -5.49389    -5.45748 0.000820316
        9103    -5.49518    -5.45748 0.000820237
        9104    -5.49644    -5.45748 0.000820158
        9105    -5.49798    -5.45749  0.00082008
        9106    -5.49933    -5.45749 0.000820003
        9107    -5.50034     -5.4575 0.000819926
        9108    -5.50192     -5.4575 0.000819851
        9109    -5.50316    -5.45751 0.000819776
        9110    -5.50451    -5.45751 0.000819702
        9111    -5.50536    -5.45752 0.000819629
        9112    -5.50648    -5.45752 0.000819557
        9113    -5.50724    -5.45753 0.000819485
        9114    -5.50812    -5.45754 0.000819414
        9115    -5.50849    -5.45754 0.000819343
        9116    -5.50926    -5.45755 0.000819273
        9117    -5.51014    -5.45755 0.000819203
        9118    -5.51097    -5.45756 0.000819134
        9119    -5.51175    -5.45756 0.000819066
        9120    -5.51278    -5.45757 0.000818999
        9121     -5.5133    -5.45758 0.000818932
        9122    -5.51362    -5.45758 0.000818865
        9123     -5.5139    -5.45759 0.000818798
        9124    -5.51442    -5.45759 0.000818732
        9125    -5.51429     -5.4576 0.000818666
        9126    -5.51471    -5.45761   0.0008186
        9127    -5.51508    -5.45761 0.000818535
        9128     -5.5154    -5.45762  0.00081847
        9129    -5.51537    -5.45763 0.000818404
        9130    -5.51559    -5.45763 0.000818339
        9131    -5.51546    -5.45764 0.000818274
        9132    -5.51529    -5.45765 0.000818209
        9133    -5.51522    -5.45765 0.000818144
        9134    -5.51495    -5.45766 0.000818078
        9135    -5.51494    -5.45766 0.000818013
        9136    -5.51459    -5.45767 0.000817947
        9137    -5.51434    -5.45768 0.000817881
        9138    -5.51406    -5.45768 0.000817815
        9139    -5.51388    -5.45769 0.000817748
        9140    -5.51337     -5.4577 0.000817682
        9141    -5.51312     -5.4577 0.000817615
        9142    -5.51254    -5.45771 0.000817547
        9143    -5.51207    -5.45771 0.000817479
        9144    -5.51157    -5.45772 0.000817411
        9145    -5.51135    -5.45772 0.000817343
        9146     -5.5108    -5.45773 0.000817274
        9147    -5.51037    -5.45774 0.000817205
        9148    -5.50961    -5.45774 0.000817135
        9149    -5.50899    -5.45775 0.000817065
        9150    -5.50804    -5.45775 0.000816994
        9151    -5.50722    -5.45776 0.000816923
        9152    -5.50624    -5.45776 0.000816851
        9153     -5.5057    -5.45777 0.000816778
        9154    -5.50559    -5.45777 0.000816706
        9155    -5.50472    -5.45778 0.000816633
        9156    -5.50384    -5.45778 0.000816559
        9157     -5.5031    -5.45779 0.000816485
        9158    -5.50236    -5.45779  0.00081641
        9159    -5.50145     -5.4578 0.000816335
        9160    -5.50115     -5.4578  0.00081626
        9161    -5.50025    -5.45781 0.000816184
        9162    -5.49934    -5.45781 0.000816107
        9163    -5.49844    -5.45782  0.00081603
        9164    -5.49709    -5.45782 0.000815952
        9165    -5.49634    -5.45783 0.000815874
        9166    -5.49515    -5.45783 0.000815795
        9167    -5.49457    -5.45783 0.000815716
        9168    -5.49385    -5.45784 0.000815637
        9169    -5.49374    -5.45784 0.000815557
        9170    -5.49303    -5.45785 0.000815477
        9171    -5.49248    -5.45785 0.000815397
        9172    -5.49195    -5.45785 0.000815317
        9173    -5.49127    -5.45786 0.000815236
        9174    -5.49061    -5.45786 0.000815155
        9175    -5.49025    -5.45786 0.000815074
        9176    -5.48976    -5.45787 0.000814992
        9177    -5.48912    -5.45787 0.000814911
        9178    -5.48865    -5.45787 0.000814829
        9179    -5.48774    -5.45788 0.000814746
        9180    -5.48698    -5.45788 0.000814664
        9181    -5.48669    -5.45788 0.000814581
        9182     -5.4861    -5.45789 0.000814498
        9183    -5.48552    -5.45789 0.000814415
        9184    -5.48495    -5.45789 0.000814332
        9185    -5.48423     -5.4579 0.000814248
        9186    -5.48367     -5.4579 0.000814164
        9187    -5.48281     -5.4579  0.00081408
        9188    -5.48225     -5.4579 0.000813996
        9189      -5.482    -5.45791 0.000813912
        9190    -5.48144    -5.45791 0.000813827
        9191    -5.48104    -5.45791 0.000813742
        9192    -5.48033    -5.45791 0.000813657
        9193    -5.47977    -5.45792 0.000813572
        9194     -5.4789    -5.45792 0.000813487
        9195    -5.47848    -5.45792 0.000813402
        9196    -5.47775    -5.45792 0.000813316
        9197    -5.47717    -5.45792  0.00081323
        9198    -5.47688    -5.45793 0.000813145
        9199    -5.47627    -5.45793 0.000813059
        9200    -5.47581    -5.45793 0.000812973
        9201    -5.47519    -5.45793 0.000812886
        9202    -5.47456    -5.45793   0.0008128
        9203    -5.47406    -5.45794 0.000812714
        9204     -5.4734    -5.45794 0.000812627
        9205    -5.47273    -5.45794  0.00081254
        9206    -5.47174    -5.45794 0.000812454
        9207    -5.47134    -5.45794 0.000812367
        9208    -5.47078    -5.45794  0.00081228
        9209    -5.47021    -5.45795 0.000812192
        9210    -5.46948    -5.45795 0.000812105
        9211    -5.46889    -5.45795 0.000812018
        9212    -5.46798    -5.45795  0.00081193
        9213    -5.46722    -5.45795 0.000811843
        9214    -5.46615    -5.45795 0.000811755
        9215    -5.46552    -5.45795 0.000811668
        9216    -5.46473    -5.45795  0.00081158
        9217    -5.46379    -5.45795 0.000811492
        9218    -5.46315    -5.45795 0.000811404
        9219    -5.46236    -5.45795 0.000811316
        9220    -5.46157    -5.45795 0.000811229
        9221    -5.46048    -5.45795 0.000811141
        9222    -5.45969    -5.45795 0.000811053
        9223    -5.45907    -5.45796 0.000810965
        9224     -5.4583    -5.45796 0.000810877
        9225    -5.45739    -5.45796 0.000810789
        9226    -5.45695    -5.45795 0.000810701
        9227    -5.45607    -5.45795 0.000810613
        9228    -5.45537    -5.45795 0.000810525
        9229    -5.45468    -5.45795 0.000810438
        9230    -5.45417    -5.45795  0.00081035
        9231    -5.45338    -5.45795 0.000810262
        9232    -5.45277    -5.45795 0.000810175
        9233    -5.45234    -5.45795 0.000810087
        9234     -5.4515    -5.45795     0.00081
        9235    -5.45053    -5.45795 0.000809913
        9236    -5.44991    -5.45795 0.000809825
        9237    -5.44948    -5.45795 0.000809738
        9238    -5.44924    -5.45795 0.000809651
        9239    -5.44874    -5.45795 0.000809564
        9240    -5.44889    -5.45795 0.000809477
        9241    -5.44864    -5.45794  0.00080939
        9242    -5.44844    -5.45794 0.000809303
        9243    -5.44814    -5.45794 0.000809216
        9244    -5.44804    -5.45794 0.000809129
        9245    -5.44785    -5.45794 0.000809043
        9246    -5.44801    -5.45794 0.000808956
        9247    -5.44809    -5.45794 0.000808869
        9248    -5.44792    -5.45794 0.000808782
        9249    -5.44811    -5.45794 0.000808696
        9250    -5.44806    -5.45794 0.000808609
        9251    -5.44837    -5.45793 0.000808522
        9252     -5.4489    -5.45793 0.000808435
        9253    -5.44904    -5.45793 0.000808348
        9254    -5.44969    -5.45793 0.000808262
        9255    -5.45025    -5.45793 0.000808175
        9256    -5.45042    -5.45793 0.000808088
        9257    -5.45096    -5.45793 0.000808001
        9258    -5.45171    -5.45793 0.000807914
        9259    -5.45267    -5.45793 0.000807827
        9260    -5.45353    -5.45793  0.00080774
        9261    -5.45446    -5.45793 0.000807653
        9262    -5.45529    -5.45793 0.000807565
        9263    -5.45648    -5.45793 0.000807478
        9264    -5.45742    -5.45793 0.000807391
        9265    -5.45857    -5.45793 0.000807304
        9266    -5.46007    -5.45793 0.000807217
        9267    -5.46117    -5.45793  0.00080713
        9268    -5.46246    -5.45793 0.000807043
        9269     -5.4638    -5.45793 0.000806956
        9270    -5.46504    -5.45793 0.000806869
        9271    -5.46676    -5.45793 0.000806783
        9272    -5.46898    -5.45793 0.000806697
        9273    -5.47063    -5.45793 0.000806611
        9274    -5.47217    -5.45793 0.000806525
        9275    -5.47373    -5.45794  0.00080644
        9276    -5.47532    -5.45794 0.000806356
        9277    -5.47678    -5.45794 0.000806271
        9278    -5.47856    -5.45794 0.000806187
        9279    -5.48006    -5.45794 0.000806104
        9280    -5.48188    -5.45795 0.000806021
        9281     -5.4834    -5.45795 0.000805939
        9282    -5.48509    -5.45795 0.000805858
        9283    -5.48678    -5.45796 0.000805777
        9284    -5.48846    -5.45796 0.000805697
        9285    -5.49015    -5.45796 0.000805617
