#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        7273     1.73951     1.67791 0.000977391
        7274     1.74013     1.67792 0.000977294
        7275     1.74065     1.67792 0.000977198
        7276     1.74109     1.67793 0.000977102
        7277     1.74144     1.67794 0.000977007
        7278     1.74168     1.67795 0.000976912
        7279     1.74183     1.67796 0.000976817
        7280     1.74186     1.67797 0.000976722
        7281     1.74179     1.67798 0.000976627
        7282      1.7416     1.67799 0.000976532
        7283      1.7413     1.67799 0.000976437
        7284     1.74088       1.678 0.000976341
        7285     1.74034     1.67801 0.000976244
        7286     1.73968     1.67802 0.000976147
        7287      1.7389     1.67803 0.000976049
        7288     1.73799     1.67804  0.00097595
        7289     1.73696     1.67805 0.000975849
        7290      1.7358     1.67805 0.000975748
        7291     1.73452     1.67806 0.000975645
        7292      1.7331     1.67807  0.00097554
        7293     1.73157     1.67808 0.000975434
        7294      1.7299     1.67808 0.000975326
        7295     1.72812     1.67809 0.000975216
        7296      1.7262      1.6781 0.000975105
        7297     1.72417      1.6781 0.000974992
        7298     1.72202     1.67811 0.000974877
        7299     1.71975     1.67811  0.00097476
        7300     1.71736     1.67812 0.000974641
        7301     1.71486     1.67812 0.000974521
        7302     1.71225     1.67813 0.000974398
        7303     1.70954     1.67813 0.000974274
        7304     1.70672     1.67814 0.000974149
        7305     1.70379     1.67814 0.000974022
        7306     1.70078     1.67814 0.000973894
        7307     1.69766     1.67815 0.000973764
        7308     1.69446     1.67815 0.000973633
        7309     1.69117     1.67815 0.000973502
        7310     1.68781     1.67815 0.000973369
        7311     1.68436     1.67815 0.000973237
        7312     1.68085     1.67815 0.000973104
        7313     1.67726     1.67815  0.00097297
        7314     1.67362     1.67815 0.000972838
        7315     1.66991     1.67815 0.000972705
        7316     1.66616     1.67815 0.000972574
        7317     1.66236     1.67815 0.000972443
        7318     1.65851     1.67815 0.000972314
        7319     1.65463     1.67814 0.000972187
        7320     1.65072     1.67814 0.000972061
        7321     1.64678     1.67813 0.000971938
        7322     1.64282     1.67813 0.000971817
        7323     1.63884     1.67812 0.000971699
        7324     1.63485     1.67812 0.000971584
        7325     1.63086     1.67811 0.000971473
        7326     1.62688      1.6781 0.000971366
        7327     1.62289      1.6781 0.000971262
        7328     1.61893     1.67809 0.000971163
        7329     1.61498     1.67808 0.000971069
        7330     1.61105     1.67807 0.000970979
        7331     1.60716     1.67806 0.000970895
        7332      1.6033     1.67805 0.000970816
        7333     1.59949     1.67804 0.000970743
        7334     1.59573     1.67803 0.000970676
        7335     1.59202     1.67802 0.000970614
        7336     1.58837     1.67801 0.000970559
        7337     1.58479     1.67799  0.00097051
        7338     1.58128     1.67798 0.000970467
        7339     1.57786     1.67797  0.00097043
        7340     1.57452     1.67795 0.000970401
        7341     1.57127     1.67794 0.000970377
        7342     1.56813     1.67792  0.00097036
        7343     1.56508     1.67791  0.00097035
        7344     1.56216     1.67789 0.000970346
        7345     1.55935     1.67787 0.000970348
        7346     1.55666     1.67786 0.000970356
        7347     1.55411     1.67784  0.00097037
        7348     1.55169     1.67782  0.00097039
        7349     1.54942     1.67781 0.000970415
        7350     1.54729     1.67779 0.000970445
        7351     1.54532     1.67777 0.000970481
        7352     1.54352     1.67775 0.000970521
        7353     1.54187     1.67773 0.000970564
        7354      1.5404     1.67772 0.000970612
        7355      1.5391      1.6777 0.000970663
        7356     1.53798     1.67768 0.000970717
        7357     1.53704     1.67766 0.000970773
        7358      1.5363     1.67764 0.000970831
        7359     1.53574     1.67762 0.000970891
        7360     1.53538      1.6776 0.000970951
        7361     1.53521     1.67758 0.000971012
        7362     1.53524     1.67756 0.000971073
        7363     1.53546     1.67754 0.000971133
        7364     1.53589     1.67752 0.000971191
        7365     1.53651      1.6775 0.000971248
        7366     1.53733     1.67749 0.000971303
        7367     1.53835     1.67747 0.000971354
        7368     1.53956     1.67745 0.000971403
        7369     1.54096     1.67743 0.000971448
        7370     1.54256     1.67741 0.000971488
        7371     1.54433     1.67739 0.000971524
        7372     1.54629     1.67738 0.000971555
        7373     1.54843     1.67736 0.000971581
        7374     1.55073     1.67734 0.000971601
        7375      1.5532     1.67732 0.000971615
        7376     1.55583     1.67731 0.000971623
        7377     1.55861     1.67729 0.000971624
        7378     1.56153     1.67728 0.000971619
        7379     1.56459     1.67726 0.000971607
        7380     1.56777     1.67725 0.000971589
        7381     1.57108     1.67723 0.000971564
        7382     1.57449     1.67722 0.000971532
        7383     1.57801      1.6772 0.000971493
        7384     1.58162     1.67719 0.000971448
        7385     1.58531     1.67718 0.000971396
        7386     1.58908     1.67717 0.000971338
        7387     1.59291     1.67715 0.000971273
        7388     1.59681     1.67714 0.000971203
        7389     1.60075     1.67713 0.000971126
        7390     1.60472     1.67712 0.000971044
        7391     1.60873     1.67711 0.000970957
        7392     1.61277     1.67711 0.000970865
        7393     1.61681      1.6771 0.000970768
        7394     1.62087     1.67709 0.000970666
        7395     1.62492     1.67708  0.00097056
        7396     1.62897     1.67708 0.000970451
        7397     1.63299     1.67707 0.000970338
        7398       1.637     1.67707 0.000970222
        7399     1.64098     1.67706 0.000970103
        7400     1.64493     1.67706 0.000969982
        7401     1.64884     1.67705 0.000969858
        7402     1.65271     1.67705 0.000969733
        7403     1.65653     1.67705 0.000969606
        7404      1.6603     1.67704 0.000969477
        7405     1.66401     1.67704 0.000969348
        7406     1.66766     1.67704 0.000969218
        7407     1.67125     1.67704 0.000969088
        7408     1.67477     1.67704 0.000968957
        7409     1.67823     1.67704 0.000968826
        7410     1.68162     1.67704 0.000968695
        7411     1.68493     1.67704 0.000968565
        7412     1.68817     1.67704 0.000968436
        7413     1.69134     1.67704 0.000968307
        7414     1.69444     1.67705 0.000968179
        7415     1.69745     1.67705 0.000968053
        7416     1.70039     1.67705 0.000967927
        7417     1.70326     1.67706 0.000967803
        7418     1.70605     1.67706 0.000967681
        7419     1.70876     1.67706  0.00096756
        7420      1.7114     1.67707  0.00096744
        7421     1.71396     1.67707 0.000967323
        7422     1.71645     1.67708 0.000967207
        7423     1.71886     1.67709 0.000967093
        7424      1.7212     1.67709 0.000966981
        7425     1.72346      1.6771 0.000966871
        7426     1.72565      1.6771 0.000966763
        7427     1.72778     1.67711 0.000966657
        7428     1.72983     1.67712 0.000966553
        7429     1.73181     1.67713 0.000966451
        7430     1.73373     1.67713 0.000966351
        7431     1.73558     1.67714 0.000966252
        7432     1.73736     1.67715 0.000966156
        7433     1.73909     1.67716 0.000966062
        7434     1.74075     1.67717  0.00096597
        7435     1.74235     1.67717  0.00096588
        7436     1.74389     1.67718 0.000965792
        7437     1.74538     1.67719 0.000965706
        7438     1.74681      1.6772 0.000965621
        7439     1.74819     1.67721 0.000965539
        7440     1.74951     1.67722 0.000965458
        7441     1.75078     1.67723 0.000965378
        7442     1.75201     1.67724 0.000965301
        7443     1.75318     1.67725 0.000965225
        7444     1.75431     1.67726 0.000965151
        7445     1.75539     1.67727 0.000965079
        7446     1.75642     1.67728 0.000965007
        7447     1.75742     1.67729 0.000964938
        7448     1.75837      1.6773  0.00096487
        7449     1.75928     1.67732 0.000964803
        7450     1.76015     1.67733 0.000964738
        7451     1.76098     1.67734 0.000964673
        7452     1.76178     1.67735  0.00096461
        7453     1.76254     1.67736 0.000964549
        7454     1.76326     1.67737 0.000964488
        7455     1.76396     1.67738 0.000964429
        7456     1.76462      1.6774  0.00096437
        7457     1.76525     1.67741 0.000964313
        7458     1.76585     1.67742 0.000964257
        7459     1.76642     1.67743 0.000964201
        7460     1.76697     1.67744 0.000964147
        7461     1.76749     1.67746 0.000964093
        7462     1.76798     1.67747  0.00096404
        7463     1.76845     1.67748 0.000963988
        7464      1.7689     1.67749 0.000963937
        7465     1.76932      1.6775 0.000963886
        7466     1.76973     1.67752 0.000963836
        7467     1.77012     1.67753 0.000963787
        7468     1.77049     1.67754 0.000963738
        7469     1.77084     1.67755  0.00096369
        7470     1.77118     1.67757 0.000963642
        7471      1.7715     1.67758 0.000963595
        7472     1.77181     1.67759 0.000963549
        7473      1.7721      1.6776 0.000963503
        7474     1.77239     1.67762 0.000963458
        7475     1.77266     1.67763 0.000963413
        7476     1.77292     1.67764 0.000963368
        7477     1.77317     1.67766 0.000963324
        7478     1.77342     1.67767  0.00096328
        7479     1.77366     1.67768 0.000963237
        7480     1.77389     1.67769 0.000963194
        7481     1.77411     1.67771 0.000963151
        7482     1.77433     1.67772 0.000963109
        7483     1.77454     1.67773 0.000963068
        7484     1.77475     1.67775 0.000963026
        7485     1.77496     1.67776 0.000962985
        7486     1.77517     1.67777 0.000962944
        7487     1.77537     1.67778 0.000962904
        7488     1.77557      1.6778 0.000962864
        7489     1.77577     1.67781 0.000962824
        7490     1.77597     1.67782 0.000962785
        7491     1.77617     1.67784 0.000962746
        7492     1.77637     1.67785 0.000962707
        7493     1.77658     1.67786 0.000962669
        7494     1.77678     1.67788 0.000962631
        7495     1.77699     1.67789 0.000962593
        7496     1.77719      1.6779 0.000962556
        7497      1.7774     1.67792 0.000962519
        7498     1.77762     1.67793 0.000962483
        7499     1.77783     1.67794 0.000962446
        7500     1.77806     1.67796 0.000962411
        7501     1.77828     1.67797 0.000962375
        7502     1.77851     1.67798  0.00096234
        7503     1.77875       1.678 0.000962306
        7504     1.77899     1.67801 0.000962272
        7505     1.77924     1.67802 0.000962238
        7506     1.77949     1.67804 0.000962205
        7507     1.77975     1.67805 0.000962172
        7508     1.78002     1.67806  0.00096214
        7509     1.78029     1.67808 0.000962108
        7510     1.78057     1.67809 0.000962076
        7511     1.78086      1.6781 0.000962046
        7512     1.78116     1.67812 0.000962015
        7513     1.78146     1.67813 0.000961986
        7514     1.78177     1.67815 0.000961957
        7515     1.78209     1.67816 0.000961928
        7516     1.78242     1.67817   0.0009619
        7517     1.78276     1.67819 0.000961873
        7518      1.7831      1.6782 0.000961846
        7519     1.78345     1.67822  0.00096182
        7520     1.78381     1.67823 0.000961794
        7521     1.78418     1.67824  0.00096177
        7522     1.78456     1.67826 0.000961746
        7523     1.78494     1.67827 0.000961722
        7524     1.78532     1.67829   0.0009617
        7525     1.78571      1.6783 0.000961678
        7526     1.78611     1.67831 0.000961657
        7527     1.78651     1.67833 0.000961637
        7528     1.78691     1.67834 0.000961617
        7529     1.78732     1.67836 0.000961598
        7530     1.78772     1.67837  0.00096158
        7531     1.78813     1.67839 0.000961563
        7532     1.78853      1.6784 0.000961546
        7533     1.78893     1.67842 0.000961531
        7534     1.78933     1.67843 0.000961516
        7535     1.78972     1.67845 0.000961502
        7536     1.79011     1.67846 0.000961488
        7537     1.79048     1.67848 0.000961475
        7538     1.79085     1.67849 0.000961463
        7539     1.79121     1.67851 0.000961452
        7540     1.79155     1.67852 0.000961442
        7541     1.79188     1.67854 0.000961432
        7542      1.7922     1.67855 0.000961422
        7543      1.7925     1.67857 0.000961413
        7544     1.79278     1.67858 0.000961405
        7545     1.79304      1.6786 0.000961397
        7546     1.79328     1.67861  0.00096139
        7547      1.7935     1.67863 0.000961383
        7548     1.79369     1.67864 0.000961377
        7549     1.79385     1.67866 0.000961371
        7550     1.79398     1.67867 0.000961365
        7551     1.79409     1.67869 0.000961359
        7552     1.79416      1.6787 0.000961353
        7553      1.7942     1.67872 0.000961347
        7554      1.7942     1.67873 0.000961342
        7555     1.79417     1.67875 0.000961336
        7556      1.7941     1.67876  0.00096133
        7557       1.794     1.67878 0.000961324
        7558     1.79385     1.67879 0.000961317
        7559     1.79367     1.67881  0.00096131
        7560     1.79345     1.67882 0.000961302
        7561     1.79319     1.67884 0.000961294
        7562     1.79289     1.67886 0.000961285
        7563     1.79255     1.67887 0.000961276
        7564     1.79216     1.67889 0.000961265
        7565     1.79173      1.6789 0.000961254
        7566     1.79127     1.67891 0.000961242
        7567     1.79076     1.67893 0.000961228
        7568      1.7902     1.67894 0.000961214
        7569     1.78961     1.67896 0.000961198
        7570     1.78897     1.67897 0.000961181
        7571      1.7883     1.67899 0.000961162
        7572     1.78758       1.679 0.000961142
        7573     1.78683     1.67902 0.000961121
        7574     1.78604     1.67903 0.000961098
        7575     1.78521     1.67904 0.000961073
        7576     1.78434     1.67906 0.000961047
        7577     1.78344     1.67907 0.000961019
        7578     1.78251     1.67909 0.000960989
        7579     1.78155      1.6791 0.000960957
        7580     1.78055     1.67911 0.000960924
        7581     1.77953     1.67913 0.000960888
        7582     1.77848     1.67914 0.000960851
        7583     1.77741     1.67915 0.000960811
        7584     1.77631     1.67916  0.00096077
        7585      1.7752     1.67918 0.000960727
        7586     1.77406     1.67919 0.000960682
        7587     1.77291      1.6792 0.000960634
        7588     1.77174     1.67921 0.000960585
        7589     1.77057     1.67923 0.000960534
        7590     1.76938     1.67924 0.000960481
        7591     1.76818     1.67925 0.000960426
        7592     1.76698     1.67926 0.000960369
        7593     1.76578     1.67927  0.00096031
        7594     1.76457     1.67928 0.000960249
        7595     1.76337      1.6793 0.000960187
        7596     1.76217     1.67931 0.000960122
        7597     1.76097     1.67932 0.000960056
        7598     1.75978     1.67933 0.000959988
        7599      1.7586     1.67934 0.000959918
        7600     1.75742     1.67935 0.000959847
        7601     1.75626     1.67936 0.000959774
        7602     1.75511     1.67937   0.0009597
        7603     1.75397     1.67938 0.000959624
        7604     1.75285     1.67939 0.000959546
        7605     1.75174      1.6794 0.000959467
        7606     1.75065     1.67941 0.000959387
        7607     1.74957     1.67942 0.000959305
        7608     1.74851     1.67943 0.000959222
        7609     1.74747     1.67943 0.000959137
        7610     1.74644     1.67944 0.000959052
        7611     1.74542     1.67945 0.000958965
        7612     1.74442     1.67946 0.000958877
        7613     1.74343     1.67947 0.000958788
        7614     1.74245     1.67948 0.000958697
        7615     1.74149     1.67949 0.000958606
        7616     1.74053     1.67949 0.000958514
        7617     1.73958      1.6795  0.00095842
        7618     1.73863     1.67951 0.000958326
        7619     1.73769     1.67952 0.000958231
        7620     1.73675     1.67952 0.000958134
        7621      1.7358     1.67953 0.000958037
        7622     1.73486     1.67954 0.000957939
        7623      1.7339     1.67955  0.00095784
        7624     1.73293     1.67955  0.00095774
        7625     1.73196     1.67956 0.000957639
        7626     1.73096     1.67957 0.000957537
        7627     1.72996     1.67957 0.000957434
        7628     1.72893     1.67958 0.000957331
        7629     1.72787     1.67959 0.000957226
        7630      1.7268     1.67959 0.000957121
        7631     1.72569      1.6796 0.000957014
        7632     1.72456      1.6796 0.000956907
        7633     1.72339     1.67961 0.000956799
        7634     1.72219     1.67962  0.00095669
        7635     1.72095     1.67962  0.00095658
        7636     1.71967     1.67963 0.000956469
        7637     1.71836     1.67963 0.000956357
        7638       1.717     1.67964 0.000956244
        7639      1.7156     1.67964 0.000956131
        7640     1.71415     1.67964 0.000956016
        7641     1.71266     1.67965 0.000955901
        7642     1.71113     1.67965 0.000955785
        7643     1.70955     1.67966 0.000955668
        7644     1.70793     1.67966  0.00095555
        7645     1.70626     1.67966 0.000955431
        7646     1.70455     1.67967 0.000955312
        7647     1.70279     1.67967 0.000955192
        7648       1.701     1.67967 0.000955071
        7649     1.69916     1.67968 0.000954949
        7650     1.69729     1.67968 0.000954827
        7651     1.69538     1.67968 0.000954705
        7652     1.69343     1.67968 0.000954582
        7653     1.69145     1.67968 0.000954458
        7654     1.68945     1.67969 0.000954334
        7655     1.68742     1.67969  0.00095421
        7656     1.68536     1.67969 0.000954086
        7657     1.68329     1.67969 0.000953961
        7658     1.68119     1.67969 0.000953837
        7659     1.67908     1.67969 0.000953712
        7660     1.67697     1.67969 0.000953588
        7661     1.67484     1.67969 0.000953463
        7662     1.67271     1.67969 0.000953339
        7663     1.67058     1.67968 0.000953216
        7664     1.66845     1.67968 0.000953092
        7665     1.66633     1.67968  0.00095297
        7666     1.66422     1.67968 0.000952848
        7667     1.66212     1.67968 0.000952726
        7668     1.66004     1.67967 0.000952605
        7669     1.65799     1.67967 0.000952485
        7670     1.65595     1.67967 0.000952366
        7671     1.65394     1.67966 0.000952248
        7672     1.65197     1.67966 0.000952131
        7673     1.65002     1.67966 0.000952014
        7674     1.64811     1.67965 0.000951899
        7675     1.64624     1.67965 0.000951785
        7676     1.64442     1.67964 0.000951672
        7677     1.64263     1.67964  0.00095156
        7678     1.64089     1.67963  0.00095145
        7679      1.6392     1.67963  0.00095134
        7680     1.63755     1.67962 0.000951232
        7681     1.63596     1.67962 0.000951126
        7682     1.63442     1.67961  0.00095102
        7683     1.63293     1.67961 0.000950916
        7684     1.63149      1.6796 0.000950812
        7685     1.63011     1.67959  0.00095071
        7686     1.62878     1.67959  0.00095061
        7687      1.6275     1.67958  0.00095051
        7688     1.62629     1.67957 0.000950412
        7689     1.62512     1.67957 0.000950315
        7690     1.62401     1.67956 0.000950219
        7691     1.62296     1.67955 0.000950124
        7692     1.62196     1.67954 0.000950029
        7693     1.62101     1.67954 0.000949936
        7694     1.62011     1.67953 0.000949844
        7695     1.61927     1.67952 0.000949753
        7696     1.61847     1.67951 0.000949663
        7697     1.61773      1.6795 0.000949574
        7698     1.61703      1.6795 0.000949485
        7699     1.61638     1.67949 0.000949397
        7700     1.61578     1.67948  0.00094931
        7701     1.61523     1.67947 0.000949223
        7702     1.61472     1.67946 0.000949137
        7703     1.61425     1.67946 0.000949052
        7704     1.61383     1.67945 0.000948967
        7705     1.61345     1.67944 0.000948882
        7706     1.61311     1.67943 0.000948798
        7707     1.61282     1.67942 0.000948714
        7708     1.61256     1.67941 0.000948631
        7709     1.61235      1.6794 0.000948548
        7710     1.61217     1.67939 0.000948465
        7711     1.61204     1.67939 0.000948382
        7712     1.61194     1.67938 0.000948299
        7713     1.61189     1.67937 0.000948217
        7714     1.61187     1.67936 0.000948134
        7715      1.6119     1.67935 0.000948052
        7716     1.61197     1.67934 0.000947969
        7717     1.61207     1.67933 0.000947886
        7718     1.61222     1.67932 0.000947803
        7719     1.61242     1.67932  0.00094772
        7720     1.61266     1.67931 0.000947637
        7721     1.61294      1.6793 0.000947553
        7722     1.61327     1.67929 0.000947469
        7723     1.61365     1.67928 0.000947384
        7724     1.61407     1.67927 0.000947299
        7725     1.61454     1.67927 0.000947214
        7726     1.61506     1.67926 0.000947127
        7727     1.61563     1.67925 0.000947041
        7728     1.61625     1.67924 0.000946953
        7729     1.61692     1.67923 0.000946865
        7730     1.61764     1.67922 0.000946776
        7731     1.61842     1.67922 0.000946686
        7732     1.61924     1.67921 0.000946596
        7733     1.62012      1.6792 0.000946504
        7734     1.62104     1.67919 0.000946411
        7735     1.62202     1.67919 0.000946318
        7736     1.62304     1.67918 0.000946224
        7737     1.62411     1.67917 0.000946128
        7738     1.62523     1.67916 0.000946031
        7739     1.62639     1.67916 0.000945934
        7740      1.6276     1.67915 0.000945835
        7741     1.62884     1.67914 0.000945735
        7742     1.63013     1.67914 0.000945634
        7743     1.63145     1.67913 0.000945532
        7744      1.6328     1.67913 0.000945429
        7745     1.63418     1.67912 0.000945325
        7746     1.63559     1.67911 0.000945219
        7747     1.63702     1.67911 0.000945113
        7748     1.63848      1.6791 0.000945005
        7749     1.63994      1.6791 0.000944897
        7750     1.64142     1.67909 0.000944788
        7751     1.64291     1.67909 0.000944677
        7752      1.6444     1.67909 0.000944566
        7753     1.64589     1.67908 0.000944454
        7754     1.64737     1.67908 0.000944341
        7755     1.64885     1.67907 0.000944227
        7756     1.65031     1.67907 0.000944113
        7757     1.65176     1.67907 0.000943998
        7758     1.65318     1.67906 0.000943882
        7759     1.65458     1.67906 0.000943765
        7760     1.65596     1.67906 0.000943649
        7761      1.6573     1.67905 0.000943531
        7762      1.6586     1.67905 0.000943413
        7763     1.65987     1.67905 0.000943295
        7764     1.66109     1.67905 0.000943176
        7765     1.66227     1.67904 0.000943057
        7766      1.6634     1.67904 0.000942938
        7767     1.66448     1.67904 0.000942818
        7768      1.6655     1.67904 0.000942699
        7769     1.66647     1.67904 0.000942579
        7770     1.66738     1.67904 0.000942459
        7771     1.66823     1.67903 0.000942338
        7772     1.66902     1.67903 0.000942218
        7773     1.66974     1.67903 0.000942098
        7774      1.6704     1.67903 0.000941977
        7775     1.67099     1.67903 0.000941856
        7776     1.67152     1.67903 0.000941736
        7777     1.67197     1.67903 0.000941615
        7778     1.67236     1.67903 0.000941494
        7779     1.67268     1.67903 0.000941374
        7780     1.67293     1.67902 0.000941253
        7781     1.67311     1.67902 0.000941132
        7782     1.67323     1.67902 0.000941012
        7783     1.67327     1.67902 0.000940891
        7784     1.67325     1.67902 0.000940771
        7785     1.67317     1.67902  0.00094065
        7786     1.67301     1.67902  0.00094053
        7787      1.6728     1.67902 0.000940409
        7788     1.67252     1.67902 0.000940289
        7789     1.67217     1.67902 0.000940168
        7790     1.67177     1.67902 0.000940048
        7791     1.67131     1.67902 0.000939928
        7792     1.67079     1.67901 0.000939808
        7793     1.67021     1.67901 0.000939688
        7794     1.66958     1.67901 0.000939568
        7795      1.6689     1.67901 0.000939449
        7796     1.66816     1.67901 0.000939329
        7797     1.66738     1.67901  0.00093921
        7798     1.66655     1.67901 0.000939091
        7799     1.66568       1.679 0.000938972
        7800     1.66477       1.679 0.000938853
        7801     1.66381       1.679 0.000938735
        7802     1.66282       1.679 0.000938617
        7803     1.66179       1.679 0.000938499
        7804     1.66072     1.67899 0.000938382
        7805     1.65963     1.67899 0.000938265
        7806      1.6585     1.67899 0.000938149
        7807     1.65735     1.67899 0.000938032
        7808     1.65617     1.67898 0.000937917
        7809     1.65497     1.67898 0.000937802
        7810     1.65375     1.67898 0.000937687
        7811     1.65251     1.67897 0.000937573
        7812     1.65125     1.67897  0.00093746
        7813     1.64997     1.67897 0.000937347
        7814     1.64868     1.67896 0.000937235
        7815     1.64737     1.67896 0.000937124
        7816     1.64606     1.67895 0.000937014
        7817     1.64473     1.67895 0.000936904
        7818      1.6434     1.67895 0.000936795
        7819     1.64206     1.67894 0.000936687
        7820     1.64071     1.67894  0.00093658
        7821     1.63935     1.67893 0.000936474
        7822       1.638     1.67893 0.000936369
        7823     1.63663     1.67892 0.000936265
        7824     1.63527     1.67891 0.000936162
        7825      1.6339     1.67891  0.00093606
        7826     1.63253      1.6789 0.000935959
        7827     1.63115      1.6789  0.00093586
        7828     1.62978     1.67889 0.000935761
        7829     1.62841     1.67888 0.000935664
        7830     1.62703     1.67888 0.000935568
        7831     1.62565     1.67887 0.000935473
        7832     1.62428     1.67886 0.000935379
        7833      1.6229     1.67886 0.000935287
        7834     1.62153     1.67885 0.000935197
        7835     1.62015     1.67884 0.000935107
        7836     1.61878     1.67883 0.000935019
        7837      1.6174     1.67883 0.000934933
        7838     1.61603     1.67882 0.000934848
        7839     1.61466     1.67881 0.000934764
        7840     1.61329      1.6788 0.000934683
        7841     1.61193     1.67879 0.000934602
        7842     1.61057     1.67878 0.000934524
        7843     1.60921     1.67878 0.000934447
        7844     1.60786     1.67877 0.000934371
        7845     1.60652     1.67876 0.000934297
        7846     1.60518     1.67875 0.000934225
        7847     1.60386     1.67874 0.000934155
        7848     1.60255     1.67873 0.000934087
        7849     1.60125     1.67872  0.00093402
        7850     1.59997     1.67871 0.000933955
        7851     1.59871      1.6787 0.000933891
        7852     1.59747     1.67869  0.00093383
        7853     1.59626     1.67868  0.00093377
        7854     1.59507     1.67867 0.000933711
        7855     1.59391     1.67866 0.000933655
        7856     1.59279     1.67865   0.0009336
        7857      1.5917     1.67863 0.000933547
        7858     1.59066     1.67862 0.000933495
        7859     1.58966     1.67861 0.000933445
        7860     1.58871      1.6786 0.000933396
        7861     1.58781     1.67859 0.000933349
        7862     1.58698     1.67858 0.000933303
        7863      1.5862     1.67857 0.000933258
        7864     1.58548     1.67855 0.000933215
        7865     1.58484     1.67854 0.000933172
        7866     1.58427     1.67853  0.00093313
        7867     1.58377     1.67852  0.00093309
        7868     1.58336     1.67851 0.000933049
        7869     1.58303     1.67849  0.00093301
        7870     1.58279     1.67848  0.00093297
        7871     1.58264     1.67847 0.000932931
        7872     1.58258     1.67846 0.000932892
        7873     1.58262     1.67844 0.000932853
        7874     1.58275     1.67843 0.000932814
        7875     1.58299     1.67842 0.000932774
        7876     1.58333     1.67841 0.000932734
        7877     1.58377      1.6784 0.000932693
        7878     1.58431     1.67838 0.000932651
        7879     1.58496     1.67837 0.000932608
        7880      1.5857     1.67836 0.000932564
        7881     1.58655     1.67835 0.000932518
        7882      1.5875     1.67834 0.000932471
        7883     1.58855     1.67833 0.000932422
        7884      1.5897     1.67832 0.000932372
        7885     1.59094      1.6783 0.000932319
        7886     1.59227     1.67829 0.000932265
        7887      1.5937     1.67828 0.000932208
        7888     1.59521     1.67827  0.00093215
        7889     1.59679     1.67826 0.000932089
        7890     1.59846     1.67825 0.000932026
        7891     1.60021     1.67824  0.00093196
        7892     1.60202     1.67823 0.000931892
        7893     1.60389     1.67822 0.000931821
        7894     1.60583     1.67821 0.000931748
        7895     1.60782      1.6782 0.000931673
        7896     1.60986      1.6782 0.000931595
        7897     1.61195     1.67819 0.000931515
        7898     1.61407     1.67818 0.000931433
        7899     1.61624     1.67817 0.000931348
        7900     1.61843     1.67816  0.00093126
        7901     1.62064     1.67816 0.000931171
        7902     1.62288     1.67815  0.00093108
        7903     1.62513     1.67814 0.000930986
        7904      1.6274     1.67814  0.00093089
        7905     1.62967     1.67813 0.000930793
        7906     1.63195     1.67812 0.000930693
        7907     1.63423     1.67812 0.000930592
        7908      1.6365     1.67811 0.000930489
        7909     1.63877     1.67811 0.000930385
        7910     1.64102      1.6781 0.000930279
        7911     1.64327      1.6781 0.000930172
        7912     1.64549      1.6781 0.000930064
        7913      1.6477     1.67809 0.000929954
        7914     1.64989     1.67809 0.000929843
        7915     1.65205     1.67808 0.000929732
        7916     1.65419     1.67808 0.000929619
        7917      1.6563     1.67808 0.000929506
        7918     1.65838     1.67808 0.000929392
        7919     1.66043     1.67807 0.000929277
        7920     1.66245     1.67807 0.000929162
        7921     1.66443     1.67807 0.000929046
        7922     1.66638     1.67807  0.00092893
        7923      1.6683     1.67807 0.000928813
        7924     1.67018     1.67807 0.000928697
        7925     1.67202     1.67807  0.00092858
        7926     1.67383     1.67807 0.000928463
        7927      1.6756     1.67807 0.000928346
        7928     1.67732     1.67807 0.000928229
        7929     1.67901     1.67807 0.000928112
        7930     1.68066     1.67807 0.000927995
        7931     1.68227     1.67807 0.000927878
        7932     1.68384     1.67807 0.000927761
        7933     1.68537     1.67807 0.000927645
        7934     1.68685     1.67807 0.000927528
        7935      1.6883     1.67807 0.000927412
        7936      1.6897     1.67807 0.000927297
        7937     1.69106     1.67807 0.000927181
        7938     1.69237     1.67808 0.000927066
        7939     1.69364     1.67808 0.000926952
        7940     1.69487     1.67808 0.000926837
        7941     1.69605     1.67808 0.000926723
        7942     1.69718     1.67808  0.00092661
        7943     1.69827     1.67809 0.000926497
        7944     1.69931     1.67809 0.000926384
        7945      1.7003     1.67809 0.000926271
        7946     1.70124     1.67809 0.000926159
        7947     1.70214      1.6781 0.000926048
        7948     1.70298      1.6781 0.000925937
        7949     1.70377      1.6781 0.000925826
        7950     1.70451     1.67811 0.000925715
        7951     1.70519     1.67811 0.000925605
        7952     1.70582     1.67811 0.000925495
        7953     1.70639     1.67812 0.000925386
        7954     1.70691     1.67812 0.000925276
        7955     1.70737     1.67813 0.000925167
        7956     1.70777     1.67813 0.000925059
        7957     1.70811     1.67813  0.00092495
        7958     1.70839     1.67814 0.000924842
        7959     1.70861     1.67814 0.000924733
        7960     1.70876     1.67814 0.000924625
        7961     1.70886     1.67815 0.000924517
        7962     1.70888     1.67815 0.000924409
        7963     1.70884     1.67816 0.000924301
        7964     1.70874     1.67816 0.000924193
        7965     1.70856     1.67816 0.000924085
        7966     1.70832     1.67817 0.000923976
        7967     1.70802     1.67817 0.000923868
        7968     1.70764     1.67817  0.00092376
        7969     1.70719     1.67818 0.000923651
        7970     1.70668     1.67818 0.000923542
