#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8236    -5.45022    -5.44809 3.27284e-05
        8237    -5.45024    -5.44809 3.27255e-05
        8238    -5.45059    -5.44809 3.27229e-05
        8239    -5.45094    -5.44809 3.27208e-05
        8240    -5.45063    -5.44809 3.27182e-05
        8241    -5.45098    -5.44809 3.27161e-05
        8242    -5.45133    -5.44809 3.27145e-05
        8243    -5.45199    -5.44809  3.2714e-05
        8244    -5.45169    -5.44809 3.27129e-05
        8245    -5.45171    -5.44809 3.27119e-05
        8246    -5.45141     -5.4481 3.27104e-05
        8247    -5.45175     -5.4481 3.27094e-05
        8248    -5.45177     -5.4481 3.27085e-05
        8249    -5.45178     -5.4481 3.27076e-05
        8250    -5.45147     -5.4481 3.27062e-05
        8251    -5.45181     -5.4481 3.27053e-05
        8252    -5.45247     -5.4481 3.27056e-05
        8253    -5.45215     -5.4481 3.27053e-05
        8254    -5.45152     -5.4481  3.2704e-05
        8255     -5.4512     -5.4481 3.27022e-05
        8256    -5.45121     -5.4481 3.27004e-05
        8257    -5.45154     -5.4481 3.26991e-05
        8258    -5.45154     -5.4481 3.26978e-05
        8259    -5.45186     -5.4481  3.2697e-05
        8260    -5.45186     -5.4481 3.26962e-05
        8261    -5.45185     -5.4481 3.26954e-05
        8262     -5.4512     -5.4481 3.26936e-05
        8263    -5.45152     -5.4481 3.26923e-05
        8264    -5.45151     -5.4481 3.26909e-05
        8265    -5.45182     -5.4481   3.269e-05
        8266    -5.45181     -5.4481 3.26891e-05
        8267    -5.45179     -5.4481 3.26882e-05
        8268    -5.45242     -5.4481 3.26885e-05
        8269    -5.45176    -5.44811 3.26875e-05
        8270    -5.45238    -5.44811 3.26876e-05
        8271    -5.45236    -5.44811 3.26877e-05
        8272    -5.45233    -5.44811 3.26878e-05
        8273     -5.4523    -5.44811 3.26877e-05
        8274    -5.45227    -5.44811 3.26876e-05
        8275    -5.45223    -5.44811 3.26875e-05
        8276    -5.45252    -5.44811 3.26879e-05
        8277    -5.45313    -5.44811 3.26896e-05
        8278    -5.45276    -5.44811 3.26904e-05
        8279    -5.45272    -5.44811 3.26912e-05
        8280    -5.45235    -5.44811 3.26913e-05
        8281     -5.4523    -5.44811 3.26912e-05
        8282    -5.45225    -5.44811 3.26911e-05
        8283    -5.45122    -5.44811 3.26893e-05
        8284    -5.45084    -5.44811  3.2687e-05
        8285    -5.45046    -5.44811 3.26843e-05
        8286    -5.44975    -5.44811  3.2681e-05
        8287    -5.45034    -5.44811 3.26781e-05
        8288     -5.4506    -5.44811 3.26756e-05
        8289    -5.44989    -5.44811 3.26723e-05
        8290    -5.45047    -5.44811 3.26696e-05
        8291    -5.45073    -5.44811 3.26672e-05
        8292    -5.45033    -5.44812 3.26644e-05
        8293    -5.45026    -5.44812 3.26615e-05
        8294    -5.45018    -5.44812 3.26585e-05
        8295    -5.44978    -5.44812 3.26551e-05
        8296    -5.44971    -5.44812 3.26518e-05
        8297    -5.44898    -5.44812  3.2648e-05
        8298    -5.44826    -5.44812 3.26441e-05
        8299     -5.4485    -5.44812 3.26402e-05
        8300    -5.44842    -5.44812 3.26363e-05
        8301    -5.44866    -5.44812 3.26324e-05
        8302    -5.44826    -5.44812 3.26285e-05
        8303    -5.44785    -5.44812 3.26246e-05
        8304    -5.44777    -5.44812 3.26207e-05
        8305    -5.44736    -5.44812 3.26169e-05
        8306    -5.44695    -5.44812 3.26132e-05
        8307     -5.4472    -5.44812 3.26095e-05
        8308    -5.44712    -5.44812 3.26058e-05
        8309    -5.44736    -5.44812  3.2602e-05
        8310    -5.44728    -5.44812 3.25982e-05
        8311     -5.4472    -5.44812 3.25945e-05
        8312    -5.44647    -5.44812 3.25912e-05
        8313    -5.44607    -5.44811 3.25882e-05
        8314    -5.44729    -5.44811 3.25844e-05
        8315    -5.44754    -5.44811 3.25806e-05
        8316    -5.44779    -5.44811 3.25767e-05
        8317    -5.44771    -5.44811 3.25728e-05
        8318    -5.44797    -5.44811 3.25689e-05
        8319     -5.4479    -5.44811  3.2565e-05
        8320    -5.44848    -5.44811 3.25611e-05
        8321    -5.44841    -5.44811 3.25572e-05
        8322    -5.44835    -5.44811 3.25533e-05
        8323    -5.44796    -5.44811 3.25494e-05
        8324    -5.44758    -5.44811 3.25455e-05
        8325    -5.44785    -5.44811 3.25417e-05
        8326     -5.4478    -5.44811 3.25378e-05
        8327    -5.44742    -5.44811  3.2534e-05
        8328    -5.44738    -5.44811 3.25302e-05
        8329    -5.44765    -5.44811 3.25263e-05
        8330    -5.44826    -5.44811 3.25224e-05
        8331     -5.4479    -5.44811 3.25185e-05
        8332    -5.44819    -5.44811 3.25146e-05
        8333    -5.44816    -5.44811 3.25107e-05
        8334    -5.44845    -5.44811 3.25068e-05
        8335    -5.44875    -5.44811  3.2503e-05
        8336     -5.4484    -5.44811 3.24992e-05
        8337    -5.44935    -5.44811 3.24956e-05
        8338    -5.44999    -5.44811 3.24925e-05
        8339    -5.44901    -5.44812 3.24888e-05
        8340    -5.44835    -5.44812 3.24849e-05
        8341    -5.44867    -5.44812  3.2481e-05
        8342    -5.44899    -5.44812 3.24773e-05
        8343    -5.44899    -5.44812 3.24736e-05
        8344    -5.44899    -5.44812 3.24699e-05
        8345    -5.44835    -5.44812  3.2466e-05
        8346    -5.44869    -5.44812 3.24622e-05
        8347    -5.44902    -5.44812 3.24585e-05
        8348    -5.45001    -5.44812 3.24554e-05
        8349    -5.44971    -5.44812 3.24521e-05
        8350    -5.44973    -5.44812 3.24487e-05
        8351    -5.44976    -5.44812 3.24455e-05
        8352    -5.44978    -5.44812 3.24422e-05
        8353    -5.45014    -5.44812 3.24392e-05
        8354    -5.44952    -5.44812 3.24358e-05
        8355    -5.44956    -5.44812 3.24323e-05
        8356    -5.44863    -5.44812 3.24285e-05
        8357    -5.44867    -5.44812 3.24247e-05
        8358    -5.44839    -5.44812 3.24208e-05
        8359    -5.44876    -5.44812 3.24171e-05
        8360    -5.44912    -5.44812 3.24134e-05
        8361     -5.4495    -5.44812 3.24099e-05
        8362    -5.44954    -5.44812 3.24065e-05
        8363    -5.45122    -5.44812 3.24048e-05
        8364    -5.45094    -5.44812 3.24026e-05
        8365      -5.451    -5.44812 3.24006e-05
        8366     -5.4517    -5.44812 3.23995e-05
        8367    -5.45208    -5.44812 3.23991e-05
        8368    -5.45213    -5.44812 3.23988e-05
        8369    -5.45283    -5.44812 3.23998e-05
        8370    -5.45257    -5.44812 3.24003e-05
        8371    -5.45295    -5.44812 3.24016e-05
        8372      -5.453    -5.44812 3.24029e-05
        8373    -5.45241    -5.44812 3.24031e-05
        8374    -5.45246    -5.44812 3.24034e-05
        8375    -5.45252    -5.44812 3.24038e-05
        8376     -5.4529    -5.44812 3.24049e-05
        8377    -5.45328    -5.44813 3.24069e-05
        8378    -5.45365    -5.44813 3.24097e-05
        8379    -5.45371    -5.44813 3.24127e-05
        8380    -5.45376    -5.44813 3.24158e-05
        8381    -5.45381    -5.44813  3.2419e-05
        8382    -5.45451    -5.44813 3.24241e-05
        8383    -5.45424    -5.44813 3.24284e-05
        8384    -5.45429    -5.44813 3.24329e-05
        8385    -5.45401    -5.44813 3.24366e-05
        8386    -5.45471    -5.44813 3.24422e-05
        8387    -5.45443    -5.44813  3.2447e-05
        8388    -5.45448    -5.44813 3.24519e-05
        8389    -5.45452    -5.44813  3.2457e-05
        8390    -5.45521    -5.44813 3.24641e-05
        8391     -5.4546    -5.44814 3.24694e-05
        8392    -5.45432    -5.44814 3.24739e-05
        8393    -5.45469    -5.44814 3.24794e-05
        8394    -5.45375    -5.44814 3.24824e-05
        8395    -5.45411    -5.44814 3.24863e-05
        8396    -5.45382    -5.44814 3.24895e-05
        8397    -5.45289    -5.44814 3.24905e-05
        8398    -5.45227    -5.44814 3.24904e-05
        8399    -5.45262    -5.44814 3.24909e-05
        8400    -5.45265    -5.44814 3.24915e-05
        8401    -5.45268    -5.44814 3.24921e-05
        8402    -5.45271    -5.44814 3.24928e-05
        8403    -5.45338    -5.44814 3.24949e-05
        8404     -5.4534    -5.44814  3.2497e-05
        8405     -5.4531    -5.44814 3.24985e-05
        8406    -5.45215    -5.44814 3.24982e-05
        8407    -5.45282    -5.44815  3.2499e-05
        8408    -5.45251    -5.44815 3.24993e-05
        8409    -5.45285    -5.44815 3.25003e-05
        8410    -5.45286    -5.44815 3.25012e-05
        8411    -5.45319    -5.44815 3.25029e-05
        8412    -5.45353    -5.44815 3.25053e-05
        8413    -5.45354    -5.44815 3.25078e-05
        8414    -5.45322    -5.44815 3.25095e-05
        8415    -5.45355    -5.44815  3.2512e-05
        8416    -5.45421    -5.44815 3.25161e-05
        8417    -5.45389    -5.44815 3.25194e-05
        8418    -5.45389    -5.44815 3.25227e-05
        8419     -5.4539    -5.44815 3.25259e-05
        8420    -5.45454    -5.44815 3.25309e-05
        8421    -5.45487    -5.44815 3.25368e-05
        8422    -5.45454    -5.44816 3.25418e-05
        8423    -5.45454    -5.44816 3.25468e-05
        8424    -5.45486    -5.44816 3.25526e-05
        8425    -5.45485    -5.44816 3.25585e-05
        8426    -5.45484    -5.44816 3.25643e-05
        8427    -5.45516    -5.44816  3.2571e-05
        8428    -5.45418    -5.44816  3.2575e-05
        8429     -5.4545    -5.44816 3.25798e-05
        8430    -5.45448    -5.44816 3.25845e-05
        8431    -5.45447    -5.44816 3.25893e-05
        8432    -5.45413    -5.44816 3.25931e-05
        8433    -5.45379    -5.44816  3.2596e-05
        8434    -5.45442    -5.44816 3.26006e-05
        8435     -5.4544    -5.44816 3.26051e-05
        8436    -5.45438    -5.44817 3.26096e-05
        8437    -5.45468    -5.44817 3.26149e-05
        8438    -5.45466    -5.44817 3.26201e-05
        8439    -5.45496    -5.44817 3.26261e-05
        8440    -5.45493    -5.44817 3.26321e-05
        8441    -5.45458    -5.44817 3.26371e-05
        8442    -5.45455    -5.44817  3.2642e-05
        8443    -5.45419    -5.44817 3.26459e-05
        8444    -5.45384    -5.44817 3.26489e-05
        8445    -5.45413    -5.44817 3.26527e-05
        8446    -5.45376    -5.44817 3.26555e-05
        8447     -5.4534    -5.44817 3.26575e-05
        8448    -5.45304    -5.44817 3.26587e-05
        8449    -5.45299    -5.44817 3.26598e-05
        8450    -5.45327    -5.44818 3.26615e-05
        8451     -5.4529    -5.44818 3.26625e-05
        8452     -5.4535    -5.44818 3.26647e-05
        8453    -5.45312    -5.44818  3.2666e-05
        8454    -5.45274    -5.44818 3.26666e-05
        8455    -5.45301    -5.44818 3.26678e-05
        8456    -5.45295    -5.44818 3.26688e-05
        8457    -5.45257    -5.44818  3.2669e-05
        8458     -5.4525    -5.44818 3.26692e-05
        8459    -5.45276    -5.44818 3.26698e-05
        8460    -5.45269    -5.44818 3.26703e-05
        8461     -5.4523    -5.44818 3.26701e-05
        8462    -5.45223    -5.44818 3.26697e-05
        8463    -5.45216    -5.44818 3.26692e-05
        8464    -5.45111    -5.44818 3.26672e-05
        8465    -5.45072    -5.44818 3.26647e-05
        8466    -5.45064    -5.44818 3.26621e-05
        8467    -5.45024    -5.44818 3.26592e-05
        8468    -5.44984    -5.44818 3.26559e-05
        8469    -5.44943    -5.44818 3.26524e-05
        8470    -5.44935    -5.44818 3.26488e-05
        8471    -5.44927    -5.44818 3.26452e-05
        8472    -5.44854    -5.44818 3.26414e-05
        8473    -5.44846    -5.44818 3.26376e-05
        8474     -5.4487    -5.44818 3.26338e-05
        8475     -5.4483    -5.44818 3.26299e-05
        8476    -5.44919    -5.44818 3.26263e-05
        8477    -5.44878    -5.44818 3.26225e-05
        8478     -5.4487    -5.44818 3.26187e-05
        8479    -5.44895    -5.44818  3.2615e-05
        8480    -5.44887    -5.44818 3.26112e-05
        8481    -5.44944    -5.44818 3.26077e-05
        8482    -5.44969    -5.44819 3.26044e-05
        8483    -5.44961    -5.44819  3.2601e-05
        8484    -5.44986    -5.44819 3.25977e-05
        8485    -5.44979    -5.44819 3.25944e-05
        8486     -5.4494    -5.44819 3.25909e-05
        8487    -5.44901    -5.44819 3.25872e-05
        8488    -5.44862    -5.44819 3.25834e-05
        8489    -5.44888    -5.44819 3.25797e-05
        8490    -5.44947    -5.44819 3.25762e-05
        8491    -5.44941    -5.44819 3.25727e-05
        8492    -5.44968    -5.44819 3.25693e-05
        8493    -5.44898    -5.44819 3.25656e-05
        8494    -5.44861    -5.44819 3.25618e-05
        8495    -5.44824    -5.44819  3.2558e-05
        8496    -5.44788    -5.44819 3.25542e-05
        8497    -5.44751    -5.44819 3.25504e-05
        8498    -5.44715    -5.44819 3.25468e-05
        8499    -5.44712    -5.44819 3.25432e-05
        8500    -5.44644    -5.44819 3.25401e-05
        8501    -5.44641    -5.44819 3.25369e-05
        8502    -5.44573    -5.44819 3.25344e-05
        8503    -5.44604    -5.44819 3.25315e-05
        8504    -5.44602    -5.44819 3.25287e-05
        8505    -5.44568    -5.44818 3.25262e-05
        8506    -5.44566    -5.44818 3.25237e-05
        8507    -5.44565    -5.44818 3.25213e-05
        8508    -5.44629    -5.44818 3.25182e-05
        8509    -5.44693    -5.44818 3.25147e-05
        8510    -5.44629    -5.44818 3.25117e-05
        8511    -5.44597    -5.44818 3.25089e-05
        8512     -5.4463    -5.44818 3.25058e-05
        8513    -5.44631    -5.44818 3.25028e-05
        8514    -5.44632    -5.44818 3.24997e-05
        8515    -5.44569    -5.44818 3.24972e-05
        8516    -5.44506    -5.44818 3.24954e-05
        8517    -5.44508    -5.44818 3.24937e-05
        8518     -5.4451    -5.44818 3.24919e-05
        8519    -5.44578    -5.44818 3.24893e-05
        8520     -5.4471    -5.44818 3.24857e-05
        8521    -5.44779    -5.44818 3.24819e-05
        8522    -5.44815    -5.44818 3.24781e-05
        8523    -5.44819    -5.44818 3.24743e-05
        8524    -5.44791    -5.44818 3.24705e-05
        8525    -5.44764    -5.44818 3.24668e-05
        8526    -5.44769    -5.44818  3.2463e-05
        8527     -5.4471    -5.44818 3.24594e-05
        8528    -5.44781    -5.44818 3.24557e-05
        8529    -5.44722    -5.44818 3.24521e-05
        8530    -5.44729    -5.44818 3.24484e-05
        8531    -5.44768    -5.44818 3.24447e-05
        8532     -5.4484    -5.44818 3.24409e-05
        8533    -5.44848    -5.44818 3.24371e-05
        8534    -5.44791    -5.44818 3.24333e-05
        8535    -5.44832    -5.44818 3.24295e-05
        8536    -5.44808    -5.44818 3.24257e-05
        8537     -5.4485    -5.44818 3.24219e-05
        8538    -5.44892    -5.44818 3.24183e-05
        8539    -5.44934    -5.44818 3.24147e-05
        8540    -5.44944    -5.44818 3.24113e-05
        8541    -5.44986    -5.44818 3.24081e-05
        8542    -5.44964    -5.44818 3.24047e-05
        8543    -5.44975    -5.44818 3.24015e-05
        8544    -5.44986    -5.44818 3.23983e-05
        8545    -5.45029    -5.44818 3.23954e-05
        8546    -5.45041    -5.44818 3.23927e-05
        8547    -5.45084    -5.44818 3.23904e-05
        8548    -5.45064    -5.44818 3.23879e-05
        8549    -5.45011    -5.44818 3.23849e-05
        8550    -5.44925    -5.44818 3.23813e-05
        8551    -5.44905    -5.44818 3.23777e-05
        8552    -5.44885    -5.44818  3.2374e-05
        8553    -5.44929    -5.44818 3.23705e-05
        8554    -5.44844    -5.44818 3.23667e-05
        8555    -5.44856    -5.44818 3.23629e-05
        8556    -5.44835    -5.44818 3.23592e-05
        8557    -5.44814    -5.44818 3.23554e-05
        8558     -5.4489    -5.44818 3.23517e-05
        8559    -5.44934    -5.44818 3.23482e-05
        8560    -5.44816    -5.44818 3.23444e-05
        8561    -5.44859    -5.44818 3.23407e-05
        8562    -5.44869    -5.44818  3.2337e-05
        8563    -5.44815    -5.44818 3.23332e-05
        8564    -5.44793    -5.44818 3.23294e-05
        8565    -5.44802    -5.44818 3.23257e-05
        8566    -5.44811    -5.44818 3.23219e-05
        8567     -5.4482    -5.44818 3.23181e-05
        8568    -5.44894    -5.44818 3.23145e-05
        8569    -5.44902    -5.44818 3.23108e-05
        8570    -5.44942    -5.44818 3.23074e-05
        8571    -5.44916    -5.44818 3.23038e-05
        8572    -5.44923    -5.44818 3.23003e-05
        8573    -5.44897    -5.44818 3.22966e-05
        8574    -5.44968    -5.44818 3.22934e-05
        8575    -5.45006    -5.44818 3.22903e-05
        8576    -5.45011    -5.44818 3.22873e-05
        8577    -5.44983    -5.44819 3.22841e-05
        8578    -5.44986    -5.44819  3.2281e-05
        8579    -5.44957    -5.44819 3.22776e-05
        8580    -5.45024    -5.44819 3.22747e-05
        8581    -5.44994    -5.44819 3.22716e-05
        8582    -5.45028    -5.44819 3.22688e-05
        8583     -5.4503    -5.44819  3.2266e-05
        8584     -5.4503    -5.44819 3.22632e-05
        8585    -5.45063    -5.44819 3.22607e-05
        8586    -5.45095    -5.44819 3.22585e-05
        8587    -5.45127    -5.44819 3.22567e-05
        8588    -5.45158    -5.44819 3.22554e-05
        8589    -5.45156    -5.44819  3.2254e-05
        8590    -5.45186    -5.44819 3.22531e-05
        8591    -5.45216    -5.44819 3.22527e-05
        8592    -5.45149    -5.44819 3.22512e-05
        8593    -5.45146    -5.44819 3.22497e-05
        8594    -5.45142    -5.44819 3.22481e-05
        8595    -5.45138    -5.44819 3.22465e-05
        8596    -5.45133    -5.44819 3.22448e-05
        8597    -5.45096    -5.44819 3.22427e-05
        8598    -5.45124    -5.44819 3.22409e-05
        8599    -5.45087    -5.44819 3.22386e-05
        8600    -5.45016    -5.44819 3.22357e-05
        8601    -5.45011    -5.44819 3.22327e-05
        8602     -5.4507    -5.44819 3.22303e-05
        8603    -5.45032    -5.44819 3.22275e-05
        8604    -5.44961    -5.44819 3.22242e-05
        8605    -5.45019    -5.44819 3.22213e-05
        8606    -5.45045    -5.44819 3.22186e-05
        8607    -5.45103    -5.44819 3.22165e-05
        8608    -5.45129    -5.44819 3.22148e-05
        8609     -5.4509    -5.44819 3.22126e-05
        8610    -5.45018    -5.44819 3.22097e-05
        8611    -5.45011     -5.4482 3.22067e-05
        8612    -5.44939     -5.4482 3.22032e-05
        8613    -5.44965     -5.4482 3.21999e-05
        8614     -5.4499     -5.4482 3.21968e-05
        8615    -5.44886     -5.4482 3.21932e-05
        8616    -5.44912     -5.4482 3.21896e-05
        8617     -5.4484     -5.4482 3.21859e-05
        8618    -5.44865     -5.4482 3.21822e-05
        8619    -5.44923     -5.4482 3.21787e-05
        8620    -5.44949     -5.4482 3.21753e-05
        8621    -5.44975     -5.4482 3.21721e-05
        8622    -5.45034     -5.4482 3.21693e-05
        8623    -5.45027     -5.4482 3.21665e-05
        8624    -5.45054     -5.4482 3.21639e-05
        8625    -5.45048     -5.4482 3.21612e-05
        8626    -5.45009     -5.4482 3.21583e-05
        8627    -5.45003     -5.4482 3.21552e-05
        8628    -5.44965     -5.4482  3.2152e-05
        8629    -5.44863     -5.4482 3.21483e-05
        8630    -5.44922     -5.4482 3.21448e-05
        8631    -5.44917     -5.4482 3.21412e-05
        8632    -5.44912     -5.4482 3.21377e-05
        8633    -5.44908     -5.4482 3.21341e-05
        8634    -5.44839     -5.4482 3.21304e-05
        8635    -5.44802     -5.4482 3.21267e-05
        8636     -5.4483     -5.4482  3.2123e-05
        8637    -5.44794     -5.4482 3.21193e-05
        8638     -5.4479     -5.4482 3.21156e-05
        8639    -5.44787     -5.4482 3.21119e-05
        8640    -5.44784     -5.4482 3.21082e-05
        8641    -5.44716     -5.4482 3.21047e-05
        8642    -5.44713     -5.4482 3.21012e-05
        8643    -5.44711     -5.4482 3.20978e-05
        8644    -5.44741     -5.4482 3.20942e-05
        8645    -5.44771     -5.4482 3.20905e-05
        8646    -5.44736     -5.4482 3.20869e-05
        8647    -5.44735     -5.4482 3.20834e-05
        8648    -5.44701     -5.4482   3.208e-05
        8649      -5.447     -5.4482 3.20766e-05
        8650    -5.44731     -5.4482  3.2073e-05
        8651     -5.4473     -5.4482 3.20695e-05
        8652    -5.44761     -5.4482 3.20658e-05
        8653    -5.44761     -5.4482 3.20622e-05
        8654    -5.44728     -5.4482 3.20587e-05
        8655    -5.44631     -5.4482 3.20557e-05
        8656    -5.44599     -5.4482  3.2053e-05
        8657    -5.44534     -5.4482  3.2051e-05
        8658    -5.44535     -5.4482  3.2049e-05
        8659    -5.44568     -5.4482 3.20466e-05
        8660      -5.446     -5.4482 3.20439e-05
        8661    -5.44634     -5.4482  3.2041e-05
        8662    -5.44634    -5.44819  3.2038e-05
        8663    -5.44668    -5.44819 3.20347e-05
        8664    -5.44668    -5.44819 3.20315e-05
        8665    -5.44572    -5.44819 3.20291e-05
        8666    -5.44606    -5.44819 3.20263e-05
        8667    -5.44575    -5.44819 3.20239e-05
        8668    -5.44609    -5.44819 3.20211e-05
        8669    -5.44642    -5.44819 3.20181e-05
        8670    -5.44709    -5.44819 3.20146e-05
        8671     -5.4471    -5.44819 3.20112e-05
        8672    -5.44744    -5.44819 3.20076e-05
        8673    -5.44746    -5.44819  3.2004e-05
        8674    -5.44747    -5.44819 3.20005e-05
        8675    -5.44781    -5.44819 3.19968e-05
        8676    -5.44718    -5.44819 3.19933e-05
        8677    -5.44687    -5.44819   3.199e-05
        8678    -5.44721    -5.44819 3.19865e-05
        8679    -5.44755    -5.44819 3.19829e-05
        8680    -5.44724    -5.44819 3.19794e-05
        8681    -5.44823    -5.44819 3.19757e-05
        8682    -5.44824    -5.44819 3.19721e-05
        8683    -5.44761    -5.44819 3.19684e-05
        8684     -5.4473    -5.44819 3.19649e-05
        8685    -5.44796    -5.44819 3.19613e-05
        8686    -5.44764    -5.44819 3.19576e-05
        8687    -5.44798    -5.44819  3.1954e-05
        8688    -5.44766    -5.44819 3.19504e-05
        8689    -5.44767    -5.44819 3.19467e-05
        8690      -5.448    -5.44819 3.19431e-05
        8691    -5.44833    -5.44819 3.19394e-05
        8692    -5.44801    -5.44819 3.19357e-05
        8693    -5.44736    -5.44819 3.19322e-05
        8694    -5.44769    -5.44819 3.19286e-05
        8695    -5.44801    -5.44819 3.19249e-05
        8696    -5.44737    -5.44819 3.19214e-05
        8697    -5.44704    -5.44819  3.1918e-05
        8698    -5.44801    -5.44819 3.19143e-05
        8699    -5.44768    -5.44819 3.19107e-05
        8700    -5.44768    -5.44819 3.19071e-05
        8701    -5.44702    -5.44819 3.19037e-05
        8702    -5.44702    -5.44819 3.19003e-05
        8703    -5.44668    -5.44819 3.18971e-05
        8704    -5.44635    -5.44819 3.18942e-05
        8705    -5.44699    -5.44819 3.18908e-05
        8706    -5.44762    -5.44819 3.18872e-05
        8707    -5.44761    -5.44819 3.18836e-05
        8708     -5.4476    -5.44819   3.188e-05
        8709    -5.44661    -5.44819 3.18769e-05
        8710    -5.44659    -5.44819 3.18737e-05
        8711    -5.44625    -5.44819 3.18709e-05
        8712    -5.44591    -5.44819 3.18683e-05
        8713     -5.4459    -5.44819 3.18657e-05
        8714     -5.4462    -5.44819 3.18629e-05
        8715    -5.44489    -5.44819 3.18615e-05
        8716    -5.44584    -5.44819 3.18589e-05
        8717    -5.44518    -5.44819 3.18572e-05
        8718    -5.44483    -5.44819 3.18558e-05
        8719    -5.44546    -5.44819 3.18537e-05
        8720    -5.44544    -5.44819 3.18516e-05
        8721     -5.4451    -5.44819 3.18499e-05
        8722     -5.4454    -5.44819 3.18479e-05
        8723    -5.44571    -5.44819 3.18455e-05
        8724    -5.44666    -5.44819 3.18423e-05
        8725    -5.44665    -5.44819 3.18392e-05
        8726    -5.44663    -5.44819  3.1836e-05
        8727    -5.44629    -5.44819 3.18331e-05
        8728    -5.44596    -5.44818 3.18305e-05
        8729    -5.44595    -5.44818 3.18279e-05
        8730    -5.44594    -5.44818 3.18253e-05
        8731    -5.44593    -5.44818 3.18227e-05
        8732    -5.44624    -5.44818 3.18198e-05
        8733    -5.44624    -5.44818 3.18169e-05
        8734    -5.44591    -5.44818 3.18143e-05
        8735    -5.44591    -5.44818 3.18118e-05
        8736    -5.44559    -5.44818 3.18095e-05
        8737    -5.44592    -5.44818 3.18069e-05
        8738    -5.44593    -5.44818 3.18043e-05
        8739    -5.44659    -5.44818 3.18012e-05
        8740    -5.44693    -5.44818 3.17979e-05
        8741    -5.44792    -5.44818 3.17943e-05
        8742    -5.44794    -5.44818 3.17906e-05
        8743      -5.447    -5.44818 3.17873e-05
        8744    -5.44671    -5.44818 3.17841e-05
        8745    -5.44674    -5.44818 3.17809e-05
        8746    -5.44775    -5.44818 3.17773e-05
        8747    -5.44779    -5.44818 3.17737e-05
        8748    -5.44815    -5.44818 3.17701e-05
        8749    -5.44885    -5.44818 3.17665e-05
        8750    -5.44858    -5.44818 3.17629e-05
        8751    -5.44863    -5.44818 3.17593e-05
        8752    -5.44934    -5.44818  3.1756e-05
        8753     -5.4494    -5.44818 3.17527e-05
        8754    -5.44979    -5.44818 3.17496e-05
        8755    -5.45018    -5.44818 3.17468e-05
        8756    -5.44992    -5.44818 3.17438e-05
        8757       -5.45    -5.44818 3.17408e-05
        8758    -5.44942    -5.44818 3.17375e-05
        8759    -5.44918    -5.44818 3.17341e-05
        8760    -5.44958    -5.44818 3.17309e-05
        8761    -5.44934    -5.44818 3.17275e-05
        8762    -5.44909    -5.44818 3.17241e-05
        8763    -5.44918    -5.44818 3.17206e-05
        8764    -5.44958    -5.44818 3.17174e-05
        8765    -5.44967    -5.44818 3.17143e-05
        8766    -5.45104    -5.44818 3.17123e-05
        8767    -5.45113    -5.44818 3.17105e-05
        8768    -5.45088    -5.44818 3.17083e-05
        8769    -5.44999    -5.44818 3.17054e-05
        8770    -5.45007    -5.44819 3.17025e-05
        8771    -5.44983    -5.44819 3.16995e-05
        8772    -5.44958    -5.44819 3.16962e-05
        8773    -5.44998    -5.44819 3.16933e-05
        8774    -5.45037    -5.44819 3.16907e-05
        8775    -5.45011    -5.44819 3.16878e-05
        8776    -5.44985    -5.44819 3.16848e-05
        8777    -5.44959    -5.44819 3.16815e-05
        8778    -5.45061    -5.44819 3.16791e-05
        8779    -5.45066    -5.44819 3.16768e-05
        8780    -5.45103    -5.44819 3.16748e-05
        8781    -5.45043    -5.44819 3.16723e-05
        8782    -5.45047    -5.44819 3.16697e-05
        8783     -5.4505    -5.44819 3.16672e-05
        8784    -5.45053    -5.44819 3.16647e-05
        8785    -5.45055    -5.44819 3.16623e-05
        8786    -5.45057    -5.44819 3.16598e-05
        8787    -5.45091    -5.44819 3.16577e-05
        8788     -5.4506    -5.44819 3.16553e-05
        8789    -5.45125    -5.44819 3.16536e-05
        8790    -5.45125    -5.44819 3.16519e-05
        8791    -5.45157    -5.44819 3.16507e-05
        8792    -5.45156    -5.44819 3.16494e-05
        8793    -5.45122    -5.44819 3.16477e-05
        8794    -5.45055    -5.44819 3.16452e-05
        8795    -5.45118    -5.44819 3.16434e-05
        8796    -5.45115    -5.44819 3.16416e-05
        8797    -5.45112    -5.44819 3.16398e-05
        8798    -5.45076    -5.44819 3.16375e-05
        8799    -5.45138    -5.44819  3.1636e-05
        8800    -5.45166    -5.44819 3.16349e-05
        8801    -5.45129    -5.44819 3.16332e-05
        8802    -5.45092    -5.44819 3.16311e-05
        8803    -5.45055    -5.44819 3.16287e-05
        8804    -5.45082    -5.44819 3.16265e-05
        8805    -5.45141     -5.4482  3.1625e-05
        8806    -5.45103     -5.4482 3.16231e-05
        8807     -5.4513     -5.4482 3.16214e-05
        8808    -5.45092     -5.4482 3.16194e-05
        8809    -5.44989     -5.4482 3.16163e-05
        8810     -5.4495     -5.4482 3.16131e-05
        8811    -5.44976     -5.4482   3.161e-05
        8812    -5.45035     -5.4482 3.16074e-05
        8813    -5.45028     -5.4482 3.16047e-05
        8814    -5.45022     -5.4482 3.16019e-05
        8815    -5.44951     -5.4482 3.15987e-05
        8816    -5.44944     -5.4482 3.15954e-05
        8817    -5.44906     -5.4482  3.1592e-05
