#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         581    0.728138    0.814091  0.00171547
         582    0.727881    0.813943   0.0017189
         583     0.72767    0.813795  0.00172231
         584    0.727504    0.813647  0.00172569
         585    0.727381      0.8135  0.00172903
         586    0.727299    0.813353  0.00173233
         587    0.727258    0.813206  0.00173557
         588    0.727254     0.81306  0.00173877
         589    0.727287    0.812914   0.0017419
         590    0.727355    0.812769  0.00174498
         591    0.727456    0.812625  0.00174798
         592    0.727589    0.812481  0.00175092
         593    0.727751    0.812338  0.00175379
         594    0.727941    0.812196  0.00175658
         595    0.728158    0.812055   0.0017593
         596    0.728399    0.811915  0.00176194
         597    0.728663    0.811775   0.0017645
         598    0.728949    0.811637  0.00176697
         599    0.729254    0.811499  0.00176937
         600    0.729576    0.811363  0.00177168
         601    0.729915    0.811227  0.00177391
         602    0.730268    0.811093  0.00177605
         603    0.730633    0.810959  0.00177811
         604     0.73101    0.810827  0.00178009
         605    0.731397    0.810695  0.00178198
         606    0.731792    0.810565  0.00178379
         607    0.732193    0.810436  0.00178552
         608      0.7326    0.810308  0.00178717
         609    0.733011    0.810181  0.00178873
         610    0.733425    0.810055  0.00179022
         611    0.733839    0.809931  0.00179163
         612    0.734254    0.809807  0.00179297
         613    0.734667    0.809684  0.00179423
         614    0.735078    0.809563  0.00179541
         615    0.735484    0.809442  0.00179653
         616    0.735885    0.809323  0.00179758
         617     0.73628    0.809205  0.00179856
         618    0.736667    0.809087  0.00179947
         619    0.737046    0.808971  0.00180033
         620    0.737414    0.808855  0.00180112
         621    0.737772    0.808741  0.00180185
         622    0.738118    0.808627  0.00180253
         623    0.738452    0.808515  0.00180315
         624    0.738772    0.808403  0.00180372
         625    0.739077    0.808292  0.00180424
         626    0.739368    0.808182  0.00180472
         627    0.739641    0.808073  0.00180515
         628    0.739898    0.807964  0.00180553
         629    0.740137    0.807856  0.00180588
         630    0.740358    0.807749  0.00180619
         631     0.74056    0.807643  0.00180646
         632    0.740743    0.807537   0.0018067
         633    0.740906    0.807432  0.00180691
         634    0.741048    0.807327  0.00180709
         635    0.741169    0.807223  0.00180725
         636    0.741269    0.807119  0.00180738
         637    0.741346    0.807016  0.00180749
         638    0.741402    0.806913  0.00180758
         639    0.741435     0.80681  0.00180765
         640    0.741446    0.806708  0.00180771
         641    0.741433    0.806606  0.00180776
         642    0.741398    0.806505  0.00180779
         643     0.74134    0.806404  0.00180782
         644    0.741259    0.806302  0.00180784
         645    0.741154    0.806201  0.00180786
         646    0.741027    0.806101  0.00180787
         647    0.740877       0.806  0.00180789
         648    0.740704    0.805899   0.0018079
         649    0.740508    0.805798  0.00180792
         650     0.74029    0.805697  0.00180795
         651     0.74005    0.805597  0.00180798
         652    0.739788    0.805496  0.00180802
