#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        8476    -6.73468    -6.65639 0.000738876
        8477    -6.73294     -6.6564 0.000738844
        8478    -6.73144    -6.65641  0.00073881
        8479    -6.73018    -6.65642 0.000738774
        8480    -6.72853    -6.65643 0.000738735
        8481    -6.72744    -6.65644 0.000738696
        8482    -6.72595    -6.65644 0.000738654
        8483    -6.72407    -6.65645  0.00073861
        8484    -6.72243    -6.65646 0.000738564
        8485     -6.7204    -6.65647 0.000738515
        8486    -6.71798    -6.65647 0.000738464
        8487     -6.7155    -6.65648  0.00073841
        8488    -6.71294    -6.65649 0.000738353
        8489    -6.71098    -6.65649 0.000738294
        8490    -6.70928     -6.6565 0.000738233
        8491    -6.70687    -6.65651  0.00073817
        8492    -6.70473    -6.65651 0.000738105
        8493    -6.70157    -6.65652 0.000738037
        8494    -6.69869    -6.65652 0.000737967
        8495    -6.69576    -6.65653 0.000737894
        8496    -6.69279    -6.65653  0.00073782
        8497    -6.68979    -6.65653 0.000737743
        8498    -6.68674    -6.65654 0.000737665
        8499    -6.68398    -6.65654 0.000737585
        8500    -6.68054    -6.65654 0.000737504
        8501    -6.67773    -6.65655 0.000737421
        8502    -6.67423    -6.65655 0.000737338
        8503    -6.67169    -6.65655 0.000737253
        8504    -6.66881    -6.65655 0.000737168
        8505    -6.66558    -6.65655 0.000737082
        8506    -6.66267    -6.65655 0.000736995
        8507    -6.65974    -6.65655 0.000736909
        8508    -6.65746    -6.65655 0.000736822
        8509    -6.65517    -6.65655 0.000736736
        8510    -6.65158    -6.65655 0.000736649
        8511    -6.64833    -6.65655 0.000736563
        8512    -6.64573    -6.65655 0.000736478
        8513    -6.64281    -6.65655 0.000736393
        8514    -6.63991    -6.65655 0.000736309
        8515    -6.63637    -6.65655 0.000736227
        8516    -6.63285    -6.65654 0.000736146
        8517    -6.63001    -6.65654 0.000736066
        8518    -6.62718    -6.65654 0.000735987
        8519    -6.62503    -6.65653  0.00073591
        8520    -6.62356    -6.65653 0.000735834
        8521    -6.62148    -6.65652 0.000735759
        8522    -6.61912    -6.65652 0.000735686
        8523    -6.61647    -6.65652 0.000735615
        8524    -6.61355    -6.65651 0.000735546
        8525    -6.61067    -6.65651 0.000735479
        8526    -6.60817     -6.6565 0.000735415
        8527    -6.60508    -6.65649 0.000735353
        8528    -6.60334    -6.65649 0.000735293
        8529    -6.60037    -6.65648 0.000735236
        8530    -6.59812    -6.65647 0.000735182
        8531    -6.59625    -6.65647  0.00073513
        8532    -6.59479    -6.65646 0.000735079
        8533    -6.59275    -6.65645 0.000735031
        8534    -6.59015    -6.65644 0.000734986
        8535    -6.58861    -6.65644 0.000734943
        8536     -6.5865    -6.65643 0.000734902
        8537    -6.58513    -6.65642 0.000734864
        8538    -6.58385    -6.65641 0.000734827
        8539    -6.58268     -6.6564 0.000734791
        8540    -6.58127    -6.65639 0.000734758
        8541     -6.5803    -6.65638 0.000734726
        8542    -6.57878    -6.65638 0.000734696
        8543    -6.57769    -6.65637 0.000734668
        8544    -6.57671    -6.65636 0.000734641
        8545    -6.57616    -6.65635 0.000734615
        8546    -6.57541    -6.65634  0.00073459
        8547    -6.57509    -6.65633 0.000734566
        8548    -6.57424    -6.65632 0.000734543
        8549    -6.57318    -6.65631 0.000734521
        8550    -6.57192     -6.6563 0.000734501
        8551    -6.57143    -6.65629 0.000734483
        8552    -6.57105    -6.65628 0.000734464
        8553    -6.57145    -6.65627 0.000734445
        8554    -6.57067    -6.65626 0.000734428
        8555    -6.57097    -6.65625  0.00073441
        8556    -6.57107    -6.65624 0.000734391
        8557    -6.57129    -6.65623 0.000734372
        8558    -6.57259    -6.65622 0.000734352
        8559    -6.57368    -6.65621 0.000734329
        8560    -6.57327     -6.6562 0.000734307
        8561    -6.57458    -6.65619 0.000734283
        8562    -6.57567    -6.65618 0.000734258
        8563    -6.57622    -6.65617 0.000734232
        8564    -6.57719    -6.65616 0.000734204
        8565    -6.57858    -6.65615 0.000734174
        8566    -6.58007    -6.65615 0.000734142
        8567    -6.58164    -6.65614 0.000734108
        8568    -6.58394    -6.65613  0.00073407
        8569    -6.58568    -6.65612 0.000734031
        8570    -6.58781    -6.65611 0.000733988
        8571    -6.58937     -6.6561 0.000733944
        8572    -6.59132     -6.6561 0.000733897
        8573    -6.59302    -6.65609 0.000733849
        8574    -6.59574    -6.65608 0.000733797
        8575    -6.59819    -6.65608 0.000733742
        8576    -6.60037    -6.65607 0.000733685
        8577    -6.60226    -6.65606 0.000733627
        8578    -6.60452    -6.65606 0.000733566
        8579    -6.60648    -6.65605 0.000733503
        8580    -6.60944    -6.65605 0.000733438
        8581    -6.61146    -6.65604 0.000733371
        8582    -6.61413    -6.65604 0.000733301
        8583     -6.6165    -6.65603  0.00073323
        8584    -6.61887    -6.65603 0.000733158
        8585    -6.62157    -6.65602 0.000733083
        8586    -6.62426    -6.65602 0.000733007
        8587    -6.62695    -6.65602  0.00073293
        8588    -6.62963    -6.65601 0.000732851
        8589    -6.63196    -6.65601 0.000732771
        8590     -6.6346    -6.65601  0.00073269
        8591    -6.63721    -6.65601 0.000732608
        8592    -6.63882      -6.656 0.000732525
        8593    -6.64105      -6.656 0.000732442
        8594    -6.64324      -6.656 0.000732358
        8595    -6.64539      -6.656 0.000732274
        8596    -6.64749      -6.656  0.00073219
        8597    -6.64922      -6.656 0.000732105
        8598    -6.65156      -6.656  0.00073202
        8599    -6.65319      -6.656 0.000731935
        8600    -6.65445      -6.656  0.00073185
        8601     -6.6563      -6.656 0.000731765
        8602    -6.65874      -6.656  0.00073168
        8603    -6.66015      -6.656 0.000731595
        8604    -6.66117      -6.656  0.00073151
        8605    -6.66343      -6.656 0.000731426
        8606    -6.66529      -6.656 0.000731341
        8607    -6.66742      -6.656 0.000731258
        8608    -6.66915      -6.656 0.000731174
        8609    -6.67017      -6.656 0.000731091
        8610     -6.6708    -6.65601 0.000731008
        8611      -6.672    -6.65601 0.000730926
        8612    -6.67249    -6.65601 0.000730843
        8613    -6.67387    -6.65601 0.000730762
        8614    -6.67519    -6.65601  0.00073068
        8615    -6.67515    -6.65602 0.000730599
        8616    -6.67633    -6.65602 0.000730518
        8617    -6.67647    -6.65602 0.000730437
        8618    -6.67752    -6.65602 0.000730356
        8619    -6.67882    -6.65603 0.000730276
        8620    -6.67973    -6.65603 0.000730197
        8621    -6.68058    -6.65603 0.000730118
        8622    -6.68168    -6.65603 0.000730039
        8623    -6.68208    -6.65604 0.000729961
        8624    -6.68274    -6.65604 0.000729882
        8625    -6.68302    -6.65604 0.000729805
        8626    -6.68291    -6.65605 0.000729727
        8627    -6.68307    -6.65605 0.000729649
        8628    -6.68285    -6.65605 0.000729571
        8629    -6.68193    -6.65606 0.000729492
        8630    -6.68257    -6.65606 0.000729414
        8631    -6.68252    -6.65606 0.000729336
        8632    -6.68242    -6.65606 0.000729258
        8633    -6.68227    -6.65607  0.00072918
        8634    -6.68143    -6.65607 0.000729101
        8635    -6.68087    -6.65607 0.000729023
        8636    -6.68092    -6.65608 0.000728944
        8637    -6.68028    -6.65608 0.000728865
        8638    -6.67993    -6.65608 0.000728786
        8639    -6.67954    -6.65608 0.000728706
        8640    -6.67913    -6.65609 0.000728627
        8641    -6.67803    -6.65609 0.000728547
        8642    -6.67756    -6.65609 0.000728467
        8643    -6.67707    -6.65609 0.000728387
        8644    -6.67687     -6.6561 0.000728307
        8645    -6.67665     -6.6561 0.000728226
        8646    -6.67576     -6.6561 0.000728145
        8647    -6.67518     -6.6561 0.000728065
        8648    -6.67426    -6.65611 0.000727983
        8649    -6.67366    -6.65611 0.000727902
        8650    -6.67336    -6.65611 0.000727821
        8651    -6.67273    -6.65611 0.000727739
        8652    -6.67242    -6.65611 0.000727657
        8653    -6.67178    -6.65612 0.000727576
        8654    -6.67082    -6.65612 0.000727494
        8655     -6.6692    -6.65612 0.000727411
        8656    -6.66824    -6.65612 0.000727328
        8657    -6.66695    -6.65612 0.000727245
        8658    -6.66632    -6.65612 0.000727162
        8659    -6.66601    -6.65612 0.000727079
        8660    -6.66571    -6.65613 0.000726996
        8661    -6.66541    -6.65613 0.000726913
        8662     -6.6648    -6.65613  0.00072683
        8663    -6.66452    -6.65613 0.000726747
        8664    -6.66393    -6.65613 0.000726663
        8665    -6.66238    -6.65613  0.00072658
        8666    -6.66213    -6.65613 0.000726496
        8667    -6.66125    -6.65613 0.000726413
        8668    -6.66103    -6.65613 0.000726329
        8669    -6.66083    -6.65613 0.000726245
        8670    -6.66096    -6.65613 0.000726162
        8671    -6.66046    -6.65613 0.000726078
        8672     -6.6603    -6.65613 0.000725995
        8673    -6.65984    -6.65613 0.000725911
        8674    -6.65938    -6.65613 0.000725828
        8675    -6.65927    -6.65614 0.000725744
        8676    -6.65821    -6.65614  0.00072566
        8677    -6.65748    -6.65614 0.000725577
        8678    -6.65741    -6.65614 0.000725493
        8679    -6.65736    -6.65614  0.00072541
        8680    -6.65668    -6.65614 0.000725326
        8681    -6.65731    -6.65614 0.000725242
        8682    -6.65698    -6.65614 0.000725159
        8683    -6.65601    -6.65614 0.000725075
        8684    -6.65539    -6.65614 0.000724992
        8685    -6.65574    -6.65614 0.000724908
        8686    -6.65514    -6.65614 0.000724825
        8687    -6.65519    -6.65614 0.000724742
        8688     -6.6546    -6.65614 0.000724658
        8689    -6.65435    -6.65614 0.000724575
        8690    -6.65442    -6.65614 0.000724491
        8691     -6.6545    -6.65613 0.000724408
        8692    -6.65394    -6.65613 0.000724325
        8693    -6.65305    -6.65613 0.000724242
        8694    -6.65314    -6.65613 0.000724158
        8695    -6.65323    -6.65613 0.000724075
        8696    -6.65234    -6.65613 0.000723992
        8697    -6.65178    -6.65613 0.000723909
        8698    -6.65252    -6.65613 0.000723826
        8699    -6.65195    -6.65613 0.000723743
        8700     -6.6517    -6.65613  0.00072366
        8701     -6.6508    -6.65613 0.000723577
        8702    -6.65054    -6.65613 0.000723494
        8703    -6.64995    -6.65613 0.000723411
        8704    -6.64934    -6.65613 0.000723329
        8705     -6.6497    -6.65613 0.000723246
        8706    -6.65005    -6.65613 0.000723163
        8707    -6.64973    -6.65613  0.00072308
        8708     -6.6494    -6.65613 0.000722998
        8709    -6.64808    -6.65612 0.000722915
        8710    -6.64772    -6.65612 0.000722833
        8711    -6.64702    -6.65612 0.000722751
        8712     -6.6463    -6.65612 0.000722669
        8713    -6.64588    -6.65612 0.000722587
        8714    -6.64578    -6.65612 0.000722505
        8715    -6.64403    -6.65612 0.000722423
        8716    -6.64454    -6.65612 0.000722342
        8717    -6.64341    -6.65611  0.00072226
        8718    -6.64258    -6.65611 0.000722179
        8719     -6.6427    -6.65611 0.000722098
        8720    -6.64216    -6.65611 0.000722017
        8721    -6.64128    -6.65611 0.000721936
        8722    -6.64102    -6.65611 0.000721855
        8723    -6.64074    -6.65611 0.000721775
        8724     -6.6411     -6.6561 0.000721694
        8725    -6.64046     -6.6561 0.000721613
        8726    -6.63981     -6.6561 0.000721533
        8727    -6.63883     -6.6561 0.000721453
        8728    -6.63783     -6.6561 0.000721374
        8729    -6.63714    -6.65609 0.000721294
        8730    -6.63645    -6.65609 0.000721215
        8731    -6.63574    -6.65609 0.000721136
        8732    -6.63535    -6.65609 0.000721058
        8733    -6.63463    -6.65608 0.000720979
        8734    -6.63359    -6.65608 0.000720901
        8735    -6.63287    -6.65608 0.000720824
        8736    -6.63183    -6.65608 0.000720746
        8737    -6.63144    -6.65607 0.000720669
        8738    -6.63074    -6.65607 0.000720593
        8739     -6.6307    -6.65607 0.000720516
        8740    -6.63035    -6.65606  0.00072044
        8741    -6.63067    -6.65606 0.000720363
        8742    -6.63004    -6.65606 0.000720287
        8743    -6.62847    -6.65606 0.000720212
        8744    -6.62757    -6.65605 0.000720137
        8745    -6.62703    -6.65605 0.000720062
        8746     -6.6275    -6.65605 0.000719987
        8747    -6.62704    -6.65604 0.000719912
        8748    -6.62694    -6.65604 0.000719838
        8749    -6.62722    -6.65604 0.000719763
        8750    -6.62658    -6.65603 0.000719688
        8751    -6.62632    -6.65603 0.000719614
        8752    -6.62676    -6.65603  0.00071954
        8753    -6.62662    -6.65602 0.000719465
        8754    -6.62686    -6.65602 0.000719391
        8755    -6.62718    -6.65602 0.000719316
        8756    -6.62691    -6.65601 0.000719242
        8757    -6.62704    -6.65601 0.000719167
        8758     -6.6266    -6.65601 0.000719093
        8759    -6.62656      -6.656 0.000719019
        8760    -6.62725      -6.656 0.000718944
        8761    -6.62737      -6.656  0.00071887
        8762    -6.62757    -6.65599 0.000718795
        8763    -6.62817    -6.65599  0.00071872
        8764    -6.62919    -6.65599 0.000718644
        8765    -6.62996    -6.65598 0.000718569
        8766    -6.63211    -6.65598 0.000718492
        8767    -6.63305    -6.65598 0.000718415
        8768    -6.63374    -6.65598 0.000718337
        8769    -6.63387    -6.65597  0.00071826
        8770    -6.63505    -6.65597 0.000718182
        8771    -6.63599    -6.65597 0.000718103
        8772      -6.637    -6.65597 0.000718025
        8773    -6.63873    -6.65596 0.000717946
        8774    -6.64052    -6.65596 0.000717866
        8775    -6.64174    -6.65596 0.000717786
        8776    -6.64302    -6.65596 0.000717706
        8777    -6.64436    -6.65596 0.000717625
        8778    -6.64705    -6.65596 0.000717544
        8779    -6.64882    -6.65596 0.000717463
        8780    -6.65096    -6.65596 0.000717381
        8781    -6.65217    -6.65596   0.0007173
        8782    -6.65406    -6.65595 0.000717218
        8783    -6.65599    -6.65595 0.000717136
        8784    -6.65794    -6.65596 0.000717055
        8785    -6.65992    -6.65596 0.000716973
        8786    -6.66192    -6.65596 0.000716892
        8787    -6.66425    -6.65596 0.000716811
        8788    -6.66595    -6.65596  0.00071673
        8789    -6.66862    -6.65596  0.00071665
        8790    -6.67065    -6.65596 0.000716571
        8791    -6.67299    -6.65596 0.000716492
        8792      -6.675    -6.65597 0.000716414
        8793    -6.67667    -6.65597 0.000716336
        8794      -6.678    -6.65597 0.000716259
        8795    -6.68061    -6.65597 0.000716183
        8796    -6.68253    -6.65598 0.000716108
        8797    -6.68443    -6.65598 0.000716034
        8798    -6.68597    -6.65598 0.000715961
        8799    -6.68844    -6.65599 0.000715889
        8800    -6.69055    -6.65599 0.000715818
        8801    -6.69197    -6.65599 0.000715748
        8802    -6.69334      -6.656  0.00071568
        8803    -6.69466      -6.656 0.000715612
        8804    -6.69658    -6.65601 0.000715545
        8805    -6.69877    -6.65601 0.000715481
        8806    -6.69993    -6.65602 0.000715417
        8807    -6.70168    -6.65602 0.000715354
        8808    -6.70272    -6.65603 0.000715293
        8809    -6.70306    -6.65603 0.000715232
        8810    -6.70398    -6.65604 0.000715171
        8811    -6.70549    -6.65604 0.000715112
        8812    -6.70726    -6.65605 0.000715054
        8813    -6.70832    -6.65606 0.000714998
        8814    -6.70932    -6.65606 0.000714942
        8815     -6.7096    -6.65607 0.000714887
        8816    -6.71046    -6.65607 0.000714832
        8817    -6.71094    -6.65608 0.000714778
        8818    -6.71233    -6.65609 0.000714726
        8819    -6.71333    -6.65609 0.000714674
        8820    -6.71297     -6.6561 0.000714622
        8821    -6.71352    -6.65611 0.000714571
        8822    -6.71401    -6.65611  0.00071452
        8823    -6.71476    -6.65612  0.00071447
        8824    -6.71578    -6.65613 0.000714421
        8825    -6.71609    -6.65613 0.000714372
        8826    -6.71634    -6.65614 0.000714324
        8827    -6.71653    -6.65615 0.000714276
        8828    -6.71699    -6.65615 0.000714228
        8829    -6.71739    -6.65616 0.000714181
        8830    -6.71742    -6.65617 0.000714134
        8831    -6.71674    -6.65617 0.000714086
        8832    -6.71633    -6.65618 0.000714038
        8833    -6.71555    -6.65619 0.000713988
        8834    -6.71569    -6.65619 0.000713939
        8835     -6.7161     -6.6562 0.000713891
        8836    -6.71516    -6.65621 0.000713841
        8837    -6.71482    -6.65621 0.000713791
        8838    -6.71475    -6.65622 0.000713741
        8839    -6.71399    -6.65623  0.00071369
        8840    -6.71318    -6.65623 0.000713639
        8841    -6.71264    -6.65624 0.000713586
        8842    -6.71205    -6.65625 0.000713534
        8843    -6.71174    -6.65625 0.000713481
        8844    -6.71203    -6.65626 0.000713428
        8845     -6.7113    -6.65627 0.000713374
        8846    -6.71085    -6.65627  0.00071332
        8847     -6.7097    -6.65628 0.000713265
        8848    -6.70786    -6.65628 0.000713208
        8849    -6.70726    -6.65629 0.000713151
        8850    -6.70662     -6.6563 0.000713093
        8851    -6.70593     -6.6563 0.000713035
        8852    -6.70487    -6.65631 0.000712975
        8853    -6.70377    -6.65631 0.000712915
        8854    -6.70294    -6.65632 0.000712854
        8855    -6.70174    -6.65632 0.000712792
        8856    -6.69984    -6.65633 0.000712728
        8857     -6.6979    -6.65633 0.000712663
        8858    -6.69624    -6.65634 0.000712597
        8859     -6.6942    -6.65634 0.000712529
        8860    -6.69277    -6.65634 0.000712461
        8861    -6.69064    -6.65635 0.000712391
        8862    -6.68879    -6.65635  0.00071232
        8863     -6.6869    -6.65636 0.000712248
        8864    -6.68528    -6.65636 0.000712175
        8865    -6.68362    -6.65636 0.000712101
        8866     -6.6816    -6.65637 0.000712027
        8867     -6.6805    -6.65637 0.000711952
        8868    -6.67936    -6.65637 0.000711876
        8869    -6.67721    -6.65637   0.0007118
        8870    -6.67535    -6.65637 0.000711723
        8871     -6.6741    -6.65638 0.000711645
        8872    -6.67151    -6.65638 0.000711567
        8873    -6.66954    -6.65638 0.000711488
        8874    -6.66851    -6.65638 0.000711409
        8875    -6.66648    -6.65638  0.00071133
        8876    -6.66474    -6.65638 0.000711251
        8877    -6.66266    -6.65638 0.000711171
        8878     -6.6612    -6.65638 0.000711091
        8879    -6.65939    -6.65639 0.000711011
        8880    -6.65661    -6.65639 0.000710931
        8881    -6.65445    -6.65638 0.000710851
        8882    -6.65165    -6.65638 0.000710771
        8883    -6.65045    -6.65638 0.000710691
        8884    -6.64828    -6.65638 0.000710612
        8885    -6.64611    -6.65638 0.000710533
        8886    -6.64395    -6.65638 0.000710454
        8887    -6.64147    -6.65638 0.000710376
        8888    -6.63901    -6.65638 0.000710299
        8889    -6.63656    -6.65637 0.000710223
        8890    -6.63414    -6.65637 0.000710147
        8891    -6.63207    -6.65637 0.000710073
        8892    -6.62938    -6.65637 0.000709999
        8893    -6.62738    -6.65636 0.000709927
        8894    -6.62671    -6.65636 0.000709855
        8895     -6.6248    -6.65636 0.000709784
        8896    -6.62326    -6.65635 0.000709714
        8897    -6.62178    -6.65635 0.000709645
        8898    -6.62069    -6.65634 0.000709576
        8899    -6.61902    -6.65634 0.000709509
        8900    -6.61806    -6.65634 0.000709442
        8901    -6.61686    -6.65633 0.000709377
        8902    -6.61574    -6.65633 0.000709311
        8903     -6.6147    -6.65632 0.000709247
        8904    -6.61376    -6.65632 0.000709184
        8905    -6.61259    -6.65631 0.000709121
        8906    -6.61183    -6.65631 0.000709059
        8907    -6.60989     -6.6563 0.000708999
        8908     -6.6087     -6.6563 0.000708939
        8909     -6.6086    -6.65629  0.00070888
        8910    -6.60731    -6.65629 0.000708821
        8911    -6.60712    -6.65628 0.000708763
        8912    -6.60672    -6.65627 0.000708706
        8913    -6.60645    -6.65627 0.000708648
        8914    -6.60727    -6.65626  0.00070859
        8915    -6.60725    -6.65626 0.000708532
        8916    -6.60704    -6.65625 0.000708474
        8917    -6.60696    -6.65625 0.000708416
        8918    -6.60766    -6.65624 0.000708358
        8919    -6.60817    -6.65624 0.000708299
        8920    -6.60946    -6.65623 0.000708239
        8921    -6.61055    -6.65623 0.000708178
        8922    -6.61114    -6.65622 0.000708116
        8923    -6.61283    -6.65622 0.000708054
        8924    -6.61432    -6.65621  0.00070799
        8925     -6.6153    -6.65621 0.000707925
        8926    -6.61608     -6.6562  0.00070786
        8927    -6.61764     -6.6562 0.000707794
        8928      -6.619    -6.65619 0.000707727
        8929    -6.62015    -6.65619  0.00070766
        8930    -6.62208    -6.65619 0.000707591
        8931    -6.62412    -6.65618 0.000707521
        8932     -6.6266    -6.65618 0.000707449
        8933    -6.62951    -6.65618 0.000707376
        8934     -6.6322    -6.65617 0.000707302
        8935    -6.63337    -6.65617 0.000707228
        8936    -6.63626    -6.65617 0.000707152
        8937    -6.63892    -6.65617 0.000707075
        8938    -6.64167    -6.65617 0.000706998
        8939    -6.64417    -6.65616  0.00070692
        8940    -6.64644    -6.65616 0.000706842
        8941    -6.64942    -6.65616 0.000706763
        8942    -6.65279    -6.65616 0.000706684
        8943    -6.65654    -6.65616 0.000706605
        8944    -6.66035    -6.65616 0.000706527
        8945    -6.66357    -6.65616 0.000706448
        8946    -6.66617    -6.65616  0.00070637
        8947    -6.66947    -6.65617 0.000706293
        8948    -6.67246    -6.65617 0.000706216
        8949    -6.67581    -6.65617 0.000706141
        8950    -6.67917    -6.65617 0.000706066
        8951    -6.68351    -6.65618 0.000705994
        8952    -6.68689    -6.65618 0.000705924
        8953    -6.68994    -6.65618 0.000705855
        8954    -6.69363    -6.65619 0.000705788
        8955    -6.69666    -6.65619 0.000705724
        8956    -6.69999     -6.6562 0.000705662
        8957    -6.70329     -6.6562 0.000705603
        8958    -6.70655    -6.65621 0.000705547
        8959     -6.7088    -6.65621 0.000705492
        8960    -6.71231    -6.65622 0.000705441
        8961    -6.71544    -6.65623 0.000705393
        8962    -6.71851    -6.65623 0.000705349
        8963    -6.72216    -6.65624 0.000705309
        8964    -6.72542    -6.65625 0.000705272
        8965    -6.72861    -6.65626  0.00070524
        8966     -6.7314    -6.65626 0.000705211
        8967    -6.73344    -6.65627 0.000705185
        8968     -6.7367    -6.65628 0.000705163
        8969    -6.73921    -6.65629 0.000705145
        8970    -6.74195     -6.6563 0.000705131
        8971    -6.74458    -6.65631 0.000705121
        8972    -6.74678    -6.65632 0.000705115
        8973    -6.74854    -6.65633 0.000705111
        8974    -6.74954    -6.65634 0.000705109
        8975    -6.75106    -6.65635 0.000705109
        8976     -6.7531    -6.65636 0.000705113
        8977    -6.75469    -6.65637  0.00070512
        8978    -6.75551    -6.65638 0.000705128
        8979    -6.75748     -6.6564 0.000705139
        8980    -6.75867    -6.65641 0.000705152
        8981    -6.76004    -6.65642 0.000705168
        8982    -6.76063    -6.65643 0.000705185
        8983    -6.76171    -6.65644 0.000705204
        8984    -6.76232    -6.65645 0.000705224
        8985    -6.76279    -6.65647 0.000705245
        8986    -6.76278    -6.65648 0.000705266
        8987    -6.76262    -6.65649 0.000705286
        8988    -6.76263     -6.6565 0.000705307
        8989    -6.76281    -6.65651 0.000705327
        8990    -6.76251    -6.65652 0.000705347
        8991    -6.76205    -6.65654 0.000705366
        8992    -6.76144    -6.65655 0.000705385
        8993    -6.76165    -6.65656 0.000705403
        8994    -6.76008    -6.65657 0.000705418
        8995    -6.75868    -6.65658 0.000705431
        8996    -6.75713    -6.65659 0.000705441
        8997    -6.75575     -6.6566 0.000705449
        8998    -6.75519    -6.65662 0.000705456
        8999    -6.75286    -6.65663 0.000705458
        9000    -6.75071    -6.65664 0.000705457
        9001    -6.74906    -6.65665 0.000705454
        9002    -6.74695    -6.65666 0.000705447
        9003    -6.74501    -6.65667 0.000705437
        9004    -6.74359    -6.65668 0.000705424
        9005    -6.74138    -6.65669 0.000705409
        9006     -6.7384     -6.6567 0.000705389
        9007    -6.73529     -6.6567 0.000705364
        9008    -6.73303    -6.65671 0.000705337
        9009    -6.73065    -6.65672 0.000705306
        9010    -6.72751    -6.65673 0.000705272
        9011    -6.72458    -6.65674 0.000705234
        9012    -6.72089    -6.65674 0.000705192
        9013    -6.71646    -6.65675 0.000705144
        9014    -6.71291    -6.65676 0.000705094
        9015    -6.70927    -6.65676  0.00070504
        9016    -6.70522    -6.65677 0.000704982
        9017    -6.70142    -6.65677 0.000704921
        9018     -6.6969    -6.65678 0.000704857
        9019    -6.69296    -6.65678  0.00070479
        9020    -6.68896    -6.65678 0.000704721
        9021    -6.68458    -6.65679  0.00070465
        9022    -6.68081    -6.65679 0.000704577
        9023      -6.677    -6.65679 0.000704502
        9024    -6.67315    -6.65679 0.000704426
        9025    -6.66863     -6.6568  0.00070435
        9026     -6.6641     -6.6568 0.000704272
        9027     -6.6602     -6.6568 0.000704194
        9028    -6.65662     -6.6568 0.000704116
        9029    -6.65305     -6.6568 0.000704038
        9030    -6.64851     -6.6568 0.000703961
        9031      -6.644    -6.65679 0.000703884
        9032    -6.63919    -6.65679 0.000703809
        9033    -6.63473    -6.65679 0.000703735
        9034       -6.63    -6.65679 0.000703664
        9035    -6.62628    -6.65678 0.000703594
        9036    -6.62197    -6.65678 0.000703527
        9037    -6.61773    -6.65677 0.000703462
        9038    -6.61419    -6.65677   0.0007034
        9039    -6.60976    -6.65676 0.000703341
        9040    -6.60606    -6.65676 0.000703286
        9041     -6.6031    -6.65675 0.000703233
        9042    -6.59957    -6.65675 0.000703184
        9043    -6.59582    -6.65674 0.000703138
        9044     -6.5925    -6.65673 0.000703097
        9045    -6.58929    -6.65673 0.000703058
        9046    -6.58619    -6.65672 0.000703024
        9047    -6.58354    -6.65671 0.000702993
        9048    -6.58068     -6.6567 0.000702965
        9049    -6.57763    -6.65669 0.000702942
        9050    -6.57568    -6.65668 0.000702921
        9051    -6.57257    -6.65667 0.000702905
        9052    -6.56992    -6.65666 0.000702893
        9053    -6.56741    -6.65665 0.000702884
        9054    -6.56505    -6.65664 0.000702879
        9055    -6.56315    -6.65663 0.000702877
        9056     -6.5601    -6.65662 0.000702881
        9057    -6.55881    -6.65661 0.000702886
        9058    -6.55768     -6.6566 0.000702893
        9059    -6.55571    -6.65659 0.000702904
        9060    -6.55454    -6.65658 0.000702917
        9061    -6.55352    -6.65657 0.000702931
        9062    -6.55393    -6.65656 0.000702945
        9063     -6.5532    -6.65655  0.00070296
        9064    -6.55325    -6.65653 0.000702974
        9065    -6.55215    -6.65652 0.000702991
        9066    -6.55151    -6.65651 0.000703009
        9067    -6.55132     -6.6565 0.000703027
        9068    -6.55127    -6.65649 0.000703046
        9069     -6.5507    -6.65648 0.000703065
        9070    -6.55123    -6.65646 0.000703083
        9071    -6.55188    -6.65645   0.0007031
        9072    -6.55232    -6.65644 0.000703116
        9073    -6.55223    -6.65643 0.000703133
        9074    -6.55257    -6.65642 0.000703148
        9075    -6.55334    -6.65641 0.000703162
        9076    -6.55389     -6.6564 0.000703176
        9077    -6.55519    -6.65638 0.000703187
        9078    -6.55593    -6.65637 0.000703196
        9079    -6.55708    -6.65636 0.000703204
        9080    -6.55864    -6.65635 0.000703209
        9081    -6.55963    -6.65634 0.000703212
        9082    -6.56037    -6.65633 0.000703214
        9083    -6.56053    -6.65632 0.000703216
        9084    -6.56205    -6.65631 0.000703215
        9085    -6.56363     -6.6563 0.000703211
        9086    -6.56494    -6.65629 0.000703206
        9087    -6.56598    -6.65628 0.000703199
        9088    -6.56739    -6.65627 0.000703189
        9089    -6.56949    -6.65626 0.000703177
        9090    -6.57066    -6.65625 0.000703162
        9091    -6.57219    -6.65624 0.000703146
        9092    -6.57406    -6.65623 0.000703127
        9093    -6.57596    -6.65622 0.000703105
        9094    -6.57853    -6.65622 0.000703079
        9095     -6.5808    -6.65621 0.000703051
        9096    -6.58308     -6.6562  0.00070302
        9097    -6.58504    -6.65619 0.000702986
        9098    -6.58702    -6.65618  0.00070295
        9099    -6.58899    -6.65618 0.000702911
        9100    -6.59097    -6.65617  0.00070287
        9101    -6.59392    -6.65616 0.000702827
        9102    -6.59492    -6.65616 0.000702782
        9103    -6.59657    -6.65615 0.000702735
        9104    -6.59852    -6.65614 0.000702686
        9105    -6.60047    -6.65614 0.000702636
        9106    -6.60207    -6.65613 0.000702583
        9107    -6.60463    -6.65612 0.000702529
        9108    -6.60685    -6.65612 0.000702473
        9109    -6.60905    -6.65611 0.000702415
        9110     -6.6109    -6.65611 0.000702355
        9111    -6.61305     -6.6561 0.000702294
