#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        7699    0.978166    0.967503  0.00050952
        7700    0.977927    0.967505 0.000509455
        7701    0.977674    0.967506 0.000509391
        7702    0.977373    0.967507 0.000509326
        7703    0.977036    0.967508 0.000509262
        7704    0.976655     0.96751 0.000509197
        7705     0.97623    0.967511 0.000509132
        7706    0.975779    0.967512 0.000509067
        7707    0.975289    0.967513 0.000509002
        7708    0.974753    0.967514 0.000508937
        7709    0.974182    0.967515 0.000508872
        7710    0.973569    0.967515 0.000508806
        7711     0.97292    0.967516 0.000508741
        7712    0.972235    0.967517 0.000508675
        7713     0.97148    0.967517 0.000508609
        7714    0.970689    0.967518 0.000508544
        7715    0.969866    0.967518 0.000508478
        7716    0.969006    0.967518 0.000508412
        7717    0.968096    0.967518 0.000508346
        7718    0.967123    0.967518  0.00050828
        7719    0.966119    0.967518 0.000508214
        7720    0.965065    0.967518 0.000508149
        7721     0.96398    0.967517 0.000508083
        7722    0.962841    0.967517 0.000508018
        7723    0.961675    0.967516 0.000507952
        7724    0.960461    0.967515 0.000507887
        7725    0.959199    0.967514 0.000507823
        7726    0.957919    0.967513 0.000507759
        7727     0.95659    0.967511 0.000507695
        7728    0.955239     0.96751 0.000507632
        7729    0.953842    0.967508 0.000507569
        7730    0.952407    0.967506 0.000507507
        7731    0.950956    0.967504 0.000507446
        7732    0.949472    0.967501 0.000507386
        7733    0.947972    0.967499 0.000507326
        7734    0.946451    0.967496 0.000507268
        7735    0.944908    0.967493 0.000507211
        7736    0.943344     0.96749 0.000507155
        7737     0.94179    0.967487   0.0005071
        7738    0.940224    0.967483 0.000507047
        7739    0.938658     0.96748 0.000506995
        7740    0.937088    0.967476 0.000506945
        7741    0.935525    0.967472 0.000506896
        7742    0.933967    0.967467 0.000506849
        7743    0.932431    0.967463 0.000506804
        7744    0.930921    0.967458  0.00050676
        7745     0.92943    0.967453 0.000506719
        7746    0.927974    0.967448 0.000506679
        7747    0.926545    0.967443 0.000506641
        7748    0.925147    0.967437 0.000506605
        7749    0.923793    0.967432 0.000506571
        7750    0.922491    0.967426 0.000506539
        7751    0.921226     0.96742 0.000506509
        7752     0.92004    0.967414  0.00050648
        7753    0.918891    0.967407 0.000506454
        7754    0.917801    0.967401 0.000506429
        7755    0.916772    0.967395 0.000506405
        7756    0.915819    0.967388 0.000506384
        7757    0.914923    0.967381 0.000506364
        7758    0.914093    0.967374 0.000506345
        7759    0.913324    0.967367 0.000506328
        7760     0.91262     0.96736 0.000506312
        7761    0.911989    0.967353 0.000506297
        7762    0.911422    0.967346 0.000506283
        7763    0.910912    0.967339  0.00050627
        7764    0.910483    0.967331 0.000506257
        7765    0.910093    0.967324 0.000506246
        7766    0.909759    0.967316 0.000506235
        7767    0.909477    0.967309 0.000506224
        7768    0.909237    0.967302 0.000506214
        7769    0.909054    0.967294 0.000506205
        7770    0.908918    0.967287 0.000506195
        7771     0.90881    0.967279 0.000506186
        7772     0.90872    0.967271 0.000506177
        7773    0.908663    0.967264 0.000506168
        7774    0.908633    0.967256 0.000506159
        7775     0.90862    0.967249  0.00050615
        7776    0.908618    0.967241 0.000506141
        7777     0.90863    0.967234 0.000506132
        7778    0.908643    0.967226 0.000506123
        7779    0.908659    0.967219 0.000506114
        7780    0.908649    0.967211 0.000506105
        7781    0.908627    0.967204 0.000506096
        7782    0.908596    0.967196 0.000506087
        7783    0.908533    0.967189 0.000506078
        7784    0.908452    0.967181  0.00050607
        7785    0.908353    0.967174 0.000506061
        7786    0.908237    0.967166 0.000506053
        7787    0.908076    0.967158 0.000506045
        7788     0.90788    0.967151 0.000506037
        7789    0.907641    0.967143 0.000506029
        7790    0.907375    0.967135 0.000506023
        7791    0.907057    0.967128 0.000506016
        7792    0.906709     0.96712 0.000506011
        7793    0.906315    0.967112 0.000506006
        7794    0.905878    0.967104 0.000506002
        7795    0.905392    0.967096 0.000505999
        7796    0.904864    0.967088 0.000505997
        7797    0.904294     0.96708 0.000505997
        7798    0.903691    0.967072 0.000505997
        7799    0.903054    0.967064 0.000505999
        7800    0.902363    0.967056 0.000506002
        7801    0.901654    0.967047 0.000506006
        7802    0.900889    0.967039 0.000506013
        7803    0.900089     0.96703  0.00050602
        7804    0.899264    0.967022  0.00050603
        7805    0.898408    0.967013 0.000506042
        7806    0.897516    0.967004 0.000506055
        7807    0.896623    0.966995 0.000506071
        7808    0.895693    0.966986 0.000506088
        7809     0.89472    0.966976 0.000506108
        7810    0.893748    0.966967  0.00050613
        7811    0.892759    0.966958 0.000506154
        7812    0.891741    0.966948 0.000506181
        7813    0.890711    0.966938  0.00050621
        7814    0.889678    0.966928 0.000506242
        7815    0.888638    0.966918 0.000506276
        7816    0.887587    0.966908 0.000506313
        7817     0.88654    0.966898 0.000506353
        7818    0.885475    0.966887 0.000506395
        7819    0.884433    0.966877  0.00050644
        7820    0.883396    0.966866 0.000506488
        7821    0.882362    0.966855 0.000506539
        7822    0.881351    0.966845 0.000506592
        7823    0.880354    0.966833 0.000506648
        7824    0.879367    0.966822 0.000506706
        7825     0.87839    0.966811 0.000506767
        7826    0.877427      0.9668 0.000506831
        7827    0.876506    0.966788 0.000506898
        7828    0.875591    0.966776 0.000506967
        7829    0.874716    0.966765 0.000507039
        7830     0.87387    0.966753 0.000507113
        7831    0.873049    0.966741 0.000507189
        7832    0.872266    0.966729 0.000507268
        7833     0.87151    0.966717 0.000507349
        7834    0.870796    0.966704 0.000507432
        7835    0.870125    0.966692 0.000507516
        7836     0.86948     0.96668 0.000507603
        7837    0.868888    0.966667 0.000507692
        7838    0.868336    0.966655 0.000507782
        7839    0.867825    0.966642 0.000507874
        7840    0.867349    0.966629 0.000507967
        7841    0.866917    0.966617 0.000508061
        7842    0.866514    0.966604 0.000508157
        7843    0.866176    0.966591 0.000508253
        7844    0.865878    0.966578 0.000508351
        7845    0.865625    0.966565 0.000508449
        7846    0.865419    0.966552 0.000508547
        7847    0.865253     0.96654 0.000508646
        7848    0.865153    0.966527 0.000508746
        7849    0.865109    0.966514 0.000508845
        7850    0.865093    0.966501 0.000508944
        7851    0.865106    0.966488 0.000509043
        7852    0.865174    0.966475 0.000509142
        7853    0.865309    0.966462  0.00050924
        7854     0.86548    0.966449 0.000509337
        7855    0.865705    0.966436 0.000509434
        7856    0.865984    0.966424 0.000509529
        7857    0.866305    0.966411 0.000509624
        7858    0.866666    0.966398 0.000509717
        7859    0.867082    0.966385 0.000509809
        7860    0.867544    0.966373 0.000509899
        7861    0.868061     0.96636 0.000509988
        7862    0.868617    0.966348 0.000510074
        7863    0.869227    0.966336 0.000510159
        7864     0.86987    0.966323 0.000510241
        7865    0.870578    0.966311 0.000510322
        7866    0.871314    0.966299   0.0005104
        7867    0.872102    0.966287 0.000510475
        7868    0.872948    0.966275 0.000510548
        7869     0.87382    0.966264 0.000510619
        7870     0.87475    0.966252 0.000510686
        7871    0.875718     0.96624 0.000510751
        7872    0.876722    0.966229 0.000510812
        7873    0.877783    0.966218 0.000510871
        7874    0.878886    0.966207 0.000510927
        7875    0.880024    0.966196 0.000510979
        7876    0.881204    0.966185 0.000511028
        7877    0.882431    0.966174 0.000511074
        7878    0.883698    0.966164 0.000511116
        7879    0.884998    0.966154 0.000511155
        7880    0.886337    0.966143  0.00051119
        7881    0.887701    0.966133 0.000511222
        7882    0.889116    0.966124 0.000511251
        7883    0.890568    0.966114 0.000511276
        7884    0.892063    0.966105 0.000511297
        7885    0.893587    0.966096 0.000511315
        7886    0.895146    0.966087  0.00051133
        7887    0.896732    0.966078  0.00051134
        7888     0.89835    0.966069 0.000511348
        7889    0.900006    0.966061 0.000511351
        7890    0.901692    0.966053 0.000511352
        7891    0.903414    0.966045 0.000511348
        7892    0.905151    0.966037 0.000511342
        7893    0.906906    0.966029 0.000511332
        7894    0.908694    0.966022 0.000511319
        7895    0.910518    0.966015 0.000511302
        7896    0.912357    0.966008 0.000511283
        7897    0.914218    0.966002  0.00051126
        7898    0.916091    0.965996 0.000511234
        7899    0.917967    0.965989 0.000511206
        7900    0.919893    0.965984 0.000511174
        7901     0.92182    0.965978  0.00051114
        7902    0.923755    0.965973 0.000511103
        7903    0.925713    0.965968 0.000511064
        7904    0.927667    0.965963 0.000511022
        7905    0.929635    0.965958 0.000510978
        7906    0.931608    0.965954 0.000510932
        7907      0.9336     0.96595 0.000510884
        7908    0.935581    0.965946 0.000510834
        7909    0.937561    0.965942 0.000510782
        7910    0.939539    0.965939 0.000510728
        7911    0.941519    0.965936 0.000510673
        7912    0.943486    0.965933 0.000510616
        7913    0.945437     0.96593 0.000510558
        7914    0.947391    0.965928 0.000510499
        7915     0.94932    0.965926 0.000510439
        7916     0.95123    0.965924 0.000510378
        7917    0.953151    0.965923 0.000510316
        7918    0.955055    0.965921 0.000510253
        7919    0.956932     0.96592  0.00051019
        7920    0.958775    0.965919 0.000510127
        7921    0.960589    0.965918 0.000510063
        7922    0.962391    0.965918 0.000509999
        7923    0.964161    0.965918 0.000509934
        7924    0.965915    0.965918  0.00050987
        7925     0.96762    0.965918 0.000509806
        7926    0.969312    0.965918 0.000509741
        7927    0.970966    0.965919 0.000509677
        7928    0.972592     0.96592 0.000509614
        7929    0.974177    0.965921 0.000509551
        7930    0.975719    0.965922 0.000509488
        7931    0.977235    0.965924 0.000509426
        7932    0.978712    0.965925 0.000509364
        7933    0.980124    0.965927 0.000509303
        7934    0.981521    0.965929 0.000509243
        7935    0.982858    0.965931 0.000509183
        7936    0.984171    0.965933 0.000509124
        7937    0.985421    0.965936 0.000509066
        7938    0.986639    0.965938 0.000509008
        7939      0.9878    0.965941 0.000508952
        7940    0.988929    0.965944 0.000508896
        7941    0.990021    0.965947 0.000508841
        7942     0.99106     0.96595 0.000508786
        7943    0.992047    0.965954 0.000508733
        7944    0.992994    0.965957  0.00050868
        7945    0.993888     0.96596 0.000508628
        7946    0.994735    0.965964 0.000508577
        7947    0.995543    0.965968 0.000508527
        7948    0.996285    0.965972 0.000508477
        7949    0.996995    0.965976 0.000508428
        7950    0.997667     0.96598  0.00050838
        7951    0.998295    0.965984 0.000508332
        7952    0.998873    0.965988 0.000508285
        7953    0.999403    0.965992 0.000508239
        7954    0.999918    0.965996 0.000508193
        7955     1.00037    0.966001 0.000508147
        7956      1.0008    0.966005 0.000508102
        7957      1.0012    0.966009 0.000508057
        7958     1.00155    0.966014 0.000508013
        7959     1.00187    0.966018 0.000507969
        7960     1.00215    0.966023 0.000507926
        7961     1.00238    0.966027 0.000507883
        7962     1.00259    0.966032  0.00050784
        7963     1.00279    0.966037 0.000507797
        7964     1.00295    0.966041 0.000507754
        7965     1.00308    0.966046 0.000507712
        7966     1.00318    0.966051 0.000507669
        7967     1.00328    0.966055 0.000507627
        7968     1.00335     0.96606 0.000507585
        7969      1.0034    0.966065 0.000507543
        7970     1.00345    0.966069 0.000507501
        7971      1.0035    0.966074 0.000507459
        7972      1.0035    0.966079 0.000507417
        7973     1.00352    0.966083 0.000507375
        7974     1.00353    0.966088 0.000507333
        7975     1.00353    0.966093 0.000507291
        7976     1.00353    0.966097 0.000507249
        7977     1.00353    0.966102 0.000507208
        7978     1.00353    0.966107 0.000507166
        7979     1.00353    0.966112 0.000507124
        7980     1.00355    0.966116 0.000507082
        7981     1.00356    0.966121  0.00050704
        7982     1.00358    0.966126 0.000506998
        7983     1.00363     0.96613 0.000506957
        7984      1.0037    0.966135 0.000506915
        7985     1.00377     0.96614 0.000506873
        7986     1.00385    0.966144 0.000506832
        7987     1.00396    0.966149 0.000506791
        7988     1.00409    0.966154 0.000506749
        7989     1.00424    0.966159 0.000506708
        7990     1.00442    0.966163 0.000506668
        7991     1.00462    0.966168 0.000506627
        7992     1.00484    0.966173 0.000506587
        7993     1.00509    0.966178 0.000506547
        7994     1.00541    0.966183 0.000506507
        7995     1.00571    0.966188 0.000506468
        7996     1.00604    0.966193 0.000506429
        7997     1.00641    0.966198 0.000506391
        7998     1.00678    0.966203 0.000506353
        7999     1.00721    0.966208 0.000506315
        8000     1.00766    0.966213 0.000506279
        8001     1.00814    0.966218 0.000506243
        8002     1.00864    0.966224 0.000506207
        8003     1.00916    0.966229 0.000506172
        8004      1.0097    0.966235 0.000506138
        8005     1.01026     0.96624 0.000506105
        8006     1.01086    0.966246 0.000506072
        8007     1.01147    0.966251 0.000506041
        8008     1.01211    0.966257  0.00050601
        8009     1.01278    0.966263  0.00050598
        8010     1.01344    0.966269 0.000505951
        8011     1.01414    0.966275 0.000505923
        8012     1.01486    0.966281 0.000505896
        8013     1.01559    0.966287 0.000505871
        8014     1.01634    0.966293 0.000505846
        8015      1.0171      0.9663 0.000505823
        8016     1.01786    0.966306   0.0005058
        8017     1.01864    0.966312  0.00050578
        8018     1.01942    0.966319  0.00050576
        8019     1.02021    0.966326 0.000505741
        8020       1.021    0.966333 0.000505724
        8021     1.02181     0.96634 0.000505709
        8022     1.02262    0.966347 0.000505694
        8023     1.02342    0.966354 0.000505681
        8024     1.02422    0.966361  0.00050567
        8025     1.02502    0.966368 0.000505659
        8026      1.0258    0.966376 0.000505651
        8027      1.0266    0.966383 0.000505643
        8028     1.02737    0.966391 0.000505637
        8029     1.02814    0.966398 0.000505633
        8030      1.0289    0.966406  0.00050563
        8031     1.02966    0.966414 0.000505628
        8032     1.03039    0.966422 0.000505628
        8033     1.03111     0.96643 0.000505629
        8034     1.03181    0.966438 0.000505632
        8035     1.03249    0.966446 0.000505636
        8036     1.03317    0.966455 0.000505641
        8037      1.0338    0.966463 0.000505647
        8038     1.03443    0.966472 0.000505655
        8039     1.03504     0.96648 0.000505664
        8040     1.03563    0.966489 0.000505674
        8041     1.03617    0.966497 0.000505686
        8042      1.0367    0.966506 0.000505698
        8043     1.03721    0.966515 0.000505712
        8044     1.03768    0.966524 0.000505726
        8045     1.03812    0.966533 0.000505742
        8046     1.03852    0.966542 0.000505758
        8047     1.03888    0.966551 0.000505775
        8048     1.03921     0.96656 0.000505793
        8049      1.0395    0.966569 0.000505811
        8050     1.03978    0.966578  0.00050583
        8051     1.04001    0.966587 0.000505849
        8052     1.04019    0.966596 0.000505869
        8053     1.04033    0.966605 0.000505889
        8054     1.04044    0.966614 0.000505909
        8055     1.04049    0.966624  0.00050593
        8056      1.0405    0.966633  0.00050595
        8057     1.04046    0.966642  0.00050597
        8058     1.04041    0.966651  0.00050599
        8059     1.04029     0.96666  0.00050601
        8060     1.04014    0.966669 0.000506029
        8061     1.03992    0.966678 0.000506048
        8062     1.03966    0.966687 0.000506066
        8063     1.03936    0.966696 0.000506084
        8064     1.03901    0.966705   0.0005061
        8065     1.03861    0.966714 0.000506116
        8066     1.03816    0.966723 0.000506131
        8067     1.03765    0.966732 0.000506145
        8068      1.0371    0.966741 0.000506157
        8069     1.03649    0.966749 0.000506168
        8070     1.03584    0.966758 0.000506178
        8071     1.03512    0.966766 0.000506186
        8072     1.03435    0.966775 0.000506192
        8073     1.03354    0.966783 0.000506197
        8074     1.03268    0.966791   0.0005062
        8075     1.03175    0.966799 0.000506202
        8076     1.03077    0.966807 0.000506201
        8077     1.02976    0.966815 0.000506198
        8078     1.02868    0.966823 0.000506193
        8079     1.02755     0.96683 0.000506187
        8080     1.02637    0.966837 0.000506178
        8081     1.02513    0.966845 0.000506166
        8082     1.02384    0.966852 0.000506153
        8083     1.02251    0.966859 0.000506137
        8084     1.02112    0.966865 0.000506119
        8085     1.01969    0.966872 0.000506099
        8086     1.01819    0.966878 0.000506076
        8087     1.01667    0.966884 0.000506051
        8088     1.01509     0.96689 0.000506023
        8089     1.01346    0.966896 0.000505993
        8090     1.01178    0.966902 0.000505961
        8091     1.01004    0.966907 0.000505927
        8092     1.00826    0.966912  0.00050589
        8093     1.00644    0.966917 0.000505851
        8094     1.00457    0.966922  0.00050581
        8095     1.00267    0.966926 0.000505767
        8096     1.00072     0.96693 0.000505722
        8097    0.998722    0.966934 0.000505674
        8098    0.996702    0.966938 0.000505625
        8099    0.994633    0.966941 0.000505574
        8100    0.992535    0.966944 0.000505522
        8101    0.990403    0.966947 0.000505468
        8102     0.98824     0.96695 0.000505412
        8103     0.98604    0.966952 0.000505355
        8104    0.983831    0.966954 0.000505297
        8105    0.981582    0.966956 0.000505238
        8106    0.979301    0.966958 0.000505178
        8107    0.976997    0.966959 0.000505117
        8108    0.974692     0.96696 0.000505056
        8109    0.972369    0.966961 0.000504994
        8110    0.970009    0.966961 0.000504932
        8111    0.967636    0.966961  0.00050487
        8112    0.965257    0.966961 0.000504807
        8113    0.962876     0.96696 0.000504745
        8114    0.960488    0.966959 0.000504684
        8115    0.958095    0.966958 0.000504623
        8116    0.955691    0.966957 0.000504563
        8117     0.95328    0.966955 0.000504503
        8118    0.950877    0.966953 0.000504445
        8119    0.948485    0.966951 0.000504388
        8120    0.946099    0.966948 0.000504332
        8121    0.943703    0.966946 0.000504278
        8122    0.941338    0.966942 0.000504226
        8123    0.938975    0.966939 0.000504176
        8124    0.936636    0.966935 0.000504128
        8125    0.934316    0.966931 0.000504082
        8126    0.932023    0.966927 0.000504038
        8127    0.929749    0.966922 0.000503997
        8128    0.927508    0.966918 0.000503958
        8129    0.925289    0.966912 0.000503922
        8130    0.923087    0.966907 0.000503889
        8131    0.920946    0.966901 0.000503859
        8132     0.91884    0.966895 0.000503831
        8133    0.916757    0.966889 0.000503807
        8134    0.914713    0.966883 0.000503786
        8135    0.912703    0.966876 0.000503768
        8136    0.910749    0.966869 0.000503753
        8137    0.908837    0.966862 0.000503742
        8138    0.906965    0.966855 0.000503734
        8139    0.905145    0.966847 0.000503729
        8140    0.903366    0.966839 0.000503727
        8141    0.901643    0.966831 0.000503729
        8142    0.899958    0.966823 0.000503734
        8143    0.898338    0.966815 0.000503743
        8144    0.896757    0.966806 0.000503754
        8145    0.895248    0.966797 0.000503769
        8146     0.89378    0.966788 0.000503787
        8147     0.89236    0.966779 0.000503808
        8148    0.891001     0.96677 0.000503832
        8149    0.889697    0.966761 0.000503859
        8150    0.888443    0.966751 0.000503889
        8151     0.88725    0.966741 0.000503921
        8152    0.886107    0.966731 0.000503956
        8153    0.885022    0.966721 0.000503994
        8154    0.883992    0.966711 0.000504035
        8155    0.883018    0.966701 0.000504077
        8156    0.882106    0.966691 0.000504122
        8157     0.88125     0.96668 0.000504169
        8158    0.880449    0.966669 0.000504218
        8159    0.879702    0.966659 0.000504269
        8160    0.879014    0.966648 0.000504322
        8161    0.878361    0.966637 0.000504376
        8162    0.877767    0.966626 0.000504431
        8163    0.877227    0.966615 0.000504489
        8164    0.876746    0.966604 0.000504547
        8165    0.876318    0.966593 0.000504606
        8166    0.875933    0.966582 0.000504667
        8167      0.8756    0.966571 0.000504728
        8168    0.875316     0.96656 0.000504789
        8169    0.875101    0.966549 0.000504852
        8170    0.874914    0.966538 0.000504915
        8171    0.874794    0.966526 0.000504978
        8172    0.874702    0.966515 0.000505041
        8173    0.874677    0.966504 0.000505104
        8174    0.874677    0.966493 0.000505167
        8175    0.874716    0.966481  0.00050523
        8176      0.8748     0.96647 0.000505293
        8177    0.874934    0.966459 0.000505355
        8178    0.875118    0.966448 0.000505417
        8179    0.875349    0.966437 0.000505477
        8180     0.87562    0.966426 0.000505538
        8181    0.875931    0.966414 0.000505597
        8182    0.876267    0.966403 0.000505655
        8183    0.876642    0.966393 0.000505712
        8184    0.877068    0.966382 0.000505768
        8185    0.877524    0.966371 0.000505823
        8186     0.87801     0.96636 0.000505876
        8187    0.878529    0.966349 0.000505928
        8188    0.879089    0.966339 0.000505979
        8189    0.879681    0.966328 0.000506028
        8190    0.880286    0.966317 0.000506075
        8191    0.880935    0.966307  0.00050612
        8192     0.88163    0.966297 0.000506164
        8193    0.882353    0.966286 0.000506206
        8194    0.883099    0.966276 0.000506246
        8195    0.883872    0.966266 0.000506284
        8196    0.884672    0.966256  0.00050632
        8197    0.885499    0.966246 0.000506354
        8198    0.886357    0.966237 0.000506386
        8199    0.887226    0.966227 0.000506416
        8200    0.888133    0.966218 0.000506444
        8201    0.889056    0.966208  0.00050647
        8202    0.890001    0.966199 0.000506493
        8203    0.890975     0.96619 0.000506514
        8204    0.891978    0.966181 0.000506533
        8205    0.892988    0.966172  0.00050655
        8206    0.894025    0.966163 0.000506565
        8207    0.895081    0.966154 0.000506577
        8208    0.896169    0.966146 0.000506587
        8209    0.897257    0.966137 0.000506595
        8210    0.898358    0.966129   0.0005066
        8211     0.89947    0.966121 0.000506604
        8212     0.90062    0.966113 0.000506605
        8213    0.901782    0.966105 0.000506604
        8214    0.902981    0.966097   0.0005066
        8215    0.904177     0.96609 0.000506595
        8216    0.905397    0.966083 0.000506587
        8217    0.906626    0.966075 0.000506577
        8218    0.907859    0.966068 0.000506565
        8219    0.909108    0.966061 0.000506551
        8220    0.910381    0.966055 0.000506534
        8221    0.911689    0.966048 0.000506516
        8222    0.913008    0.966041 0.000506495
        8223    0.914338    0.966035 0.000506473
        8224    0.915683    0.966029 0.000506448
        8225    0.917045    0.966023 0.000506422
        8226    0.918435    0.966017 0.000506393
        8227    0.919829    0.966012 0.000506363
        8228    0.921234    0.966006  0.00050633
        8229    0.922668    0.966001 0.000506296
        8230    0.924107    0.965996  0.00050626
        8231    0.925569    0.965991 0.000506223
        8232    0.927041    0.965986 0.000506183
        8233    0.928537    0.965982 0.000506142
        8234    0.930055    0.965977   0.0005061
        8235    0.931583    0.965973 0.000506055
        8236    0.933128    0.965969  0.00050601
        8237    0.934688    0.965965 0.000505962
        8238    0.936258    0.965962 0.000505914
        8239    0.937843    0.965958 0.000505864
        8240    0.939457    0.965955 0.000505813
        8241    0.941073    0.965952  0.00050576
        8242    0.942705    0.965949 0.000505707
        8243    0.944345    0.965947 0.000505652
        8244    0.946019    0.965944 0.000505597
        8245    0.947701    0.965942  0.00050554
        8246    0.949403     0.96594 0.000505483
        8247    0.951107    0.965938 0.000505425
        8248    0.952829    0.965937 0.000505366
        8249    0.954563    0.965935 0.000505307
        8250    0.956314    0.965934 0.000505247
        8251    0.958062    0.965933 0.000505186
        8252    0.959811    0.965932 0.000505126
        8253    0.961589    0.965932 0.000505065
        8254    0.963381    0.965932 0.000505004
        8255    0.965173    0.965931 0.000504943
        8256    0.966963    0.965932 0.000504881
        8257    0.968751    0.965932  0.00050482
        8258     0.97055    0.965933  0.00050476
        8259    0.972343    0.965933 0.000504699
        8260    0.974143    0.965934 0.000504639
        8261    0.975941    0.965935 0.000504579
        8262     0.97775    0.965937  0.00050452
        8263    0.979536    0.965939 0.000504462
        8264    0.981324     0.96594 0.000504404
        8265    0.983098    0.965943 0.000504348
        8266    0.984872    0.965945 0.000504292
        8267    0.986637    0.965947 0.000504237
        8268    0.988378     0.96595 0.000504183
        8269    0.990135    0.965953 0.000504131
        8270    0.991852    0.965956  0.00050408
        8271    0.993567    0.965959  0.00050403
        8272    0.995265    0.965963 0.000503981
        8273    0.996943    0.965967 0.000503934
        8274    0.998603    0.965971 0.000503889
        8275     1.00024    0.965975 0.000503845
        8276     1.00185    0.965979 0.000503803
        8277     1.00342    0.965984 0.000503762
        8278     1.00499    0.965988 0.000503723
        8279     1.00652    0.965993 0.000503686
        8280     1.00803    0.965998 0.000503651
        8281      1.0095    0.966004 0.000503617
        8282     1.01094    0.966009 0.000503586
        8283     1.01236    0.966015 0.000503556
        8284     1.01374     0.96602 0.000503528
        8285     1.01507    0.966026 0.000503502
        8286     1.01637    0.966032 0.000503478
        8287     1.01761    0.966039 0.000503456
        8288     1.01881    0.966045 0.000503436
        8289     1.01999    0.966051 0.000503417
        8290      1.0211    0.966058   0.0005034
        8291     1.02217    0.966065 0.000503385
        8292      1.0232    0.966072 0.000503371
        8293     1.02418    0.966079 0.000503359
        8294     1.02511    0.966086 0.000503349
        8295       1.026    0.966093  0.00050334
        8296     1.02682      0.9661 0.000503333
        8297     1.02761    0.966108 0.000503326
        8298     1.02835    0.966115 0.000503322
        8299     1.02901    0.966123 0.000503318
        8300     1.02962    0.966131 0.000503316
        8301     1.03017    0.966138 0.000503314
        8302     1.03068    0.966146 0.000503313
        8303     1.03113    0.966154 0.000503314
        8304     1.03152    0.966162 0.000503315
        8305     1.03186     0.96617 0.000503316
        8306     1.03214    0.966178 0.000503318
        8307     1.03236    0.966186 0.000503321
        8308     1.03252    0.966194 0.000503324
        8309     1.03262    0.966202 0.000503326
        8310     1.03268     0.96621 0.000503329
        8311     1.03268    0.966218 0.000503332
        8312     1.03263    0.966226 0.000503335
        8313     1.03253    0.966234 0.000503338
        8314     1.03234    0.966241  0.00050334
        8315     1.03211    0.966249 0.000503342
        8316     1.03184    0.966257 0.000503343
        8317     1.03152    0.966265 0.000503344
        8318     1.03115    0.966273 0.000503344
        8319     1.03073    0.966281 0.000503343
        8320     1.03026    0.966288 0.000503341
        8321     1.02975    0.966296 0.000503338
        8322     1.02919    0.966304 0.000503335
        8323      1.0286    0.966311  0.00050333
        8324     1.02797    0.966318 0.000503324
        8325     1.02728    0.966326 0.000503317
        8326     1.02657    0.966333 0.000503308
        8327     1.02582     0.96634 0.000503299
        8328     1.02504    0.966347 0.000503287
        8329     1.02421    0.966354 0.000503275
        8330     1.02334    0.966361 0.000503261
        8331     1.02247    0.966368 0.000503246
        8332     1.02156    0.966374 0.000503229
        8333     1.02063    0.966381 0.000503211
        8334     1.01967    0.966387 0.000503191
        8335     1.01869    0.966394  0.00050317
        8336     1.01771      0.9664 0.000503147
        8337     1.01668    0.966406 0.000503123
        8338     1.01565    0.966412 0.000503097
        8339     1.01465    0.966417  0.00050307
        8340     1.01362    0.966423 0.000503041
        8341     1.01258    0.966429 0.000503012
        8342     1.01153    0.966434  0.00050298
        8343     1.01048    0.966439 0.000502948
        8344     1.00943    0.966444 0.000502914
        8345      1.0084    0.966449 0.000502879
        8346     1.00736    0.966454 0.000502842
        8347     1.00632    0.966459 0.000502805
        8348     1.00527    0.966464 0.000502766
        8349     1.00426    0.966468 0.000502726
        8350     1.00326    0.966473 0.000502685
        8351     1.00228    0.966477 0.000502643
        8352     1.00131    0.966481 0.000502601
        8353     1.00036    0.966485 0.000502557
        8354    0.999445    0.966489 0.000502512
        8355     0.99854    0.966493 0.000502467
        8356    0.997679    0.966497  0.00050242
        8357    0.996825      0.9665 0.000502373
        8358    0.996006    0.966504 0.000502326
        8359    0.995203    0.966507 0.000502277
        8360    0.994431    0.966511 0.000502228
        8361    0.993689    0.966514 0.000502179
        8362    0.992987    0.966517 0.000502129
        8363    0.992285     0.96652 0.000502078
        8364    0.991657    0.966523 0.000502027
        8365    0.991058    0.966526 0.000501976
        8366    0.990481    0.966529 0.000501924
        8367    0.989948    0.966532 0.000501872
        8368     0.98946    0.966535 0.000501819
        8369    0.988996    0.966537 0.000501766
        8370    0.988589     0.96654 0.000501713
        8371    0.988208    0.966542  0.00050166
        8372    0.987871    0.966545 0.000501607
        8373    0.987584    0.966547 0.000501553
        8374    0.987323     0.96655 0.000501499
        8375      0.9871    0.966552 0.000501445
        8376    0.986908    0.966555 0.000501391
        8377    0.986754    0.966557 0.000501337
        8378    0.986637     0.96656 0.000501283
        8379    0.986564    0.966562 0.000501229
        8380    0.986527    0.966564 0.000501175
        8381    0.986527    0.966567 0.000501121
        8382    0.986548    0.966569 0.000501067
        8383    0.986624    0.966572 0.000501013
        8384    0.986727    0.966574 0.000500959
        8385    0.986871    0.966576 0.000500905
        8386    0.987028    0.966579 0.000500851
        8387    0.987238    0.966581 0.000500797
        8388    0.987474    0.966584 0.000500744
        8389    0.987741    0.966586  0.00050069
        8390    0.988024    0.966589 0.000500637
        8391    0.988363    0.966591 0.000500584
        8392    0.988723    0.966594 0.000500532
        8393    0.989099    0.966597 0.000500479
        8394     0.98953      0.9666 0.000500427
        8395    0.989959    0.966602 0.000500375
        8396    0.990427    0.966605 0.000500324
