#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        7974      1.2621      1.2068 0.000743695
        7975      1.2621      1.2068 0.000743634
        7976     1.26209     1.20681 0.000743574
        7977     1.26208     1.20682 0.000743513
        7978     1.26207     1.20682 0.000743452
        7979     1.26207     1.20683 0.000743391
        7980     1.26208     1.20684  0.00074333
        7981      1.2621     1.20684 0.000743269
        7982     1.26214     1.20685 0.000743208
        7983     1.26219     1.20686 0.000743147
        7984     1.26227     1.20687 0.000743087
        7985     1.26237     1.20687 0.000743026
        7986      1.2625     1.20688 0.000742966
        7987     1.26265     1.20689 0.000742906
        7988     1.26284     1.20689 0.000742846
        7989     1.26306      1.2069 0.000742786
        7990     1.26331     1.20691 0.000742726
        7991      1.2636     1.20691 0.000742667
        7992     1.26392     1.20692 0.000742609
        7993     1.26428     1.20693  0.00074255
        7994     1.26468     1.20694 0.000742493
        7995     1.26512     1.20694 0.000742435
        7996      1.2656     1.20695 0.000742379
        7997     1.26613     1.20696 0.000742323
        7998     1.26669     1.20697 0.000742268
        7999     1.26729     1.20697 0.000742213
        8000     1.26794     1.20698  0.00074216
        8001     1.26862     1.20699 0.000742107
        8002     1.26934       1.207 0.000742055
        8003      1.2701       1.207 0.000742004
        8004     1.27089     1.20701 0.000741954
        8005     1.27172     1.20702 0.000741906
        8006     1.27259     1.20703 0.000741858
        8007     1.27349     1.20704 0.000741812
        8008     1.27442     1.20704 0.000741767
        8009     1.27538     1.20705 0.000741724
        8010     1.27636     1.20706 0.000741681
        8011     1.27738     1.20707 0.000741641
        8012     1.27842     1.20708 0.000741602
        8013     1.27948     1.20709 0.000741564
        8014     1.28056      1.2071 0.000741528
        8015     1.28166     1.20711 0.000741494
        8016     1.28278     1.20712 0.000741462
        8017      1.2839     1.20713 0.000741431
        8018     1.28504     1.20714 0.000741402
        8019     1.28619     1.20715 0.000741375
        8020     1.28735     1.20716  0.00074135
        8021     1.28851     1.20717 0.000741327
        8022     1.28967     1.20718 0.000741306
        8023     1.29084     1.20719 0.000741287
        8024       1.292      1.2072  0.00074127
        8025     1.29316     1.20721 0.000741255
        8026     1.29431     1.20722 0.000741242
        8027     1.29545     1.20723 0.000741231
        8028     1.29658     1.20724 0.000741223
        8029      1.2977     1.20725 0.000741216
        8030      1.2988     1.20726 0.000741211
        8031     1.29988     1.20728 0.000741209
        8032     1.30095     1.20729 0.000741208
        8033     1.30199      1.2073  0.00074121
        8034       1.303     1.20731 0.000741213
        8035     1.30399     1.20732 0.000741219
        8036     1.30496     1.20733 0.000741226
        8037     1.30589     1.20735 0.000741235
        8038     1.30679     1.20736 0.000741246
        8039     1.30766     1.20737 0.000741259
        8040     1.30849     1.20738 0.000741273
        8041     1.30928      1.2074 0.000741289
        8042     1.31004     1.20741 0.000741307
        8043     1.31075     1.20742 0.000741326
        8044     1.31142     1.20744 0.000741347
        8045     1.31204     1.20745 0.000741369
        8046     1.31262     1.20746 0.000741392
        8047     1.31314     1.20747 0.000741416
        8048     1.31361     1.20749 0.000741441
        8049     1.31403      1.2075 0.000741467
        8050      1.3144     1.20751 0.000741494
        8051     1.31471     1.20753 0.000741521
        8052     1.31496     1.20754 0.000741549
        8053     1.31516     1.20755 0.000741578
        8054     1.31529     1.20757 0.000741606
        8055     1.31537     1.20758 0.000741635
        8056     1.31538     1.20759 0.000741664
        8057     1.31532     1.20761 0.000741692
        8058     1.31521     1.20762  0.00074172
        8059     1.31503     1.20763 0.000741748
        8060     1.31478     1.20765 0.000741775
        8061     1.31446     1.20766 0.000741801
        8062     1.31407     1.20767 0.000741827
        8063     1.31361     1.20769 0.000741851
        8064     1.31309      1.2077 0.000741874
        8065     1.31249     1.20771 0.000741896
        8066     1.31181     1.20773 0.000741916
        8067     1.31106     1.20774 0.000741935
        8068     1.31024     1.20775 0.000741952
        8069     1.30934     1.20776 0.000741966
        8070     1.30837     1.20778 0.000741979
        8071     1.30732     1.20779  0.00074199
        8072      1.3062      1.2078 0.000741998
        8073     1.30499     1.20781 0.000742004
        8074     1.30372     1.20783 0.000742007
        8075     1.30236     1.20784 0.000742007
        8076     1.30092     1.20785 0.000742005
        8077     1.29941     1.20786    0.000742
        8078     1.29783     1.20787 0.000741992
        8079     1.29616     1.20788  0.00074198
        8080     1.29442     1.20789 0.000741966
        8081      1.2926      1.2079 0.000741948
        8082     1.29071     1.20791 0.000741927
        8083     1.28875     1.20792 0.000741902
        8084      1.2867     1.20793 0.000741875
        8085     1.28459     1.20794 0.000741843
        8086      1.2824     1.20795 0.000741809
        8087     1.28014     1.20796 0.000741771
        8088      1.2778     1.20797 0.000741729
        8089      1.2754     1.20798 0.000741685
        8090     1.27293     1.20799 0.000741636
        8091     1.27039     1.20799 0.000741585
        8092     1.26779       1.208  0.00074153
        8093     1.26512     1.20801 0.000741472
        8094     1.26238     1.20801 0.000741411
        8095     1.25959     1.20802 0.000741346
        8096     1.25673     1.20803 0.000741279
        8097     1.25382     1.20803 0.000741209
        8098     1.25085     1.20804 0.000741137
        8099     1.24783     1.20804 0.000741061
        8100     1.24476     1.20805 0.000740984
        8101     1.24164     1.20805 0.000740904
        8102     1.23848     1.20806 0.000740822
        8103     1.23527     1.20806 0.000740738
        8104     1.23202     1.20806 0.000740653
        8105     1.22873     1.20806 0.000740566
        8106     1.22541     1.20807 0.000740477
        8107     1.22205     1.20807 0.000740388
        8108     1.21866     1.20807 0.000740298
        8109     1.21525     1.20807 0.000740207
        8110     1.21181     1.20807 0.000740116
        8111     1.20835     1.20807 0.000740025
        8112     1.20487     1.20807 0.000739934
        8113     1.20139     1.20807 0.000739843
        8114     1.19789     1.20807 0.000739753
        8115     1.19438     1.20807 0.000739664
        8116     1.19087     1.20806 0.000739575
        8117     1.18736     1.20806 0.000739489
        8118     1.18386     1.20806 0.000739404
        8119     1.18035     1.20806  0.00073932
        8120     1.17686     1.20805 0.000739239
        8121     1.17338     1.20805 0.000739161
        8122     1.16992     1.20804 0.000739085
        8123     1.16649     1.20804 0.000739011
        8124     1.16307     1.20803 0.000738941
        8125     1.15969     1.20803 0.000738874
        8126     1.15634     1.20802 0.000738811
        8127     1.15302     1.20801 0.000738751
        8128     1.14974     1.20801 0.000738695
        8129     1.14651       1.208 0.000738642
        8130     1.14332     1.20799 0.000738594
        8131     1.14017     1.20798 0.000738551
        8132     1.13708     1.20797 0.000738511
        8133     1.13405     1.20796 0.000738476
        8134     1.13107     1.20795 0.000738446
        8135     1.12815     1.20795 0.000738421
        8136     1.12529     1.20793   0.0007384
        8137      1.1225     1.20792 0.000738384
        8138     1.11977     1.20791 0.000738372
        8139     1.11711      1.2079 0.000738366
        8140     1.11452     1.20789 0.000738364
        8141       1.112     1.20788 0.000738367
        8142     1.10955     1.20787 0.000738376
        8143     1.10718     1.20785 0.000738388
        8144     1.10489     1.20784 0.000738406
        8145     1.10268     1.20783 0.000738428
        8146     1.10054     1.20782 0.000738455
        8147     1.09848      1.2078 0.000738486
        8148      1.0965     1.20779 0.000738522
        8149     1.09461     1.20777 0.000738562
        8150     1.09279     1.20776 0.000738606
        8151     1.09105     1.20775 0.000738654
        8152      1.0894     1.20773 0.000738706
        8153     1.08783     1.20772 0.000738762
        8154     1.08634      1.2077 0.000738821
        8155     1.08494     1.20769 0.000738884
        8156     1.08361     1.20767  0.00073895
        8157     1.08237     1.20766 0.000739019
        8158      1.0812     1.20764 0.000739091
        8159     1.08012     1.20763 0.000739166
        8160     1.07911     1.20761 0.000739243
        8161     1.07818     1.20759 0.000739323
        8162     1.07733     1.20758 0.000739404
        8163     1.07655     1.20756 0.000739488
        8164     1.07585     1.20755 0.000739573
        8165     1.07523     1.20753  0.00073966
        8166     1.07469     1.20751 0.000739748
        8167     1.07421      1.2075 0.000739838
        8168     1.07381     1.20748 0.000739928
        8169     1.07349     1.20746  0.00074002
        8170     1.07323     1.20745 0.000740111
        8171     1.07304     1.20743 0.000740204
        8172     1.07292     1.20742 0.000740296
        8173     1.07286      1.2074 0.000740388
        8174     1.07288     1.20738 0.000740481
        8175     1.07296     1.20737 0.000740573
        8176      1.0731     1.20735 0.000740664
        8177     1.07331     1.20733 0.000740755
        8178     1.07359     1.20732 0.000740845
        8179     1.07392      1.2073 0.000740934
        8180     1.07431     1.20728 0.000741022
        8181     1.07476     1.20727 0.000741108
        8182     1.07526     1.20725 0.000741193
        8183     1.07582     1.20724 0.000741276
        8184     1.07644     1.20722 0.000741358
        8185     1.07711      1.2072 0.000741438
        8186     1.07783     1.20719 0.000741516
        8187      1.0786     1.20717 0.000741592
        8188     1.07943     1.20716 0.000741665
        8189      1.0803     1.20714 0.000741736
        8190     1.08121     1.20713 0.000741805
        8191     1.08217     1.20711 0.000741871
        8192     1.08318      1.2071 0.000741935
        8193     1.08423     1.20708 0.000741996
        8194     1.08533     1.20707 0.000742054
        8195     1.08646     1.20705  0.00074211
        8196     1.08763     1.20704 0.000742162
        8197     1.08885     1.20702 0.000742212
        8198     1.09009     1.20701 0.000742258
        8199     1.09138     1.20699 0.000742301
        8200      1.0927     1.20698 0.000742342
        8201     1.09405     1.20697 0.000742379
        8202     1.09544     1.20695 0.000742413
        8203     1.09686     1.20694 0.000742444
        8204     1.09831     1.20693 0.000742471
        8205     1.09979     1.20691 0.000742496
        8206      1.1013      1.2069 0.000742517
        8207     1.10284     1.20689 0.000742534
        8208     1.10441     1.20687 0.000742549
        8209       1.106     1.20686  0.00074256
        8210     1.10763     1.20685 0.000742568
        8211     1.10928     1.20684 0.000742573
        8212     1.11096     1.20683 0.000742574
        8213     1.11266     1.20681 0.000742572
        8214     1.11439      1.2068 0.000742567
        8215     1.11615     1.20679 0.000742559
        8216     1.11793     1.20678 0.000742547
        8217     1.11973     1.20677 0.000742532
        8218     1.12156     1.20676 0.000742514
        8219     1.12341     1.20675 0.000742493
        8220     1.12529     1.20674 0.000742469
        8221     1.12719     1.20673 0.000742442
        8222     1.12912     1.20672 0.000742411
        8223     1.13107     1.20671 0.000742378
        8224     1.13304      1.2067 0.000742342
        8225     1.13504     1.20669 0.000742303
        8226     1.13706     1.20669 0.000742261
        8227     1.13911     1.20668 0.000742216
        8228     1.14118     1.20667 0.000742169
        8229     1.14328     1.20666 0.000742118
        8230      1.1454     1.20666 0.000742066
        8231     1.14755     1.20665  0.00074201
        8232     1.14972     1.20664 0.000741952
        8233     1.15191     1.20663 0.000741892
        8234     1.15413     1.20663 0.000741829
        8235     1.15638     1.20662 0.000741764
        8236     1.15864     1.20662 0.000741697
        8237     1.16093     1.20661 0.000741628
        8238     1.16325     1.20661 0.000741556
        8239     1.16558      1.2066 0.000741483
        8240     1.16794      1.2066 0.000741408
        8241     1.17033     1.20659 0.000741331
        8242     1.17273     1.20659 0.000741252
        8243     1.17516     1.20658 0.000741172
        8244     1.17761     1.20658 0.000741091
        8245     1.18007     1.20658 0.000741008
        8246     1.18256     1.20657 0.000740924
        8247     1.18507     1.20657 0.000740838
        8248      1.1876     1.20657 0.000740752
        8249     1.19014     1.20657 0.000740665
        8250      1.1927     1.20656 0.000740577
        8251     1.19527     1.20656 0.000740489
        8252     1.19786     1.20656   0.0007404
        8253     1.20046     1.20656  0.00074031
        8254     1.20307     1.20656 0.000740221
        8255     1.20568     1.20656 0.000740131
        8256     1.20831     1.20656 0.000740042
        8257     1.21094     1.20656 0.000739952
        8258     1.21358     1.20656 0.000739863
        8259     1.21621     1.20656 0.000739774
        8260     1.21885     1.20657 0.000739686
        8261     1.22149     1.20657 0.000739599
        8262     1.22412     1.20657 0.000739512
        8263     1.22674     1.20657 0.000739427
        8264     1.22936     1.20657 0.000739343
        8265     1.23197     1.20658  0.00073926
        8266     1.23457     1.20658 0.000739178
        8267     1.23715     1.20658 0.000739098
        8268     1.23972     1.20659 0.000739019
        8269     1.24227     1.20659 0.000738942
        8270     1.24481      1.2066 0.000738868
        8271     1.24732      1.2066 0.000738795
        8272      1.2498     1.20661 0.000738724
        8273     1.25226     1.20661 0.000738655
        8274     1.25468     1.20662 0.000738589
        8275     1.25708     1.20663 0.000738525
        8276     1.25944     1.20663 0.000738463
        8277     1.26176     1.20664 0.000738404
        8278     1.26404     1.20665 0.000738347
        8279     1.26628     1.20665 0.000738293
        8280     1.26848     1.20666 0.000738242
        8281     1.27063     1.20667 0.000738193
        8282     1.27273     1.20668 0.000738147
        8283     1.27478     1.20668 0.000738103
        8284     1.27677     1.20669 0.000738063
        8285     1.27871      1.2067 0.000738025
        8286     1.28059     1.20671  0.00073799
        8287     1.28242     1.20672 0.000737957
        8288     1.28418     1.20673 0.000737927
        8289     1.28588     1.20674   0.0007379
        8290     1.28751     1.20675 0.000737875
        8291     1.28908     1.20676 0.000737853
        8292     1.29058     1.20677 0.000737834
        8293       1.292     1.20678 0.000737816
        8294     1.29336     1.20679 0.000737801
        8295     1.29464      1.2068 0.000737788
        8296     1.29584     1.20681 0.000737777
        8297     1.29696     1.20682 0.000737768
        8298     1.29801     1.20683 0.000737761
        8299     1.29898     1.20684 0.000737756
        8300     1.29987     1.20685 0.000737752
        8301     1.30068     1.20687  0.00073775
        8302     1.30141     1.20688 0.000737749
        8303     1.30205     1.20689 0.000737749
        8304     1.30261      1.2069  0.00073775
        8305     1.30309     1.20691 0.000737752
        8306     1.30349     1.20692 0.000737755
        8307      1.3038     1.20693 0.000737759
        8308     1.30403     1.20695 0.000737762
        8309     1.30418     1.20696 0.000737766
        8310     1.30425     1.20697  0.00073777
        8311     1.30424     1.20698 0.000737774
        8312     1.30415     1.20699 0.000737778
        8313     1.30398       1.207 0.000737782
        8314     1.30373     1.20702 0.000737785
        8315     1.30341     1.20703 0.000737787
        8316     1.30301     1.20704 0.000737789
        8317     1.30254     1.20705 0.000737789
        8318       1.302     1.20706 0.000737789
        8319     1.30138     1.20707 0.000737787
        8320      1.3007     1.20708 0.000737784
        8321     1.29995      1.2071  0.00073778
        8322     1.29913     1.20711 0.000737774
        8323     1.29825     1.20712 0.000737767
        8324     1.29731     1.20713 0.000737758
        8325     1.29631     1.20714 0.000737747
        8326     1.29526     1.20715 0.000737734
        8327     1.29415     1.20716  0.00073772
        8328       1.293     1.20717 0.000737703
        8329     1.29179     1.20718 0.000737685
        8330     1.29054     1.20719 0.000737664
        8331     1.28925      1.2072 0.000737641
        8332     1.28792     1.20721 0.000737616
        8333     1.28656     1.20722 0.000737589
        8334     1.28517     1.20723  0.00073756
        8335     1.28374     1.20724 0.000737529
        8336     1.28229     1.20725 0.000737495
        8337     1.28082     1.20726 0.000737459
        8338     1.27933     1.20727 0.000737422
        8339     1.27782     1.20727 0.000737382
        8340     1.27631     1.20728  0.00073734
        8341     1.27479     1.20729 0.000737296
        8342     1.27326      1.2073  0.00073725
        8343     1.27173     1.20731 0.000737202
        8344      1.2702     1.20731 0.000737152
        8345     1.26867     1.20732   0.0007371
        8346     1.26715     1.20733 0.000737047
        8347     1.26564     1.20733 0.000736992
        8348     1.26414     1.20734 0.000736935
        8349     1.26266     1.20735 0.000736876
        8350      1.2612     1.20735 0.000736816
        8351     1.25977     1.20736 0.000736755
        8352     1.25835     1.20737 0.000736692
        8353     1.25697     1.20737 0.000736628
        8354     1.25562     1.20738 0.000736562
        8355      1.2543     1.20738 0.000736495
        8356     1.25301     1.20739 0.000736428
        8357     1.25177      1.2074 0.000736359
        8358     1.25056      1.2074 0.000736289
        8359      1.2494     1.20741 0.000736218
        8360     1.24829     1.20741 0.000736146
        8361     1.24722     1.20741 0.000736073
        8362     1.24619     1.20742    0.000736
        8363     1.24522     1.20742 0.000735926
        8364      1.2443     1.20743 0.000735851
        8365     1.24343     1.20743 0.000735775
        8366     1.24261     1.20744   0.0007357
        8367     1.24184     1.20744 0.000735623
        8368     1.24113     1.20745 0.000735546
        8369     1.24048     1.20745 0.000735469
        8370     1.23988     1.20745 0.000735391
        8371     1.23934     1.20746 0.000735313
        8372     1.23885     1.20746 0.000735235
        8373     1.23842     1.20746 0.000735156
        8374     1.23804     1.20747 0.000735078
        8375     1.23772     1.20747 0.000734999
        8376     1.23746     1.20748  0.00073492
        8377     1.23725     1.20748 0.000734841
        8378     1.23709     1.20748 0.000734761
        8379     1.23699     1.20749 0.000734682
        8380     1.23694     1.20749 0.000734603
        8381     1.23695     1.20749 0.000734524
        8382       1.237      1.2075 0.000734445
        8383     1.23711      1.2075 0.000734365
        8384     1.23727      1.2075 0.000734286
        8385     1.23748     1.20751 0.000734208
        8386     1.23773     1.20751 0.000734129
        8387     1.23804     1.20751  0.00073405
        8388     1.23839     1.20752 0.000733972
        8389     1.23879     1.20752 0.000733894
        8390     1.23923     1.20753 0.000733816
        8391     1.23971     1.20753 0.000733739
        8392     1.24023     1.20753 0.000733662
        8393      1.2408     1.20754 0.000733585
        8394     1.24141     1.20754 0.000733509
        8395     1.24205     1.20755 0.000733433
        8396     1.24273     1.20755 0.000733358
        8397     1.24345     1.20755 0.000733283
        8398      1.2442     1.20756 0.000733208
        8399     1.24498     1.20756 0.000733135
        8400     1.24579     1.20757 0.000733061
        8401     1.24663     1.20757 0.000732989
        8402      1.2475     1.20758 0.000732917
        8403     1.24839     1.20758 0.000732846
        8404     1.24931     1.20759 0.000732776
        8405     1.25025     1.20759 0.000732706
        8406     1.25121      1.2076 0.000732637
        8407      1.2522      1.2076 0.000732569
        8408      1.2532     1.20761 0.000732502
        8409     1.25422     1.20761 0.000732436
        8410     1.25525     1.20762 0.000732371
        8411     1.25629     1.20762 0.000732307
        8412     1.25735     1.20763 0.000732243
        8413     1.25842     1.20764 0.000732181
        8414      1.2595     1.20764  0.00073212
        8415     1.26058     1.20765  0.00073206
        8416     1.26167     1.20766 0.000732001
        8417     1.26276     1.20766 0.000731944
        8418     1.26387     1.20767 0.000731887
        8419     1.26497     1.20768 0.000731832
        8420     1.26608     1.20768 0.000731778
        8421     1.26719     1.20769 0.000731725
        8422      1.2683      1.2077 0.000731674
        8423      1.2694      1.2077 0.000731623
        8424      1.2705     1.20771 0.000731575
        8425      1.2716     1.20772 0.000731527
        8426      1.2727     1.20773 0.000731481
        8427     1.27378     1.20773 0.000731436
        8428     1.27486     1.20774 0.000731393
        8429     1.27593     1.20775 0.000731351
        8430     1.27699     1.20776  0.00073131
        8431     1.27803     1.20777 0.000731271
        8432     1.27906     1.20778 0.000731233
        8433     1.28008     1.20778 0.000731196
        8434     1.28108     1.20779 0.000731161
        8435     1.28206      1.2078 0.000731128
        8436     1.28303     1.20781 0.000731095
        8437     1.28397     1.20782 0.000731064
        8438      1.2849     1.20783 0.000731035
        8439      1.2858     1.20784 0.000731007
        8440     1.28667     1.20785  0.00073098
        8441     1.28752     1.20786 0.000730954
        8442     1.28834     1.20787  0.00073093
        8443     1.28913     1.20788 0.000730906
        8444     1.28989     1.20789 0.000730884
        8445     1.29062      1.2079 0.000730864
        8446     1.29131      1.2079 0.000730844
        8447     1.29196     1.20791 0.000730825
        8448     1.29257     1.20792 0.000730807
        8449     1.29314     1.20793  0.00073079
        8450     1.29367     1.20795 0.000730774
        8451     1.29415     1.20796 0.000730759
        8452     1.29458     1.20797 0.000730744
        8453     1.29497     1.20798  0.00073073
        8454      1.2953     1.20799 0.000730717
        8455     1.29558       1.208 0.000730704
        8456      1.2958     1.20801 0.000730691
        8457     1.29596     1.20802 0.000730679
        8458     1.29606     1.20803 0.000730667
        8459      1.2961     1.20804 0.000730654
        8460     1.29607     1.20805 0.000730642
        8461     1.29597     1.20806  0.00073063
        8462     1.29581     1.20807 0.000730617
        8463     1.29557     1.20808 0.000730604
        8464     1.29527     1.20809  0.00073059
        8465     1.29488      1.2081 0.000730576
        8466     1.29443     1.20811 0.000730561
        8467     1.29389     1.20812 0.000730545
        8468     1.29328     1.20813 0.000730527
        8469     1.29259     1.20814 0.000730509
        8470     1.29182     1.20815  0.00073049
        8471     1.29097     1.20816 0.000730469
        8472     1.29004     1.20817 0.000730447
        8473     1.28903     1.20818 0.000730423
        8474     1.28793     1.20819 0.000730397
        8475     1.28675      1.2082  0.00073037
        8476      1.2855     1.20821 0.000730341
        8477     1.28416     1.20822  0.00073031
        8478     1.28274     1.20823 0.000730276
        8479     1.28124     1.20823 0.000730241
        8480     1.27966     1.20824 0.000730203
        8481       1.278     1.20825 0.000730164
        8482     1.27627     1.20826 0.000730122
        8483     1.27446     1.20827 0.000730077
        8484     1.27257     1.20827  0.00073003
        8485     1.27061     1.20828 0.000729981
        8486     1.26859     1.20829  0.00072993
        8487     1.26649     1.20829 0.000729876
        8488     1.26432      1.2083  0.00072982
        8489     1.26209     1.20831 0.000729762
        8490      1.2598     1.20831 0.000729701
        8491     1.25746     1.20832 0.000729638
        8492     1.25505     1.20833 0.000729573
        8493     1.25259     1.20833 0.000729505
        8494     1.25008     1.20834 0.000729436
        8495     1.24752     1.20834 0.000729365
        8496     1.24492     1.20834 0.000729292
        8497     1.24227     1.20835 0.000729217
        8498     1.23959     1.20835  0.00072914
        8499     1.23687     1.20836 0.000729062
        8500     1.23411     1.20836 0.000728983
        8501     1.23132     1.20836 0.000728902
        8502      1.2285     1.20836  0.00072882
        8503     1.22566     1.20837 0.000728737
        8504     1.22279     1.20837 0.000728653
        8505     1.21991     1.20837 0.000728569
        8506     1.21701     1.20837 0.000728484
        8507     1.21409     1.20837 0.000728399
        8508     1.21117     1.20837 0.000728313
        8509     1.20823     1.20837 0.000728228
        8510      1.2053     1.20837 0.000728142
        8511     1.20236     1.20837 0.000728057
        8512     1.19943     1.20837 0.000727972
        8513      1.1965     1.20837 0.000727888
        8514     1.19359     1.20837 0.000727805
        8515     1.19068     1.20836 0.000727722
        8516      1.1878     1.20836 0.000727641
        8517     1.18493     1.20836  0.00072756
        8518     1.18208     1.20835 0.000727481
        8519     1.17926     1.20835 0.000727404
        8520     1.17646     1.20835 0.000727328
        8521      1.1737     1.20834 0.000727254
        8522     1.17097     1.20834 0.000727182
        8523     1.16828     1.20833 0.000727112
        8524     1.16563     1.20833 0.000727044
        8525     1.16303     1.20832 0.000726978
        8526     1.16048     1.20832 0.000726915
        8527     1.15798     1.20831 0.000726853
        8528     1.15553     1.20831 0.000726794
        8529     1.15315      1.2083 0.000726738
        8530     1.15083     1.20829 0.000726684
        8531     1.14857     1.20829 0.000726633
        8532     1.14639     1.20828 0.000726584
        8533     1.14427     1.20827 0.000726537
        8534     1.14224     1.20826 0.000726493
        8535     1.14028     1.20826 0.000726452
        8536     1.13841     1.20825 0.000726413
        8537     1.13663     1.20824 0.000726376
        8538     1.13494     1.20823 0.000726342
        8539     1.13334     1.20822  0.00072631
        8540     1.13184     1.20821  0.00072628
        8541     1.13043      1.2082 0.000726252
        8542     1.12913     1.20819 0.000726226
        8543     1.12794     1.20819 0.000726201
        8544     1.12685     1.20818 0.000726179
        8545     1.12587     1.20817 0.000726158
        8546       1.125     1.20816 0.000726138
        8547     1.12425     1.20815 0.000726119
        8548      1.1236     1.20814 0.000726102
        8549     1.12308     1.20813 0.000726085
        8550     1.12267     1.20812 0.000726069
        8551     1.12238     1.20811 0.000726053
        8552     1.12221      1.2081 0.000726038
        8553     1.12216     1.20809 0.000726022
        8554     1.12223     1.20808 0.000726007
        8555     1.12242     1.20807 0.000725991
        8556     1.12272     1.20806 0.000725975
        8557     1.12315     1.20805 0.000725958
        8558     1.12369     1.20804  0.00072594
        8559     1.12434     1.20803 0.000725921
        8560     1.12511     1.20802 0.000725901
        8561     1.12599     1.20801 0.000725879
        8562     1.12698       1.208 0.000725856
        8563     1.12807     1.20799 0.000725831
        8564     1.12927     1.20798 0.000725805
        8565     1.13056     1.20797 0.000725776
        8566     1.13195     1.20796 0.000725746
        8567     1.13343     1.20795 0.000725713
        8568       1.135     1.20794 0.000725678
        8569     1.13666     1.20794 0.000725641
        8570      1.1384     1.20793 0.000725602
        8571     1.14021     1.20792 0.000725561
        8572     1.14209     1.20791 0.000725517
        8573     1.14404     1.20791  0.00072547
        8574     1.14606      1.2079 0.000725421
        8575     1.14813     1.20789  0.00072537
        8576     1.15026     1.20788 0.000725317
        8577     1.15244     1.20788 0.000725261
        8578     1.15466     1.20787 0.000725203
        8579     1.15691     1.20787 0.000725143
        8580      1.1592     1.20786 0.000725081
        8581     1.16151     1.20785 0.000725016
        8582     1.16385     1.20785  0.00072495
        8583      1.1662     1.20784 0.000724882
        8584     1.16857     1.20784 0.000724812
        8585     1.17094     1.20784  0.00072474
        8586     1.17331     1.20783 0.000724667
        8587     1.17568     1.20783 0.000724592
        8588     1.17805     1.20782 0.000724516
        8589      1.1804     1.20782 0.000724438
        8590     1.18273     1.20782  0.00072436
        8591     1.18505     1.20782 0.000724281
        8592     1.18733     1.20781   0.0007242
        8593     1.18959     1.20781 0.000724119
        8594     1.19182     1.20781 0.000724037
        8595     1.19401     1.20781 0.000723955
        8596     1.19616     1.20781 0.000723872
        8597     1.19826     1.20781 0.000723788
        8598     1.20032      1.2078 0.000723705
        8599     1.20233      1.2078 0.000723621
        8600     1.20429      1.2078 0.000723537
        8601     1.20619      1.2078 0.000723453
        8602     1.20804      1.2078 0.000723369
        8603     1.20983      1.2078 0.000723285
        8604     1.21157      1.2078 0.000723201
        8605     1.21324      1.2078 0.000723117
        8606     1.21485     1.20781 0.000723033
        8607     1.21639     1.20781  0.00072295
        8608     1.21786     1.20781 0.000722867
        8609     1.21927     1.20781 0.000722784
        8610     1.22062     1.20781 0.000722702
        8611     1.22189     1.20781  0.00072262
        8612     1.22309     1.20781 0.000722538
        8613     1.22423     1.20782 0.000722457
        8614     1.22529     1.20782 0.000722376
        8615     1.22629     1.20782 0.000722295
        8616     1.22721     1.20782 0.000722215
        8617     1.22807     1.20782 0.000722135
        8618     1.22886     1.20783 0.000722055
        8619     1.22958     1.20783 0.000721976
        8620     1.23024     1.20783 0.000721897
        8621     1.23082     1.20783 0.000721818
        8622     1.23135     1.20784 0.000721739
        8623     1.23181     1.20784 0.000721661
        8624     1.23221     1.20784 0.000721583
        8625     1.23254     1.20785 0.000721505
        8626     1.23282     1.20785 0.000721427
        8627     1.23304     1.20785 0.000721349
        8628     1.23319     1.20785 0.000721271
        8629      1.2333     1.20786 0.000721194
        8630     1.23335     1.20786 0.000721116
        8631     1.23335     1.20786 0.000721039
        8632     1.23329     1.20787 0.000720961
        8633     1.23319     1.20787 0.000720884
        8634     1.23304     1.20787 0.000720806
        8635     1.23285     1.20788 0.000720729
        8636     1.23262     1.20788 0.000720651
        8637     1.23234     1.20788 0.000720573
        8638     1.23203     1.20788 0.000720495
        8639     1.23168     1.20789 0.000720417
        8640     1.23129     1.20789 0.000720339
        8641     1.23087     1.20789  0.00072026
        8642     1.23043     1.20789 0.000720181
        8643     1.22996      1.2079 0.000720103
        8644     1.22946      1.2079 0.000720024
        8645     1.22894      1.2079 0.000719944
        8646      1.2284      1.2079 0.000719865
        8647     1.22783     1.20791 0.000719786
        8648     1.22725     1.20791 0.000719706
        8649     1.22666     1.20791 0.000719626
        8650     1.22605     1.20791 0.000719546
        8651     1.22543     1.20792 0.000719465
        8652     1.22481     1.20792 0.000719385
        8653     1.22417     1.20792 0.000719304
        8654     1.22353     1.20792 0.000719223
        8655     1.22289     1.20792 0.000719142
        8656     1.22225     1.20792 0.000719061
        8657     1.22161     1.20793  0.00071898
        8658     1.22097     1.20793 0.000718898
        8659     1.22033     1.20793 0.000718817
        8660      1.2197     1.20793 0.000718735
        8661     1.21908     1.20793 0.000718653
        8662     1.21846     1.20793 0.000718571
        8663     1.21785     1.20793 0.000718489
        8664     1.21724     1.20793 0.000718407
        8665     1.21665     1.20794 0.000718325
        8666     1.21607     1.20794 0.000718243
        8667      1.2155     1.20794  0.00071816
        8668     1.21494     1.20794 0.000718078
        8669      1.2144     1.20794 0.000717995
        8670     1.21387     1.20794 0.000717913
        8671     1.21336     1.20794  0.00071783
        8672     1.21286     1.20794 0.000717748
